Journée du 19/12/2012
Données consolidées
Heures	Consommation	Prévision J-1	Prévision J	Fioul	Charbon	Gaz	Nucléaire	Eolien	Solaire	Hydraulique	Pompage	Autres	Ech. physiques	Taux de Co2	Ech. comm. Allemagne	Ech. comm. Angleterre	Ech. comm. Belgique	Ech. comm. Espagne	Ech. comm. Italie	Ech. comm. Suisse
00:00	66777	66100	66000	500	3535	3854	56191	592	0	8366	-225	688	-6725	76	2098	-1000	-2458	-811	-2223	-2312	
00:15		65200	64850																		
00:30	64614	64300	63700	500	3035	3527	55518	622	0	8075	-227	686	-7122	70							
00:45		63100	62450																		
01:00	61911	61900	61200	501	2420	3626	55279	654	0	7989	-2122	688	-7123	64	1975	-1000	-2478	-732	-1876	-2186	
01:15		62600	61750																		
01:30	62040	63300	62300	503	2296	3272	55626	685	0	7554	-2261	696	-6331	61							
01:45		63150	62250																		
02:00	61490	63000	62200	505	2177	3286	55565	716	0	7520	-2259	697	-6717	60	2456	-1000	-2187	-1082	-1815	-2302	
02:15		62050	61350																		
02:30	61130	61100	60500	500	2093	3289	55065	771	0	7500	-2257	697	-6528	59							
02:45		60300	59650																		
03:00	59381	59500	58800	501	2034	3285	54612	791	0	7096	-2655	714	-6996	60	286	-1000	-2433	-900	-1981	-2719	
03:15		58900	58200																		
03:30	58165	58300	57600	501	2219	3285	54866	816	0	7206	-2597	717	-8847	62							
03:45		57950	57150																		
04:00	57252	57600	56700	501	2037	3326	54727	806	0	7091	-2598	713	-9351	60	-436	-1000	-2433	-658	-2098	-2627	
04:15		57600	56700																		
04:30	57284	57600	56700	498	2056	3327	54220	843	0	7521	-2545	723	-9358	60							
04:45		57900	57350																		
05:00	57584	58200	58000	499	2046	3328	54825	845	0	7472	-2551	724	-9603	59	1542	-517	-2440	-703	-2046	-2755	
05:15		59150	58700																		
05:30	59626	60100	59400	497	2027	3327	54636	878	0	7342	-2665	723	-7139	60							
05:45		61050	60550																		
06:00	61692	62000	61700	493	2210	3414	55632	878	0	7683	-2592	719	-6747	61	2105	456	-2200	705	-2498	-3200	
06:15		63750	63350																		
06:30	65190	65500	65000	493	2342	3741	55946	887	0	8018	-2120	716	-4833	63							
06:45		67450	66750																		
07:00	68433	69400	68500	496	2606	4708	56443	917	0	8462	-1131	714	-4781	69	558	500	-2075	300	-2593	-2994	
07:15		71000	69900																		
07:30	71670	72600	71300	499	3158	5448	57379	939	0	10068	-2	706	-6524	74							
07:45		73650	72100																		
08:00	73415	74700	72900	494	3677	5586	56720	1002	0	11456	-2	711	-6230	80	299	-140	-1890	300	-2533	-3065	
08:15		74950	73250																		
08:30	74301	75200	73600	493	3935	5818	56427	1085	8	13106	-2	706	-7275	82							
08:45		75350	73550																		
09:00	74307	75500	73500	502	4182	5745	56264	1142	79	12918	-2	694	-7217	85	826	-289	-2049	300	-2617	-3070	
09:15		75500	73750																		
09:30	74629	75500	74000	578	4176	5738	56189	1142	221	12796	-2	682	-6891	85							
09:45		75500	73800																		
10:00	74556	75500	73600	576	4135	5722	56154	1188	376	12794	-2	691	-7079	85	565	-497	-2040	300	-2392	-3120	
10:15		75250	74000																		
10:30	74671	75000	74400	575	4228	5736	56243	1157	572	12966	-2	693	-7496	85							
10:45		74950	74000																		
11:00	74630	74900	73600	496	4071	5682	56245	1122	731	12679	-3	696	-7088	83	975	-497	-1999	300	-2429	-3100	
11:15		75150	74000																		
11:30	74874	75400	74400	498	4042	5773	56244	1068	861	12499	-2	699	-6808	83							
11:45		75200	74450																		
12:00	75164	75000	74500	491	4087	5779	56227	1105	942	12658	-50	694	-6770	83	1040	-497	-1740	300	-2168	-3078	
12:15		74450	74000																		
12:30	74512	73900	73500	490	3821	5772	56222	1157	995	11587	-56	700	-6176	81							
12:45		74400	74050																		
13:00	74521	74900	74600	492	3796	5922	56214	1168	990	11539	-55	682	-6227	81	1404	-497	-2012	300	-2268	-3127	
13:15		73900	73700																		
13:30	73432	72900	72800	492	3667	5855	56214	1182	1003	10980	-52	675	-6584	80							
13:45		72800	72700																		
14:00	73075	72700	72600	649	3675	5691	56214	1184	956	10431	-2	673	-6396	82	1082	-497	-2019	300	-2653	-3200	
14:15		72550	72300																		
14:30	72823	72400	72000	651	3961	5699	56184	1259	818	10896	-17	680	-7306	85							
14:45		71600	71200																		
15:00	71092	70800	70400	612	3525	5689	55752	1290	679	10175	-16	682	-7296	81	80	-13	-2381	300	-2653	-3200	
15:15		70500	70100																		
15:30	70261	70200	69800	497	3988	5745	55397	1337	483	10623	-16	671	-8464	85							
15:45		70200	69800																		
16:00	69704	70200	69800	662	3876	5713	54830	1461	296	10659	-2	677	-8468	86	-421	-494	-2430	300	-2628	-3193	
16:15		70350	69950																		
16:30	69822	70500	70100	547	3801	5715	54823	1636	116	11499	-2	671	-8983	83							
16:45		71300	70900																		
17:00	70932	72100	71700	500	4095	5685	54269	1802	17	12675	-2	680	-8788	85	2741	-494	-2065	300	-2653	-2827	
17:15		73550	73150																		
17:30	73498	75000	74600	498	3396	5736	54041	1977	1	12155	-2	686	-4990	78							
17:45		75900	75450																		
18:00	75656	76800	76300	499	3843	5764	54076	2116	0	13327	-2	678	-4644	82	2621	-1000	-1487	1000	-2533	-2053	
18:15		77300	76800																		
18:30	76267	77800	77300	501	3816	5751	53969	2251	0	12735	-2	679	-3432	82							
18:45		78400	77900																		
19:00	77324	79000	78500	504	4084	5714	54075	2344	0	13401	-2	687	-3483	84	2179	-941	-1231	1000	-2595	-2898	
19:15		78300	77800																		
19:30	76410	77600	77100	505	4172	5679	54161	2467	0	13421	-2	692	-4686	85							
19:45		76400	75900																		
20:00	74248	75200	74700	505	4065	5723	54138	2545	0	11557	-2	696	-4977	86	902	-999	-1491	1000	-2653	-3200	
20:15		74150	73650																		
20:30	71989	73100	72600	506	3952	5694	54084	2682	0	11045	-2	701	-6672	85							
20:45		72050	71600																		
