Journée du 08/01/2006
Heures	Consommation	PrévisionJ-1		
00:00	68128	68000		
00:15	67615	67250		
00:30	66361	66500		
00:45	65102	65550		
01:00	64682	64600		
01:15	65239	65100		
01:30	64791	65600		
01:45	65166	65650		
02:00	64410	65700		
02:15	65014	65050		
02:30	63789	64400		
02:45	63196	63400		
03:00	62277	62400		
03:15	61575	61750		
03:30	60755	61100		
03:45	59800	60500		
04:00	59102	59900		
04:15	58813	59500		
04:30	58196	59100		
04:45	58086	58800		
05:00	57582	58500		
05:15	57890	58550		
05:30	57688	58600		
05:45	57600	58500		
06:00	57419	58400		
06:15	57603	58500		
06:30	57371	58600		
06:45	57502	58850		
07:00	57903	59100		
07:15	57995	59450		
07:30	58283	59800		
07:45	58609	60300		
08:00	59130	60800		
08:15	59301	61200		
08:30	59862	61600		
08:45	60021	62150		
09:00	60552	62700		
09:15	61606	63500		
09:30	62501	64300		
09:45	62910	65100		
10:00	63797	65900		
10:15	64350	66400		
10:30	64680	66900		
10:45	65512	67150		
11:00	65557	67400		
11:15	66133	67600		
11:30	66195	67800		
11:45	66570	68050		
12:00	66676	68300		
12:15	67774	68650		
12:30	67763	69000		
12:45	69369	69750		
13:00	68703	70500		
13:15	67899	69050		
13:30	67093	67600		
13:45	66155	66900		
14:00	65509	66200		
14:15	64907	65650		
14:30	63975	65100		
14:45	63077	64400		
15:00	62252	63700		
15:15	62274	63350		
15:30	61642	63000		
15:45	61414	62600		
16:00	60781	62200		
16:15	60892	62250		
16:30	60658	62300		
16:45	60567	62650		
17:00	61126	63000		
17:15	62060	64150		
17:30	63561	65300		
17:45	65086	67000		
18:00	67107	68700		
18:15	68152	69750		
18:30	68812	70800		
18:45	69623	71650		
19:00	70243	72500		
19:15	70472	72750		
19:30	70240	73000		
19:45	70263	72600		
20:00	70163	72200		
20:15	70308	71750		
20:30	69570	71300		
20:45	69592	70700		
21:00	68496	70100		
21:15	67789	69150		
21:30	66760	68200		
21:45	66475	67250		
22:00	65422	66300		
22:15	66198	66800		
22:30	66233	67300		
22:45	68077	68100		
23:00	67216	68900		
23:15	66738	67850		
23:30	65739	66800		
23:45	65921	66200		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
