Journée du 11/08/2001
Heures	Consommation	PrévisionJ-1		
00:00	40580	40299		
00:15	39970	39599		
00:30	38759	38900		
00:45	37759	37950		
01:00	37040	37000		
01:15	37400	37250		
01:30	36930	37500		
01:45	37540	37250		
02:00	36770	37000		
02:15	36900	36399		
02:30	35919	35799		
02:45	35020	35099		
03:00	34299	34400		
03:15	33889	33900		
03:30	33130	33400		
03:45	32830	33099		
04:00	32569	32799		
04:15	32369	32599		
04:30	32060	32400		
04:45	31989	32149		
05:00	31979	31899		
05:15	32189	32099		
05:30	32259	32299		
05:45	32380	32449		
06:00	32409	32599		
06:15	32569	32549		
06:30	32279	32500		
06:45	31950	32500		
07:00	32150	32500		
07:15	32659	32899		
07:30	33110	33299		
07:45	33470	33799		
08:00	34130	34299		
08:15	34869	35049		
08:30	35759	35799		
08:45	36349	36649		
09:00	37290	37500		
09:15	38020	38250		
09:30	38639	39000		
09:45	39000	39399		
10:00	39180	39799		
10:15	39540	40049		
10:30	39750	40299		
10:45	40080	40349		
11:00	39979	40400		
11:15	40060	40499		
11:30	39990	40599		
11:45	40220	40699		
12:00	40639	40799		
12:15	41000	41299		
12:30	41209	41799		
12:45	42549	42299		
13:00	41880	42799		
13:15	41270	41849		
13:30	40509	40900		
13:45	40150	40599		
14:00	39810	40299		
14:15	39799	40149		
14:30	39400	40000		
14:45	38919	39549		
15:00	38639	39099		
15:15	38340	38699		
15:30	37860	38299		
15:45	37540	37999		
16:00	37220	37700		
16:15	36950	37499		
16:30	36860	37299		
16:45	36590	37099		
17:00	36450	36900		
17:15	36310	36749		
17:30	36419	36599		
17:45	36439	36699		
18:00	36689	36799		
18:15	36849	37049		
18:30	37110	37299		
18:45	37310	37549		
19:00	37700	37799		
19:15	37520	37699		
19:30	37500	37599		
19:45	37110	37449		
20:00	37319	37299		
20:15	37159	37049		
20:30	36889	36799		
20:45	36689	36899		
21:00	36709	37000		
21:15	37229	37350		
21:30	37770	37700		
21:45	38590	38350		
22:00	38599	39000		
22:15	39229	39399		
22:30	39860	39799		
22:45	41299	40399		
23:00	40509	41000		
23:15	40389	40399		
23:30	39819	39799		
23:45	39759	39349		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
