Journée du 02/10/2008
Heures	Consommation	PrévisionJ-1	PrévisionJ		
00:00	53112	52400	53100		
00:15	52479	51350	52100		
00:30	51037	50300	51100		
00:45	49612	49150	49900		
01:00	48976	48000	48700		
01:15	49448	48200	48950		
01:30	48741	48400	49200		
01:45	49125	48250	49100		
02:00	48414	48100	49000		
02:15	48951	47800	48550		
02:30	47912	47500	48100		
02:45	47364	46700	47250		
03:00	46421	45900	46400		
03:15	46183	45400	45750		
03:30	45217	44900	45100		
03:45	44874	44500	44700		
04:00	44161	44100	44300		
04:15	44466	44000	44300		
04:30	44442	43900	44300		
04:45	44412	44200	44400		
05:00	44764	44500	44500		
05:15	45897	45150	45450		
05:30	46390	45800	46400		
05:45	47214	46750	47350		
06:00	48302	47700	48300		
06:15	49886	49300	49950		
06:30	51476	50900	51600		
06:45	53178	52950	53450		
07:00	55333	55000	55300		
07:15	57340	56750	56850		
07:30	58897	58500	58400		
07:45	59116	58900	58900		
08:00	59328	59300	59400		
08:15	59633	59550	59550		
08:30	59658	59800	59700		
08:45	60014	60050	60000		
09:00	60128	60300	60300		
09:15	60679	60700	60450		
09:30	60665	61100	60600		
09:45	60836	61250	60750		
10:00	60759	61400	60900		
10:15	60571	61350	60750		
10:30	60585	61300	60600		
10:45	60526	61300	60500		
11:00	60517	61300	60400		
11:15	60601	61350	60550		
11:30	60639	61400	60700		
11:45	60911	61500	60750		
12:00	60826	61600	60800		
12:15	60558	61000	60200		
12:30	60000	60400	59600		
12:45	60857	61050	60300		
13:00	60334	61700	61000		
13:15	60174	60800	60100		
13:30	59561	59900	59200		
13:45	59337	60050	59350		
14:00	59384	60200	59500		
14:15	59617	60250	59600		
14:30	59368	60300	59700		
14:45	58774	59700	59100		
15:00	58231	59100	58500		
15:15	57934	58850	58300		
15:30	57712	58600	58100		
15:45	57373	58200	57700		
16:00	56869	57800	57300		
16:15	56442	57400	56900		
16:30	56324	57000	56500		
16:45	55907	56750	56300		
17:00	55882	56500	56100		
17:15	55390	56150	55750		
17:30	55317	55800	55400		
17:45	55785	56150	55850		
18:00	56063	56500	56300		
18:15	56567	57000	56900		
18:30	57322	57500	57500		
18:45	58057	58350	58500		
19:00	58950	59200	59500		
19:15	59730	59900	60300		
19:30	60519	60600	61100		
19:45	61507	61450	62050		
20:00	62238	62300	63000		
20:15	61705	61550	62250		
20:30	60512	60800	61500		
20:45	59732	59850	60550		
21:00	59097	58900	59600		
21:15	57945	57800	58500		
21:30	56716	56700	57400		
21:45	55970	55450	56100		
22:00	54574	54200	54800		
22:15	55056	54300	54900		
22:30	55239	54400	55000		
22:45	56756	55300	55900		
23:00	55866	56200	56800		
23:15	55521	55250	55850		
23:30	54654	54300	54900		
23:45	54943	54300	54600		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
