Journée du 01/05/2002
Heures	Consommation	PrévisionJ-1		
00:00	47720	47799		
00:15	47259	46899		
00:30	45990	46000		
00:45	44709	45200		
01:00	44069	44400		
01:15	44380	44800		
01:30	43970	45200		
01:45	44200	45100		
02:00	43669	45000		
02:15	43669	44350		
02:30	42849	43700		
02:45	42029	42850		
03:00	41029	42000		
03:15	40470	41500		
03:30	39860	41000		
03:45	39209	40600		
04:00	38479	40200		
04:15	38099	39800		
04:30	37770	39400		
04:45	37119	39300		
05:00	36709	39200		
05:15	36709	39149		
05:30	36520	39099		
05:45	36340	39049		
06:00	36319	39000		
06:15	36110	38700		
06:30	35680	38400		
06:45	35520	38099		
07:00	35689	37799		
07:15	36009	38099		
07:30	36409	38400		
07:45	36669	38900		
08:00	37279	39400		
08:15	37790	39950		
08:30	38580	40500		
08:45	39060	41200		
09:00	39610	41900		
09:15	40529	42550		
09:30	40900	43200		
09:45	41619	43700		
10:00	41900	44200		
10:15	42290	44450		
10:30	42340	44700		
10:45	42650	44850		
11:00	42970	45000		
11:15	43200	45200		
11:30	43509	45400		
11:45	43599	45599		
12:00	43860	45799		
12:15	44880	46049		
12:30	44880	46299		
12:45	46069	47149		
13:00	45299	48000		
13:15	44430	47149		
13:30	43770	46299		
13:45	43279	45799		
14:00	42569	45299		
14:15	42270	44449		
14:30	41340	43599		
14:45	40750	43099		
15:00	40099	42599		
15:15	39799	42199		
15:30	39259	41799		
15:45	38729	41399		
16:00	38569	41000		
16:15	38169	40549		
16:30	38139	40099		
16:45	37819	39899		
17:00	37880	39700		
17:15	37779	39550		
17:30	38000	39400		
17:45	38419	39499		
18:00	39020	39599		
18:15	39450	39899		
18:30	40060	40200		
18:45	40619	40800		
19:00	41689	41400		
19:15	42250	41900		
19:30	42490	42400		
19:45	42279	42849		
20:00	42889	43299		
20:15	43169	43699		
20:30	43159	44099		
20:45	43909	44549		
21:00	44540	45000		
21:15	44840	45600		
21:30	44770	46200		
21:45	44580	45899		
22:00	44130	45599		
22:15	45099	45999		
22:30	45000	46400		
22:45	46580	47099		
23:00	45639	47799		
23:15	45650	47099		
23:30	44840	46400		
23:45	44860	46200		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
