Journée du 16/02/2009
Heures	Consommation	PrévisionJ-1	PrévisionJ		
00:00	70596	70800	70600		
00:15	70370	70100	69800		
00:30	68944	69400	69000		
00:45	67756	68450	68100		
01:00	67435	67500	67200		
01:15	68125	68350	67700		
01:30	67858	69200	68200		
01:45	68188	69350	68600		
02:00	67861	69500	69000		
02:15	68915	69000	68500		
02:30	67988	68500	68000		
02:45	67367	67750	67150		
03:00	66354	67000	66300		
03:15	66177	66600	65850		
03:30	65412	66200	65400		
03:45	64919	65650	65000		
04:00	64622	65100	64600		
04:15	65051	65050	64550		
04:30	64649	65000	64500		
04:45	64674	65350	64950		
05:00	65368	65700	65400		
05:15	66233	66700	66200		
05:30	66993	67700	67000		
05:45	67714	68450	67850		
06:00	68679	69200	68700		
06:15	70114	70450	70150		
06:30	71722	71700	71600		
06:45	72784	72800	73000		
07:00	74414	73900	74400		
07:15	75721	75300	75700		
07:30	77237	76700	77000		
07:45	77419	77450	77600		
08:00	78015	78200	78200		
08:15	78391	78600	78500		
08:30	78833	79000	78800		
08:45	79366	79350	79250		
09:00	79561	79700	79700		
09:15	79872	80200	79900		
09:30	80142	80700	80100		
09:45	80051	80900	80150		
10:00	80168	81100	80200		
10:15	80107	81150	80050		
10:30	79891	81200	79900		
10:45	79931	81000	79800		
11:00	79546	80800	79700		
11:15	79843	80800	79600		
11:30	79626	80800	79500		
11:45	79605	80750	79450		
12:00	79447	80700	79400		
12:15	79167	80350	79050		
12:30	78766	80000	78700		
12:45	79516	80600	79150		
13:00	78916	81200	79600		
13:15	78491	80600	78650		
13:30	77694	80000	77700		
13:45	77602	79750	77500		
14:00	77209	79500	77300		
14:15	77504	79150	77250		
14:30	76883	78800	77200		
14:45	75476	77900	76300		
15:00	74621	77000	75400		
15:15	74362	76500	74900		
15:30	73846	76000	74400		
15:45	73286	75650	74100		
16:00	72899	75300	73800		
16:15	72527	75100	73600		
16:30	72276	74900	73400		
16:45	71955	74450	72950		
17:00	71835	74000	72500		
17:15	71517	74200	72800		
17:30	71889	74400	73100		
17:45	72610	75000	73800		
18:00	73225	75600	74500		
18:15	74819	77200	76150		
18:30	76680	78800	77800		
18:45	79356	80300	79400		
19:00	80513	81800	81000		
19:15	80822	81250	80500		
19:30	80014	80700	80000		
19:45	79138	79850	79200		
20:00	78393	79000	78400		
20:15	77603	78050	77450		
20:30	76146	77100	76500		
20:45	75428	76100	75550		
21:00	74082	75100	74600		
21:15	72790	74050	73600		
21:30	71622	73000	72600		
21:45	71114	72150	71800		
22:00	70189	71300	71000		
22:15	71024	71800	71500		
22:30	71021	72300	72000		
22:45	73261	73150	72900		
23:00	71726	74000	73800		
23:15	71431	73000	72750		
23:30	70825	72000	71700		
23:45	71499	71500	71350		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
