Journée du 12/04/2008
Heures	Consommation	PrévisionJ-1		
00:00	60973	61400		
00:15	60618	60550		
00:30	58926	59700		
00:45	57915	58550		
01:00	57163	57400		
01:15	57534	57850		
01:30	57151	58300		
01:45	57475	58100		
02:00	56846	57900		
02:15	57346	57400		
02:30	56251	56900		
02:45	55546	55950		
03:00	54479	55000		
03:15	54235	54250		
03:30	53358	53500		
03:45	52634	52950		
04:00	52320	52400		
04:15	52225	52050		
04:30	51527	51700		
04:45	51548	51450		
05:00	51509	51200		
05:15	51869	51350		
05:30	51952	51500		
05:45	52223	51800		
06:00	52434	52100		
06:15	52984	52350		
06:30	53668	52600		
06:45	53771	52800		
07:00	54004	53000		
07:15	54203	53450		
07:30	54740	53900		
07:45	55150	54450		
08:00	55885	55000		
08:15	56589	55750		
08:30	57618	56500		
08:45	58217	57350		
09:00	58942	58200		
09:15	59476	58850		
09:30	59934	59500		
09:45	60021	59800		
10:00	60041	60100		
10:15	60257	60150		
10:30	59999	60200		
10:45	59918	60000		
11:00	59492	59800		
11:15	59466	59550		
11:30	59335	59300		
11:45	59205	59300		
12:00	59672	59300		
12:15	60060	59550		
12:30	60387	59800		
12:45	61336	60500		
13:00	60593	61200		
13:15	59832	60100		
13:30	58941	59000		
13:45	58302	58450		
14:00	57573	57900		
14:15	57612	57550		
14:30	56747	57200		
14:45	55967	56350		
15:00	55349	55500		
15:15	54992	55050		
15:30	54139	54600		
15:45	53535	54150		
16:00	52942	53700		
16:15	52666	53200		
16:30	52093	52700		
16:45	51619	52300		
17:00	51482	51900		
17:15	51290	51750		
17:30	51195	51600		
17:45	51326	52000		
18:00	51887	52400		
18:15	52060	52950		
18:30	52648	53500		
18:45	53090	54100		
19:00	53513	54700		
19:15	53839	54850		
19:30	53959	55000		
19:45	54028	55050		
20:00	54397	55100		
20:15	54919	55200		
20:30	55165	55300		
20:45	55977	56350		
21:00	56862	57400		
21:15	57169	57100		
21:30	56491	56800		
21:45	56471	56400		
22:00	55819	56000		
22:15	56895	56750		
22:30	56951	57500		
22:45	59224	58300		
23:00	58855	59100		
23:15	59131	58850		
23:30	58449	58600		
23:45	58922	58150		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
