Journée du 31/10/2010
Heures	Fioul + pointe	Charbon	Gaz	Nucléaire	Eolien	Hydraulique	Autres	Solde	Co2	Consommation	PrévisionJ-1	PrévisionJ		
00:00	0	973	2248	42258	1631	5052	0	-1154	1401	54135	54400	54100		
00:15	0	1057	1911	42680	1625	4468	0	-1150	1588	53715	53450	53250		
00:30	0	947	1667	42371	1582	4086	666	-1427	1775	52355	52500	52400		
00:45	0	841	1401	41612	1563	3318	2073	-934	2141	50929	51500	51300		
01:00	0	829	1190	41614	1523	2736	2235	-866	2118	50152	50500	50200		
01:15	0	1037	841	42591	1540	2242	2326	-1068	2228	50305	50700	50500		
01:30	0	905	747	42041	1565	2623	1555	-1114	1759	49891	50900	50800		
01:45	0	965	617	42116	1561	2439	807	-950	1471	49875	50600	50300		
02:00	0	806	622	41355	1570	685	3142	-1871	2254	49260	50300	49800		
02:15	0	633	551	41005	1594	297	3141	-1847	2062	45374	48550	49100		
02:30	0	592	436	40453	1591	270	3144	-1899	1983	44588	46800	48400		
02:45	0	592	397	39871	1613	303	3137	-1940	1966	43974	46800	47350		
03:00	0	615	405	40024	1643	302	3143	-2708	1993	43426	46800	46300		
03:15	0	650	397	40592	1668	325	3144	-3783	2024	42993	45250	44600		
03:30	0	656	400	40482	1733	313	3137	-3771	2028	42951	43700	42900		
03:45	0	662	400	40338	1725	280	3145	-3895	2037	42656	43250	42550		
04:00	0	632	402	40167	1718	131	3140	-3908	2007	42283	42800	42200		
04:15	0	674	408	40791	1686	0	3142	-4288	2051	42284	42700	42250		
04:30	0	668	411	40761	1717	0	3137	-4089	2044	42456	42600	42300		
04:45	0	667	414	40755	1647	72	3134	-4565	2043	42125	42550	42100		
05:00	0	667	418	40670	1643	117	3128	-4139	2042	42506	42500	41900		
05:15	0	655	520	40771	1607	67	3136	-4027	2070	42729	42750	42450		
05:30	0	667	605	40760	1603	75	3131	-3855	2110	42987	43000	43000		
05:45	0	639	629	40376	1578	779	3135	-4193	2093	42945	43300	43300		
06:00	0	643	675	40465	1564	625	3141	-3554	2117	43560	43600	43600		
06:15	0	603	679	39880	1580	622	3133	-2704	2076	43793	43700	43900		
06:30	0	591	687	40521	1545	611	3136	-2849	2069	44242	43800	44200		
06:45	0	611	704	40699	1581	665	3136	-2889	2094	44508	44150	44600		
07:00	0	593	861	40645	1567	629	3135	-2471	2133	44959	44500	45000		
07:15	0	628	839	41127	1570	841	3139	-3016	2160	45129	44550	45150		
07:30	0	635	710	41307	1557	857	3138	-2888	2120	45318	44600	45300		
07:45	0	658	787	41633	1508	546	3137	-2922	2169	45348	44900	45700		
08:00	0	676	959	41832	1439	619	3137	-2561	2249	46101	45200	46100		
08:15	0	646	1107	41476	1377	1781	3149	-3131	2278	46407	45850	46600		
08:30	0	664	1277	41751	1330	2141	3153	-3236	2358	47080	46500	47100		
08:45	0	664	1583	41667	1300	2428	3157	-3034	2470	47766	47100	47700		
09:00	0	605	1671	41786	1261	3147	3156	-3311	2445	48315	47700	48300		
09:15	0	480	1751	42323	1207	4344	3214	-4048	2376	49272	48300	48800		
09:30	0	468	1845	42597	1129	4634	3217	-4578	2400	49312	48900	49300		
09:45	0	522	1885	42871	1081	4768	3231	-4420	2472	49939	49100	49650		
10:00	0	581	1860	42779	1035	5014	3254	-4540	2529	49983	49300	50000		
10:15	0	625	1862	42521	1045	5894	3332	-4786	2603	50493	49450	50300		
10:30	0	613	1857	42303	1009	5555	3348	-4069	2596	50617	49600	50600		
10:45	0	589	1870	42204	978	5451	3344	-3694	2576	50742	49750	50750		
11:00	0	625	1864	42564	923	5678	3351	-4240	2611	50765	49900	50900		
11:15	0	607	1850	42375	867	5725	3438	-3805	2624	51058	49950	51050		
11:30	0	619	1896	42661	795	5721	3455	-3993	2658	51154	50000	51200		
11:45	0	631	1918	42724	746	5944	3473	-4281	2685	51155	50350	51450		
12:00	0	655	1887	42786	669	6091	3471	-3875	2696	51685	50700	51700		
12:15	0	601	1858	42083	613	5976	3496	-2473	2644	52155	51050	52050		
12:30	0	613	1905	42306	568	5628	3502	-2295	2675	52229	51400	52400		
12:45	0	649	1833	42874	566	6308	3495	-2299	2681	53427	51850	52850		
13:00	0	643	1832	42562	554	6412	3493	-2927	2674	52570	52300	53300		
13:15	0	649	1828	42774	527	6476	3481	-4236	2673	51501	51000	51950		
13:30	0	625	1827	42507	536	5453	3483	-3942	2651	50490	49700	50600		
13:45	0	637	1823	42375	546	4965	3504	-3861	2669	49990	49000	49900		
14:00	0	625	1817	42366	602	4717	3523	-4162	2663	49490	48300	49200		
14:15	0	589	1824	42268	665	4175	3489	-3909	2617	49102	47550	48450		
14:30	0	554	1812	41992	649	3705	3491	-3777	2580	48426	46800	47700		
14:45	0	566	1801	41970	707	2976	3489	-3667	2587	47842	46150	47050		
15:00	0	560	1792	42079	760	2586	3490	-4189	2578	47079	45500	46400		
15:15	0	589	1806	42454	830	2626	3533	-4923	2629	46917	45100	45950		
15:30	0	613	1813	42690	867	2049	3530	-5009	2653	46554	44700	45500		
15:45	0	611	1800	42305	900	1749	3532	-4692	2647	46206	44300	45100		
16:00	0	641	1807	42474	932	1731	3551	-4964	2686	46172	43900	44700		
16:15	0	703	1824	43111	907	2281	3517	-6302	2738	46043	43650	44450		
16:30	0	703	1818	42971	885	2261	3521	-6381	2737	45780	43400	44200		
16:45	0	697	1823	42962	873	2365	3526	-6189	2735	46058	43650	44400		
17:00	0	697	1811	42842	834	2762	3528	-6382	2732	46092	43900	44600		
17:15	0	673	1814	42789	892	3911	3626	-7020	2749	46687	44750	45450		
17:30	0	703	1827	43260	852	4658	3632	-7355	2785	47577	45600	46300		
17:45	0	691	1818	43295	830	6017	3645	-7132	2776	49165	47600	48250		
18:00	0	732	1797	43052	885	7264	3661	-6219	2814	51173	49600	50200		
18:15	0	750	1782	42934	844	7259	3663	-4954	2826	52279	50750	51350		
18:30	0	774	1762	42861	881	7998	3674	-4847	2847	53104	51900	52500		
18:45	0	867	1767	43075	849	8482	3712	-4869	2953	53884	52800	53350		
19:00	0	915	1803	43226	819	8848	3718	-4986	3015	54344	53700	54200		
19:15	0	950	1808	43271	803	8938	3959	-5269	3146	54462	53250	53750		
19:30	0	938	1796	43193	812	8505	3947	-4708	3126	54483	52800	53300		
19:45	0	982	1810	43197	841	8355	3989	-5214	3190	53962	52400	52850		
20:00	0	958	1811	43189	846	8217	3999	-5094	3171	53927	52000	52400		
20:15	0	940	1808	43251	810	7573	4006	-4804	3155	53585	51550	51950		
20:30	0	875	1776	43039	798	7284	4006	-4859	3082	52920	51100	51500		
20:45	0	922	1788	42857	813	6891	4006	-4728	3131	52548	50350	50700		
21:00	0	846	1779	42690	754	6261	4008	-4795	3056	51546	49600	49900		
21:15	0	940	1808	42841	750	5812	4006	-4872	3155	51286	49300	49600		
21:30	0	881	1825	42452	706	5453	4002	-4590	3103	50731	49000	49300		
21:45	0	904	1828	42680	722	4955	4002	-4739	3127	50354	48850	49100		
22:00	0	880	1829	42543	747	4488	4002	-4432	3104	50057	48700	48900		
22:15	0	828	1804	42319	762	4167	4166	-3364	3110	50684	49750	49950		
22:30	0	798	1813	42044	745	4177	4165	-2356	3084	51387	50800	51000		
22:45	0	970	1821	42938	759	5684	4170	-2494	3255	53849	51750	51900		
23:00	0	870	1819	42806	779	5256	4174	-2299	3159	53360	52700	52800		
23:15	0	934	1825	43196	785	5234	4182	-2708	3226	53450	52000	52000		
23:30	0	798	1811	42834	790	4174	4185	-2154	3092	52480	51300	51200		
23:45	0	869	1587	42824	827	4556	4196	-1692	3084	53230	51250	51200		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
