Journée du 03/08/2011
Données temps réel
Heures	Consommation	Prévision J-1	Prévision J	Fioul	Charbon	Gaz	Nucléaire	Eolien	Solaire	Hydraulique	Pompage	Autres	Ech. physiques	Taux de Co2	Ech. comm. Allemagne	Ech. comm. Angleterre	Ech. comm. Belgique	Ech. comm. Espagne	Ech. comm. Italie	Ech. comm. Suisse
00:00	44427	45200	44400	0	122	184	43445	687	ND	5336	ND	1600	-6949	16	ND	ND	ND	ND	ND	ND	
00:15	43615	44050	43200	0	149	180	44378	666	ND	5505	ND	1601	-8865	16							
00:30	42044	42900	42000	0	135	177	43954	667	ND	4175	ND	1601	-8666	16							
00:45	40467	41600	40800	0	135	165	43970	656	ND	2720	ND	1605	-8786	17							
01:00	39733	40300	39600	0	120	161	43260	658	ND	2672	ND	1598	-8738	17	ND	ND	ND	ND	ND	ND	
01:15	39786	40500	39800	0	124	168	43514	623	ND	2201	ND	1610	-8456	17							
01:30	39252	40700	40000	0	124	177	43440	571	ND	1774	ND	1605	-8440	17							
01:45	39338	40450	39800	0	119	181	43896	562	ND	1539	ND	1604	-8564	17							
02:00	38673	40200	39600	0	80	181	43279	508	ND	1390	ND	1597	-8365	17	ND	ND	ND	ND	ND	ND	
02:15	39173	39450	38800	0	72	178	43918	528	ND	807	ND	1612	-7943	17							
02:30	38016	38700	38000	0	71	184	43151	505	ND	738	ND	1609	-8243	17							
02:45	37180	37900	37150	0	72	185	42991	481	ND	275	ND	1611	-8436	17							
03:00	36343	37100	36300	0	73	193	42296	501	ND	325	ND	1610	-8657	17	ND	ND	ND	ND	ND	ND	
03:15	35976	36600	35900	0	75	178	42306	515	ND	0	ND	1445	-8545	18							
03:30	35498	36100	35500	0	72	185	41703	477	ND	0	ND	1419	-8358	18							
03:45	35331	35700	35250	0	75	166	41371	502	ND	0	ND	1460	-8244	18							
04:00	34918	35300	35000	0	76	179	41188	581	ND	0	ND	1416	-8522	18	ND	ND	ND	ND	ND	ND	
04:15	34851	35150	34900	0	76	183	40672	578	ND	174	ND	1583	-8416	18							
04:30	34760	35000	34800	0	75	164	40875	627	ND	108	ND	1594	-8684	18							
04:45	34952	35200	35000	0	74	102	40849	683	ND	47	ND	1588	-8393	17							
05:00	35262	35400	35200	0	74	68	40923	747	ND	33	ND	1582	-8167	17	ND	ND	ND	ND	ND	ND	
05:15	35683	35800	35550	0	75	105	40604	745	ND	1157	ND	1586	-8591	17							
05:30	35928	36200	35900	0	73	125	40534	771	ND	1160	ND	1586	-8323	17							
05:45	36423	36700	36550	0	72	105	41149	789	ND	1143	ND	1585	-8422	17							
06:00	37146	37200	37200	0	72	72	41423	882	ND	1270	ND	1574	-8147	16	ND	ND	ND	ND	ND	ND	
06:15	37726	37600	37500	0	79	199	42251	859	ND	1402	ND	1614	-8679	17							
06:30	37784	38000	37800	0	78	179	42641	819	ND	1324	ND	1610	-8868	17							
06:45	38193	38500	38250	0	72	174	43123	856	ND	1237	ND	1599	-8869	16							
07:00	38690	39000	38700	0	70	175	43157	876	ND	1477	ND	1599	-8666	16	ND	ND	ND	ND	ND	ND	
07:15	39681	39950	39650	0	76	267	43922	880	ND	1639	ND	1653	-8759	17							
07:30	40629	40900	40600	0	68	236	44181	880	ND	1995	ND	1651	-8384	17							
07:45	41418	41850	41550	0	70	425	44413	880	ND	2501	ND	1656	-8528	18							
08:00	42468	42800	42500	0	68	601	44691	894	ND	3061	ND	1685	-8535	19	ND	ND	ND	ND	ND	ND	
08:15	43511	43600	43450	0	72	715	44664	825	ND	3406	ND	1825	-7997	21							
08:30	44333	44400	44400	0	71	924	44883	774	ND	3875	ND	1828	-8024	22							
08:45	45192	45200	45150	75	70	1118	44832	710	ND	4273	ND	1832	-7720	24							
09:00	45949	46000	45900	119	75	1283	45154	644	ND	4898	ND	1836	-8062	25	ND	ND	ND	ND	ND	ND	
09:15	46857	46650	46700	119	75	1402	45235	580	ND	5325	ND	2045	-7926	27							
09:30	47349	47300	47500	119	74	1592	45055	526	ND	6159	ND	2046	-8224	28							
09:45	47751	47750	47850	119	89	1736	44960	490	ND	6316	ND	2059	-8019	29							
10:00	48170	48200	48200	117	123	1819	44896	467	ND	6376	ND	2046	-7676	30	ND	ND	ND	ND	ND	ND	
10:15	48780	48500	48650	119	155	2063	45082	442	ND	6421	ND	2291	-7794	34							
10:30	49042	48800	49100	195	196	2168	45033	435	ND	6347	ND	2288	-7623	36							
10:45	49312	49050	49400	389	201	2183	45005	439	ND	6434	ND	2297	-7638	39							
11:00	49743	49300	49700	402	233	2271	45061	431	ND	6544	ND	2298	-7499	40	ND	ND	ND	ND	ND	ND	
11:15	50012	49550	49900	280	217	2267	45108	448	ND	6918	ND	2454	-7681	39							
11:30	50137	49800	50100	280	216	2266	45125	428	ND	7272	ND	2467	-7918	38							
11:45	50547	50150	50350	282	201	2307	45167	421	ND	7489	ND	2460	-7781	38							
12:00	50627	50500	50600	283	203	2249	45089	431	ND	7623	ND	2463	-7716	38	ND	ND	ND	ND	ND	ND	
12:15	50887	50400	50450	164	232	2220	45003	443	ND	7679	ND	2553	-7407	37							
12:30	50932	50300	50300	164	234	2185	44950	449	ND	7607	ND	2559	-7218	37							
12:45	51673	51000	51050	164	231	2266	44995	454	ND	8397	ND	2557	-7394	37							
13:00	50729	51700	51800	166	227	2199	45088	472	ND	7636	ND	2557	-7617	37	ND	ND	ND	ND	ND	ND	
13:15	50455	50800	50900	13	225	2190	45121	493	ND	7385	ND	2609	-7584	35							
13:30	49938	49900	50000	0	226	1822	45111	500	ND	7163	ND	2610	-7496	33							
13:45	49785	49550	49650	0	224	1848	45109	515	ND	7069	ND	2605	-7587	34							
14:00	49744	49200	49300	0	223	1802	45062	520	ND	6873	ND	2597	-7334	33	ND	ND	ND	ND	ND	ND	
14:15	50129	49450	49550	0	202	1978	45357	539	ND	7011	ND	2444	-7403	33							
14:30	49791	49700	49800	0	217	2045	45218	558	ND	7092	ND	2446	-7789	33							
14:45	49250	49300	49400	0	210	2114	45077	601	ND	6565	ND	2450	-7770	34							
15:00	48894	48900	49000	0	192	2144	44746	608	ND	6249	ND	2448	-7495	34	ND	ND	ND	ND	ND	ND	
15:15	48616	48550	48600	0	174	2152	44700	655	ND	5882	ND	2497	-7445	35							
15:30	48257	48200	48200	0	170	2153	44736	678	ND	5181	ND	2504	-7166	35							
15:45	47901	47900	47900	0	185	2135	44655	750	ND	5119	ND	2492	-7437	35							
16:00	47389	47600	47600	0	174	2129	44517	739	ND	5088	ND	2224	-7484	33	ND	ND	ND	ND	ND	ND	
16:15	47447	47300	47300	0	214	2192	45109	772	ND	5414	ND	2525	-8780	36							
16:30	47292	47000	47000	0	221	2187	45020	798	ND	5384	ND	2520	-8839	36							
16:45	46834	46750	46750	0	219	2149	45012	800	ND	5321	ND	2198	-8868	33							
17:00	46082	46500	46500	0	219	2161	44843	829	ND	5238	ND	1917	-9127	32	ND	ND	ND	ND	ND	ND	
17:15	46026	46300	46300	0	222	2162	44576	894	ND	5133	ND	2188	-9150	34							
17:30	46072	46100	46100	0	222	2124	44621	926	ND	5132	ND	2185	-9140	34							
17:45	46184	46200	46200	0	197	2144	44682	971	ND	5038	ND	2185	-9034	33							
18:00	46210	46300	46300	0	184	2163	44575	979	ND	5069	ND	2188	-8950	33	ND	ND	ND	ND	ND	ND	
18:15	46235	46500	46500	0	167	2028	44448	1028	ND	5219	ND	2147	-8803	32							
18:30	46706	46700	46700	0	187	1829	44706	1038	ND	5430	ND	2144	-8631	31							
18:45	46895	47000	47000	0	198	1828	44889	1041	ND	5517	ND	2149	-8729	31							
19:00	47296	47300	47300	0	215	1865	45092	1069	ND	5591	ND	2134	-8672	31	ND	ND	ND	ND	ND	ND	
19:15	46368	46950	46950	0	182	1781	44703	1044	ND	5021	ND	1783	-8148	28							
19:30	46081	46600	46600	0	158	1750	44716	1018	ND	4915	ND	1787	-8266	28							
19:45	45923	46250	46200	0	142	1569	44931	959	ND	4764	ND	1787	-8231	26							
20:00	45469	45900	45800	0	122	1511	44707	963	ND	4754	ND	1787	-8377	26	ND	ND	ND	ND	ND	ND	
20:15	44750	45150	45050	0	87	1300	45178	905	ND	4678	ND	1649	-9049	23							
20:30	44119	44400	44300	0	70	1171	44746	906	ND	4714	ND	1650	-9140	22							
20:45	43954	43950	43800	0	0	943	44842	898	ND	4587	ND	1646	-8954	19							
21:00	43643	43500	43300	0	0	895	44667	855	ND	4605	ND	1648	-9022	19	ND	ND	ND	ND	ND	ND	
21:15	43438	43750	43550	0	0	857	44605	796	ND	4572	ND	1628	-9015	18							
21:30	43807	44000	43800	0	0	894	44530	803	ND	4599	ND	1621	-8634	18							
21:45	44100	44200	43950	0	0	862	44517	848	ND	4940	ND	1623	-8685	18							
22:00	44159	44400	44100	0	0	845	44465	840	ND	4990	ND	1625	-8600	18	ND	ND	ND	ND	ND	ND	
22:15	44929	44950	44650	0	0	874	44155	824	ND	5056	ND	1617	-7590	18							
22:30	45274	45500	45200	0	0	869	44154	838	ND	4990	ND	1621	-7192	18							
22:45	47513	46800	46450	0	0	933	44967	858	ND	6392	ND	1623	-7255	18							
23:00	46791	48100	47700	0	0	910	44544	888	ND	6130	ND	1626	-7303	18	ND	ND	ND	ND	ND	ND	
23:15	46660	47100	46650	0	0	935	45067	894	ND	6141	ND	1626	-7998	18							
23:30	45776	46100	45600	0	0	904	44483	903	ND	5623	ND	1630	-7764	18							
23:45	45893	45250	45000	0	0	931	44886	861	ND	5549	ND	1629	-7959	18							
RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
