Journée du 21/12/2009
Heures	Consommation	PrévisionJ-1	PrévisionJ		
00:00	75947	76600	75800		
00:15	75750	75800	75100		
00:30	74391	75000	74400		
00:45	73229	74050	73350		
01:00	72473	73100	72300		
01:15	73414	73600	72850		
01:30	72710	74100	73400		
01:45	73177	74250	73550		
02:00	72513	74400	73700		
02:15	73478	74000	73150		
02:30	72530	73600	72600		
02:45	72049	72700	71700		
03:00	70956	71800	70800		
03:15	70681	71150	70150		
03:30	69718	70500	69500		
03:45	69295	70100	69150		
04:00	68676	69700	68800		
04:15	68531	69700	68500		
04:30	68341	69700	68200		
04:45	68236	69900	68150		
05:00	68408	70100	68100		
05:15	69684	71150	69150		
05:30	69992	72200	70200		
05:45	70784	73100	70900		
06:00	71363	74000	71600		
06:15	72656	75700	72800		
06:30	73978	77400	74000		
06:45	74347	78900	74750		
07:00	75489	80400	75500		
07:15	76243	81900	76400		
07:30	77360	83400	77300		
07:45	78347	84400	78400		
08:00	79525	85400	79500		
08:15	80313	85650	80150		
08:30	80941	85900	80800		
08:45	81235	85850	81150		
09:00	81327	85800	81500		
09:15	81572	85850	81700		
09:30	81895	85900	81900		
09:45	82309	86050	82200		
10:00	82492	86200	82500		
10:15	82738	86000	82700		
10:30	82794	85800	82900		
10:45	82761	85750	82950		
11:00	83002	85700	83000		
11:15	83458	85950	83400		
11:30	83836	86200	83800		
11:45	84096	86250	84200		
12:00	84511	86300	84600		
12:15	84366	85800	84300		
12:30	84094	85300	84000		
12:45	84982	85850	84550		
13:00	84506	86400	85100		
13:15	84226	85700	84500		
13:30	83824	85000	83900		
13:45	83768	84900	83950		
14:00	81200	84800	84000		
14:15	81320	84600	83700		
14:30	80872	84400	83400		
14:45	79520	83550	82450		
15:00	80549	82700	81500		
15:15	80796	82350	81100		
15:30	80594	82000	80700		
15:45	80131	81750	80350		
16:00	79621	81500	80000		
16:15	79689	81550	80050		
16:30	79635	81600	80100		
16:45	79771	81900	80450		
17:00	80104	82200	80800		
17:15	81111	83450	82050		
17:30	82070	84700	83300		
17:45	82843	85350	83950		
18:00	83346	86000	84600		
18:15	83283	86250	84900		
18:30	83581	86500	85200		
18:45	83859	86900	85600		
19:00	84375	87300	86000		
19:15	83702	86650	85400		
19:30	82927	86000	84800		
19:45	81879	85200	84000		
20:00	81499	84400	83200		
20:15	80753	83400	82250		
20:30	79269	82400	81300		
20:45	78572	81450	80400		
21:00	77108	80500	79500		
21:15	76177	79300	78300		
21:30	75193	78100	77100		
21:45	74254	77050	76100		
22:00	73457	76000	75100		
22:15	74068	76400	75500		
22:30	74074	76800	75900		
22:45	75857	77800	76950		
23:00	74876	78800	78000		
23:15	74294	77450	76600		
23:30	73138	76100	75200		
23:45	73814	75250	74800		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
