Journée du 12/02/2005
Heures	Consommation	PrévisionJ-1		
00:00	60841	60600		
00:15	60334	59650		
00:30	59186	58700		
00:45	58230	57850		
01:00	57070	57000		
01:15	57904	57500		
01:30	57453	58000		
01:45	58095	58050		
02:00	57121	58100		
02:15	57696	57150		
02:30	56835	56200		
02:45	55926	55250		
03:00	54816	54300		
03:15	54069	53800		
03:30	53316	53300		
03:45	52529	52600		
04:00	51745	51900		
04:15	51483	51550		
04:30	51154	51200		
04:45	50546	50850		
05:00	50394	50500		
05:15	50581	50650		
05:30	50549	50800		
05:45	50527	50950		
06:00	50832	51100		
06:15	51653	51550		
06:30	51761	52000		
06:45	52495	52450		
07:00	52959	52900		
07:15	53635	53700		
07:30	54426	54500		
07:45	54864	54850		
08:00	55669	55200		
08:15	55688	55800		
08:30	56388	56400		
08:45	57163	56950		
09:00	58127	57500		
09:15	58814	58050		
09:30	59303	58600		
09:45	59502	58750		
10:00	59746	58900		
10:15	60219	59150		
10:30	60105	59400		
10:45	60267	59250		
11:00	60300	59100		
11:15	60811	59300		
11:30	60181	59500		
11:45	60621	59850		
12:00	61025	60200		
12:15	61486	60250		
12:30	61490	60300		
12:45	63244	60950		
13:00	62153	61600		
13:15	61711	60600		
13:30	61070	59600		
13:45	60521	59100		
14:00	60031	58600		
14:15	59928	58100		
14:30	59413	57600		
14:45	58530	56800		
15:00	57646	56000		
15:15	57616	55750		
15:30	57153	55500		
15:45	56439	55100		
16:00	56212	54700		
16:15	55859	54450		
16:30	55609	54200		
16:45	55300	54150		
17:00	55385	54100		
17:15	55238	54300		
17:30	55425	54500		
17:45	56270	54950		
18:00	56902	55400		
18:15	58465	57350		
18:30	60506	59300		
18:45	61969	60450		
19:00	63065	61600		
19:15	63184	61200		
19:30	62786	60800		
19:45	61922	60350		
20:00	61690	59900		
20:15	61233	59350		
20:30	60648	58800		
20:45	59940	58100		
21:00	59294	57400		
21:15	58549	56700		
21:30	57757	56000		
21:45	57392	55450		
22:00	56964	54900		
22:15	58046	55750		
22:30	58262	56600		
22:45	60162	57550		
23:00	59169	58500		
23:15	59555	57850		
23:30	58843	57200		
23:45	59191	57200		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
