Journée du 19/09/2010
Heures	Fioul + pointe	Charbon	Gaz	Nucléaire	Eolien	Hydraulique	Autres	Solde	Co2	Consommation	PrévisionJ-1	PrévisionJ		
00:00	0	786	597	41972	660	3880	1567	-3411	1596	46052	46200	46200		
00:15	0	954	358	42657	649	4729	1552	-5334	1665	45566	45250	45050		
00:30	0	874	235	42066	616	4538	1549	-5720	1543	44159	44300	43900		
00:45	0	777	178	41712	610	3191	1551	-5636	1430	42384	43150	42850		
01:00	0	670	236	41341	615	3052	1552	-5604	1349	41864	42000	41800		
01:15	0	704	227	41967	590	2617	1548	-5476	1376	42179	42150	41800		
01:30	0	625	230	41280	584	2559	1547	-5420	1301	41406	42300	41800		
01:45	0	563	225	41398	574	2390	1548	-5135	1240	41565	42000	41650		
02:00	0	534	230	41134	565	2135	1548	-5240	1215	40908	41700	41500		
02:15	0	596	239	41598	578	1957	1548	-5334	1277	41182	41000	40850		
02:30	0	540	243	41165	593	1468	1545	-5536	1224	40020	40300	40200		
02:45	0	528	243	41402	592	703	1552	-5535	1215	39486	39350	39300		
03:00	0	453	242	41484	594	673	1545	-6563	1140	38428	38400	38400		
03:15	0	427	243	41832	601	497	1547	-7266	1116	37882	37800	37700		
03:30	0	424	244	41194	610	444	1550	-7379	1115	37088	37200	37000		
03:45	0	364	244	40983	615	391	1549	-7538	1057	36609	36750	36600		
04:00	0	355	243	40783	605	398	1550	-7709	1048	36227	36300	36200		
04:15	0	373	246	40721	612	673	1551	-8271	1067	35905	35900	36000		
04:30	0	384	236	40459	624	710	1551	-8164	1074	35800	35500	35800		
04:45	0	358	257	40150	599	746	1552	-8135	1057	35528	35250	35600		
05:00	0	373	252	40027	612	718	1552	-8058	1069	35477	35000	35400		
05:15	0	404	244	39910	618	363	1551	-7581	1096	35509	35050	35450		
05:30	0	408	250	40022	631	374	1552	-7644	1102	35595	35100	35500		
05:45	0	404	256	39937	645	427	1552	-7564	1100	35658	35300	35650		
06:00	0	407	253	39847	651	411	1550	-7300	1102	35820	35500	35800		
06:15	0	440	282	39891	655	479	1559	-7039	1147	36267	35650	36050		
06:30	0	471	281	39951	656	435	1559	-7020	1177	36333	35800	36300		
06:45	0	466	288	39570	648	995	1561	-7201	1175	36328	36100	36600		
07:00	0	503	303	39643	642	1033	1562	-6870	1216	36817	36400	36900		
07:15	0	527	306	39624	640	1063	1561	-7025	1240	36697	36300	36700		
07:30	0	529	304	39203	661	1012	1559	-6685	1241	36584	36200	36500		
07:45	0	564	312	39259	708	1130	1559	-6998	1277	36535	36400	36700		
08:00	0	572	304	39198	716	1074	1564	-6440	1284	36989	36600	36900		
08:15	0	577	308	39375	743	1146	1586	-6079	1299	37657	37200	37650		
08:30	0	646	300	40396	714	1229	1589	-6433	1363	38442	37800	38400		
08:45	0	681	281	40603	697	1871	1592	-6692	1391	39033	38700	39100		
09:00	0	664	294	40614	692	2205	1589	-6213	1378	39846	39600	39800		
09:15	0	655	305	40461	673	2467	1662	-5462	1403	40761	40300	40450		
09:30	0	674	308	40784	666	2590	1664	-5607	1423	41079	41000	41100		
09:45	0	668	306	40840	665	3088	1662	-5455	1416	41774	41550	41600		
10:00	0	678	308	41177	645	3205	1662	-5576	1426	42100	42100	42100		
10:15	0	672	307	42105	618	3092	1744	-5704	1453	42835	42600	42650		
10:30	0	669	305	42729	607	3073	1745	-5894	1450	43235	43100	43200		
10:45	0	672	285	42807	606	3230	1745	-5934	1445	43411	43250	43400		
11:00	0	658	300	42760	625	3610	1745	-6032	1437	43666	43400	43600		
11:15	0	652	303	42885	638	4034	1806	-6478	1457	43841	43650	43850		
11:30	0	675	299	42921	666	4033	1806	-6330	1478	44070	43900	44100		
11:45	0	640	301	42565	667	4578	1805	-6343	1445	44214	44150	44450		
12:00	0	672	303	42854	675	4653	1806	-6213	1476	44751	44400	44800		
12:15	0	654	302	42472	662	4218	1844	-4637	1474	45516	44900	45300		
12:30	0	646	298	42663	659	4343	1846	-4678	1465	45778	45400	45800		
12:45	0	658	303	42843	677	4733	1847	-4454	1479	46608	46100	46350		
13:00	0	626	303	42401	657	4444	1845	-4535	1448	45741	46800	46900		
13:15	0	668	304	42667	652	3969	1859	-4858	1494	45262	45450	45550		
13:30	0	632	303	42405	674	3325	1858	-4963	1459	44234	44100	44200		
13:45	0	632	305	42103	671	2910	1855	-4923	1458	43553	43400	43650		
14:00	0	554	298	42224	641	2336	1859	-4842	1382	43072	42700	43100		
14:15	0	583	302	42525	616	1839	1848	-4827	1408	42887	42400	42700		
14:30	0	552	307	41898	633	1698	1850	-4712	1380	42227	42100	42300		
14:45	0	564	299	42177	583	905	1839	-4523	1385	41845	41550	41700		
15:00	0	563	304	41872	569	920	1838	-4871	1385	41196	41000	41100		
15:15	0	588	298	42521	564	815	1800	-5777	1392	40810	40550	40650		
15:30	0	576	296	42175	535	680	1798	-5712	1379	40349	40100	40200		
15:45	0	582	293	42015	521	341	1795	-5466	1382	40082	39600	39650		
16:00	0	600	300	41780	498	429	1799	-5837	1403	39570	39100	39100		
16:15	0	613	306	42305	487	584	1737	-6787	1393	39245	38750	38700		
16:30	0	587	305	41842	493	996	1735	-6838	1367	39120	38400	38300		
16:45	0	577	294	41508	492	945	1738	-6630	1355	38924	38200	38100		
17:00	0	589	300	41565	483	976	1736	-6925	1367	38724	38000	37900		
17:15	0	610	296	41749	453	1829	1663	-8170	1357	38431	38100	37950		
17:30	0	683	297	42530	452	1447	1664	-8134	1428	38941	38200	38000		
17:45	0	711	290	42439	438	1847	1663	-8099	1452	39291	38600	38400		
18:00	0	720	293	42165	434	2222	1664	-7807	1462	39692	39000	38800		
18:15	0	723	387	41844	416	2659	1597	-7622	1472	40004	39600	39350		
18:30	0	769	384	42527	403	2746	1598	-7760	1515	40668	40200	39900		
18:45	0	775	382	42986	396	3102	1611	-7606	1526	41647	41100	40800		
19:00	0	776	387	43047	380	3553	1612	-7240	1529	42516	42000	41700		
19:15	0	770	490	42839	372	4182	1578	-7282	1546	42949	42750	42450		
19:30	0	796	668	43297	350	4415	1578	-7508	1636	43596	43500	43200		
19:45	0	796	694	43210	352	5422	1576	-7397	1644	44654	44650	44300		
20:00	0	856	691	43382	358	5624	1574	-6675	1700	45811	45800	45400		
20:15	0	913	702	43004	376	6049	1561	-5318	1753	47287	46600	46200		
20:30	0	924	699	43038	380	6681	1564	-5405	1764	47881	47400	47000		
20:45	0	946	710	42905	386	6974	1563	-5710	1789	47775	47100	46750		
21:00	0	900	716	42798	383	6626	1564	-6000	1747	46988	46800	46500		
21:15	0	930	720	42888	374	6586	1566	-6357	1778	46708	46050	45750		
21:30	0	904	724	42764	381	6142	1567	-6516	1755	45967	45300	45000		
21:45	0	918	724	42709	381	5672	1565	-6541	1768	45429	44750	44500		
22:00	0	911	725	42682	390	4788	1569	-6528	1763	44536	44200	44000		
22:15	0	876	724	42386	402	4482	1573	-5574	1730	44869	44600	44400		
22:30	0	863	727	42166	419	4421	1572	-4980	1719	45189	45000	44800		
22:45	0	971	723	43309	415	5026	1572	-4485	1821	47532	45950	45800		
23:00	0	966	721	42950	415	5325	1574	-5286	1816	46666	46900	46800		
23:15	0	984	723	43003	411	4675	1575	-4634	1835	46737	46200	46100		
23:30	0	934	724	42607	409	4528	1573	-4739	1786	46037	45500	45400		
23:45	0	970	723	43097	411	4391	1575	-4797	1821	46370	45350	45200		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
