Journée du 07/11/2010
Heures	Fioul + pointe	Charbon	Gaz	Nucléaire	Eolien	Hydraulique	Autres	Solde	Co2	Consommation	PrévisionJ-1	PrévisionJ		
00:00	0	177	1860	46896	664	3459	5579	-4678	3071	53958	53800	54000		
00:15	0	208	1795	47611	679	3703	5556	-5966	3068	53587	53100	53100		
00:30	0	193	1688	47589	730	2356	5552	-5920	3013	52189	52400	52200		
00:45	0	165	1606	46776	732	1817	5555	-5846	2958	50805	51300	51150		
01:00	0	150	1657	46648	728	1568	5551	-6191	2961	50113	50200	50100		
01:15	0	191	1658	47551	793	1587	5607	-6935	3023	50453	50200	50350		
01:30	0	180	1605	47078	776	1536	5562	-6983	2975	49755	50200	50600		
01:45	0	171	1456	47216	778	1577	5559	-7109	2912	49649	50000	50100		
02:00	0	194	1075	46489	799	1716	5538	-6685	2788	49126	49800	49600		
02:15	0	199	538	46176	792	2965	5539	-6986	2600	49225	49250	48800		
02:30	0	166	434	45880	753	2921	5470	-7634	2503	47989	48700	48000		
02:45	0	151	388	45736	725	2161	5455	-7399	2466	47218	47750	47000		
03:00	0	131	390	45347	719	2067	5455	-8091	2448	46017	46800	46000		
03:15	0	173	386	46217	693	2074	5452	-9390	2485	45605	45750	45400		
03:30	0	152	393	45859	699	1514	5452	-9299	2468	44771	44700	44800		
03:45	0	161	372	45953	685	874	5452	-9422	2469	44076	44200	44200		
04:00	0	152	348	45962	690	895	5455	-9676	2453	43826	43700	43600		
04:15	0	182	536	46155	718	828	5498	-10539	2567	43379	43550	43450		
04:30	0	205	585	45839	698	708	5498	-10306	2606	43228	43400	43300		
04:45	0	229	872	46311	691	0	5501	-10310	2734	42996	43250	43100		
05:00	0	235	909	46159	712	0	5553	-9697	2774	43142	43100	42900		
05:15	0	251	1024	46120	675	0	5551	-9576	2830	43275	43500	43150		
05:30	0	302	1010	46078	682	0	5552	-9454	2874	43234	43900	43400		
05:45	0	388	1018	46407	671	0	5553	-9676	2960	43362	44200	43550		
06:00	0	427	1009	46310	727	0	5549	-9256	2993	43796	44500	43700		
06:15	0	432	1187	45815	740	0	5572	-8723	3070	44212	44850	43900		
06:30	0	408	1318	45740	775	0	5561	-8910	3090	44043	45200	44100		
06:45	0	449	1318	45999	772	0	5557	-8844	3128	44451	45700	44550		
07:00	0	554	1293	46319	715	0	5562	-8898	3222	44907	46200	45000		
07:15	0	618	1298	46595	707	0	5576	-9242	3291	45262	46400	45150		
07:30	0	599	1299	46372	692	0	5575	-8953	3273	45260	46600	45300		
07:45	0	602	1298	46415	718	0	5574	-9125	3275	45187	47000	45450		
08:00	0	620	1301	46335	723	0	5576	-8736	3294	45573	47400	45600		
08:15	0	669	1310	46351	745	0	5585	-8365	3348	46014	47900	46100		
08:30	0	741	1311	46969	725	0	5586	-8281	3417	46629	48400	46600		
08:45	0	756	1308	46956	765	536	5592	-8542	3433	47372	49100	47400		
09:00	0	776	1301	46750	772	1084	5582	-8203	3446	48063	49800	48200		
09:15	0	722	1301	46377	756	1050	5635	-6519	3415	49323	50500	49050		
09:30	0	821	1310	46899	792	1281	5638	-6794	3515	49949	51200	49900		
09:45	0	835	1296	46778	763	2257	5630	-6800	3520	50760	51650	50750		
10:00	0	836	1308	46860	774	2648	5638	-6733	3528	51332	52100	51600		
10:15	0	838	1307	46833	787	3547	5715	-7058	3561	51969	52550	52000		
10:30	0	887	1314	47090	831	3830	5668	-7091	3591	52530	53000	52400		
10:45	0	785	1305	46809	837	4574	5669	-7198	3491	52782	53350	52900		
11:00	0	772	1294	46662	862	4600	5668	-6695	3474	53165	53700	53400		
11:15	0	776	1298	46734	850	4380	5733	-5944	3505	53827	53950	53750		
11:30	0	798	1281	46882	883	4594	5730	-6060	3519	54108	54200	54100		
11:45	0	817	1317	46921	914	4664	5737	-5948	3553	54421	54600	54550		
12:00	0	890	1307	47177	879	4411	5735	-5284	3618	55115	55000	55000		
12:15	0	774	1301	46757	900	4191	5751	-3699	3512	55975	55300	55550		
12:30	0	698	1278	46235	951	4875	5757	-3738	3433	56057	55600	56100		
12:45	0	777	1298	46821	972	5467	5758	-3717	3516	57377	56350	56900		
13:00	0	749	1300	46752	950	5156	5759	-4171	3490	56496	57100	57700		
13:15	0	833	1306	47323	963	5420	5743	-5837	3567	55752	55850	56150		
13:30	0	828	1277	46787	939	4619	5743	-5617	3551	54576	54600	54600		
13:45	0	865	1285	46791	1035	3877	5738	-5782	3588	53809	53800	53850		
14:00	0	832	1278	46540	942	3370	5779	-5632	3570	53111	53000	53100		
14:15	0	977	1299	47243	935	3190	5733	-6397	3698	52980	52650	52850		
14:30	0	946	1286	46924	912	3001	5734	-6575	3665	52229	52300	52600		
14:45	0	886	1270	46416	878	2632	5736	-6361	3602	51459	51800	52100		
15:00	0	925	1266	46280	830	2720	5739	-6776	3639	50984	51300	51600		
15:15	0	1066	1288	46893	804	2715	5674	-7776	3757	50665	50900	51150		
15:30	0	1054	1290	46781	798	2455	5677	-7699	3747	50357	50500	50700		
15:45	0	1006	1290	46838	790	2411	5675	-7796	3700	50214	50150	50350		
