Journée du 24/06/2003
Heures	Consommation	PrévisionJ-1		
00:00	48786	49200		
00:15	48263	47950		
00:30	46892	46700		
00:45	45735	45650		
01:00	44924	44600		
01:15	45357	44900		
01:30	44868	45200		
01:45	45298	45100		
02:00	44607	45000		
02:15	44932	44350		
02:30	43723	43700		
02:45	43339	43150		
03:00	42395	42600		
03:15	41902	42050		
03:30	41385	41500		
03:45	40860	41200		
04:00	40541	40900		
04:15	40507	40750		
04:30	40656	40600		
04:45	40787	40800		
05:00	40854	41000		
05:15	41865	41250		
05:30	41893	41500		
05:45	41983	42000		
06:00	42385	42500		
06:15	43216	43600		
06:30	44179	44700		
06:45	45423	45850		
07:00	46466	47000		
07:15	48161	48450		
07:30	49142	49900		
07:45	50275	50900		
08:00	51492	51900		
08:15	52423	52700		
08:30	52989	53500		
08:45	53746	54100		
09:00	54456	54700		
09:15	55254	55100		
09:30		55500		
09:45	56207	55900		
10:00	56197	56300		
10:15	56302	56450		
10:30	56578	56600		
10:45	57077	56850		
11:00	56870	57100		
11:15	57093	57350		
11:30	57395	57600		
11:45	57589	57750		
12:00	57805	57900		
12:15	57458	57700		
12:30	57317	57500		
12:45	58244	58000		
13:00	57497	58500		
13:15	57574	58000		
13:30	56950	57500		
13:45	57244	57650		
14:00	57180	57800		
14:15	57777	57650		
14:30	57591	57500		
14:45	57203	57150		
15:00	56791	56800		
15:15	56665	56500		
15:30	56491	56200		
15:45	55987	56100		
16:00	55868	56000		
16:15	55420	55550		
16:30	55419	55100		
16:45	54865	54800		
17:00	54433	54500		
17:15	54137	54100		
17:30	54192	53700		
17:45	53797	53550		
18:00	53576	53400		
18:15	53551	53350		
18:30	53473	53300		
18:45	53693	53600		
19:00	53830	53900		
19:15	53134	53400		
19:30	52740	52900		
19:45	51878	52150		
20:00	51561	51400		
20:15	50728	50650		
20:30	50264	49900		
20:45	49523	49200		
21:00	49082	48500		
21:15	48645	48050		
21:30	48288	47600		
21:45	48141	47900		
22:00	48303	48200		
22:15	49784	49250		
22:30	50361	50300		
22:45	52798	51450		
23:00	51979	52600		
23:15	51725	51600		
23:30	50565	50600		
23:45	50159	49650		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
