Journée du 11/05/2009
Heures	Consommation	PrévisionJ-1	PrévisionJ		
00:00	44521	44200	44500		
00:15	44078	43200	43650		
00:30	42753	42200	42800		
00:45	41194	41200	41700		
01:00	40901	40200	40600		
01:15	40985	40550	40850		
01:30	40673	40900	41100		
01:45	40935	40750	41000		
02:00	40268	40600	40900		
02:15	40730	40050	40300		
02:30	39726	39500	39700		
02:45	39004	38650	38900		
03:00	38073	37800	38100		
03:15	37676	37350	37550		
03:30	37034	36900	37000		
03:45	36584	36500	36700		
04:00	36468	36100	36400		
04:15	36217	36100	36300		
04:30	36370	36100	36200		
04:45	36471	36450	36500		
05:00	37048	36800	36800		
05:15	38124	37600	37800		
05:30	38724	38400	38800		
05:45	39590	39300	39500		
06:00	40184	40200	40200		
06:15	41813	41350	41350		
06:30	42471	42500	42500		
06:45	43765	43900	43900		
07:00	45282	45300	45300		
07:15	47030	46800	46950		
07:30	48280	48300	48600		
07:45	49325	49250	49300		
08:00	50045	50200	50000		
08:15	51060	51000	50700		
08:30	51444	51800	51400		
08:45	52065	52250	52050		
09:00	52713	52700	52700		
09:15	53095	53050	53100		
09:30	53489	53400	53500		
09:45	53490	53550	53600		
10:00	53652	53700	53700		
10:15	53752	53800	53750		
10:30	53826	53900	53800		
10:45	54027	53950	53900		
11:00	54382	54000	54000		
11:15	54191	54150	54150		
11:30	54378	54300	54300		
11:45	54482	54500	54600		
12:00	54732	54700	54900		
12:15	54789	54400	54550		
12:30	54558	54100	54200		
12:45	55434	54800	54900		
13:00	54720	55500	55600		
13:15	54676	54700	54800		
13:30	53958	53900	54000		
13:45	54170	53950	54050		
14:00	54085	54000	54100		
14:15	54202	53900	54000		
14:30	53716	53800	53900		
14:45	53194	53200	53250		
15:00	52676	52600	52600		
15:15	52405	52250	52250		
15:30	51887	51900	51900		
15:45	51891	51550	51550		
16:00	51488	51200	51200		
16:15	50981	50850	50850		
16:30	50276	50500	50500		
16:45	50114	50100	50100		
17:00	49675	49700	49700		
17:15	49325	49400	49400		
17:30	49148	49100	49100		
17:45	49248	49100	49100		
18:00	49234	49100	49100		
18:15	49375	49400	49400		
18:30	49926	49700	49700		
18:45	50545	50350	50350		
19:00	51052	51000	51000		
19:15	50702	50750	50750		
19:30	50702	50500	50500		
19:45	50149	50050	50050		
20:00	50010	49600	49600		
20:15	49382	49000	49000		
20:30	48658	48400	48400		
20:45	48576	48250	48250		
21:00	47903	48100	48100		
21:15	47954	48250	48250		
21:30	48338	48400	48400		
21:45	48283	48250	48250		
22:00	47843	48100	48100		
22:15	48218	48400	48400		
22:30	48445	48700	48700		
22:45	50690	49650	49650		
23:00	49528	50600	50600		
23:15	49355	49700	49800		
23:30	48796	48800	49000		
23:45	48916	48450	48550		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
