Journée du 14/05/2008
Heures	Consommation	PrévisionJ-1		
00:00	49274	49600		
00:15	48443	48600		
00:30	47230	47600		
00:45	45751	46500		
01:00	45028	45400		
01:15	45175	45650		
01:30	44975	45900		
01:45	44872	45800		
02:00	44321	45700		
02:15	44866	45050		
02:30	43876	44400		
02:45	42963	43600		
03:00	42035	42800		
03:15	41695	42250		
03:30	41204	41700		
03:45	40908	41300		
04:00	40440	40900		
04:15	40426	40850		
04:30	40320	40800		
04:45	40700	40900		
05:00	40694	41000		
05:15	41724	41750		
05:30	42080	42500		
05:45	42636	43100		
06:00	43260	43700		
06:15	44066	44550		
06:30	44837	45400		
06:45	45874	46650		
07:00	47030	47900		
07:15	48794	49300		
07:30	49841	50700		
07:45	50873	51550		
08:00	51637	52400		
08:15	52711	53200		
08:30	53372	54000		
08:45	54103	54500		
09:00	54629	55000		
09:15	55107	55300		
09:30	55432	55600		
09:45	55669	55800		
10:00	56036	56000		
10:15	56172	56100		
10:30	56580	56200		
10:45	56462	56300		
11:00	56572	56400		
11:15	56763	56500		
11:30	57010	56600		
11:45	57254	56900		
12:00	57683	57200		
12:15	57492	56850		
12:30	57150	56500		
12:45	58351	57250		
13:00	57350	58000		
13:15	57241	57250		
13:30	56896	56500		
13:45	56980	56750		
14:00	56837	57000		
14:15	57385	56750		
14:30	57003	56500		
14:45	56750	55950		
15:00	56322	55400		
15:15	55798	55150		
15:30	55400	54900		
15:45	55098	54600		
16:00	54846	54300		
16:15	54554	53850		
16:30	53966	53400		
16:45	53672	53050		
17:00	53261	52700		
17:15	52649	52400		
17:30	52469	52100		
17:45	52504	51950		
18:00	52568	51800		
18:15	52747	52100		
18:30	52982	52400		
18:45	53306	52850		
19:00	53955	53300		
19:15	53743	52850		
19:30	53552	52400		
19:45	53175	52000		
20:00	52826	51600		
20:15	52138	51000		
20:30	51475	50400		
20:45	51134	50250		
21:00	50926	50100		
21:15	51021	50350		
21:30	50907	50600		
21:45	51088	50850		
22:00	50900	51100		
22:15	51096	51250		
22:30	51165	51400		
22:45	53102	52200		
23:00	52260	53000		
23:15	52128	51950		
23:30	51015	50900		
23:45	51164	50350		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
