Journée du 12/11/2003
Heures	Consommation	PrévisionJ-1		
00:00		51599		
00:15		50799		
00:30		50000		
00:45		49299		
01:00		48599		
01:15		49349		
01:30		50099		
01:45		49999		
02:00		49900		
02:15		49349		
02:30		48799		
02:45		48199		
03:00		47599		
03:15		47099		
03:30		46599		
03:45		46299		
04:00		46000		
04:15		46250		
04:30		46500		
04:45		46799		
05:00		47099		
05:15		48049		
05:30		49000		
05:45		49950		
06:00		50900		
06:15		52349		
06:30		53799		
06:45		55649		
07:00		57500		
07:15		59149		
07:30		60799		
07:45		61299		
08:00		61799		
08:15		62499		
08:30		63200		
08:45		63699		
09:00		64199		
09:15		64549		
09:30		64900		
09:45		65100		
10:00		65300		
10:15		65249		
10:30		65199		
10:45		65049		
11:00		64900		
11:15		64799		
11:30		64699		
11:45		64599		
12:00		64500		
12:15		63799		
12:30		63099		
12:45		63699		
13:00		64300		
13:15		64049		
13:30		63799		
13:45		63649		
14:00		63500		
14:15		63149		
14:30		62799		
14:45		62349		
15:00		61900		
15:15	64250	61550		
15:30	63970	61200		
15:45	63479	60899		
16:00	63310	60599		
16:15	63319	60699		
16:30		60799		
16:45		61149		
17:00		61500		
17:15		62399		
17:30		63299		
17:45		64649		
18:00		66000		
18:15		66900		
18:30		67800		
18:45		68249		
19:00		68699		
19:15		67849		
19:30		67000		
19:45		66000		
20:00		65000		
20:15		63899		
20:30		62799		
20:45		62049		
21:00		61299		
21:15		60199		
21:30		59099		
21:45		58199		
22:00		57299		
22:15		57799		
22:30		58299		
22:45		58849		
23:00		59400		
23:15		58400		
23:30		57400		
23:45		57050		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
