Journée du 26/12/2006
Heures	Consommation	PrévisionJ-1		
00:00	66299	66200		
00:15	65636	65350		
00:30	64626	64500		
00:45	63442	63750		
01:00	62946	63000		
01:15	63740	63500		
01:30	63411	64000		
01:45	64137	63950		
02:00	63384	63900		
02:15	64226	63500		
02:30	63388	63100		
02:45	62767	62400		
03:00	61758	61700		
03:15	61461	61250		
03:30	60862	60800		
03:45	60381	60400		
04:00	59914	60000		
04:15	59925	59900		
04:30	59611	59800		
04:45	59673	59900		
05:00	59781	60000		
05:15	60684	60500		
05:30	60928	61000		
05:45	61362	61550		
06:00	61946	62100		
06:15	62795	62800		
06:30	63634	63500		
06:45	64239	64300		
07:00	65081	65100		
07:15	66145	66100		
07:30	66981	67100		
07:45	67893	68050		
08:00	69027	69000		
08:15	69577	69700		
08:30	70295	70400		
08:45	70742	70800		
09:00	71342	71200		
09:15	72060	71900		
09:30	72866	72600		
09:45	73500	73000		
10:00	74094	73400		
10:15	74636	73700		
10:30	74933	74000		
10:45	75114	74000		
11:00	75290	74000		
11:15	75768	74200		
11:30	75942	74400		
11:45	76181	74600		
12:00	76527	74800		
12:15	77019	74650		
12:30	76995	74500		
12:45	78149	75250		
13:00	76973	76000		
13:15	76540	75000		
13:30	75776	74000		
13:45	75393	73750		
14:00	75075	73500		
14:15	75383	73300		
14:30	74852	73100		
14:45	74041	72400		
15:00	73396	71700		
15:15	73028	71450		
15:30	72640	71200		
15:45	72406	70850		
16:00	72028	70500		
16:15	72177	70600		
16:30	72195	70700		
16:45	72336	71250		
17:00	73066	71800		
17:15	74264	73150		
17:30	75516	74500		
17:45	77116	75400		
18:00	77723	76300		
18:15	78355	76650		
18:30	78478	77000		
18:45	78855	77400		
19:00	79619	77800		
19:15	79236	77200		
19:30	78500	76600		
19:45	77604	76000		
20:00	77160	75400		
20:15	76656	74800		
20:30	75815	74200		
20:45	74956	73600		
21:00	74124	73000		
21:15	73275	72050		
21:30	72309	71100		
21:45	71679	70500		
22:00	70651	69900		
22:15	71763	70750		
22:30	71566	71600		
22:45	73536	72200		
23:00	72755	72800		
23:15	72237	71650		
23:30	71323	70500		
23:45	71367	70600		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
