Journée du 21/09/2010
Heures	Fioul + pointe	Charbon	Gaz	Nucléaire	Eolien	Hydraulique	Autres	Solde	Co2	Consommation	PrévisionJ-1	PrévisionJ		
00:00	0	2584	2148	42385	442	3092	1578	-3033	3885	49197	48900	49200		
00:15	0	2716	1722	43215	448	3122	1569	-4185	3854	48608	47950	47950		
00:30	0	2389	1319	42516	459	2380	1567	-3968	3395	46662	47000	46700		
00:45	0	2309	1039	42927	461	1640	1564	-4435	3216	45506	45700	45550		
01:00	0	2041	1050	42564	476	1503	1567	-4685	2964	44517	44400	44400		
01:15	0	2005	1029	43161	488	1236	1562	-4804	2920	44677	44650	44700		
01:30	0	1854	804	42909	478	1146	1562	-4636	2694	44120	44900	45000		
01:45	0	1875	736	43215	464	1203	1563	-4592	2690	44465	44700	44800		
02:00	0	1883	740	43373	480	1189	1561	-5268	2698	43959	44500	44600		
02:15	0	1878	760	44436	486	1326	1562	-5999	2701	44450	43800	43950		
02:30	0	1634	750	43906	491	1128	1563	-6220	2463	43253	43100	43300		
02:45	0	1511	750	43625	504	870	1561	-6502	2345	42320	42400	42600		
03:00	0	1548	740	43214	504	760	1560	-6462	2376	41864	41700	41900		
03:15	0	1542	748	44099	506	699	1563	-8028	2375	41131	41150	41350		
03:30	0	1390	744	43961	523	491	1563	-7774	2227	40899	40600	40800		
03:45	0	1351	735	43563	522	296	1561	-7688	2186	40341	40250	40350		
04:00	0	1383	737	43360	521	225	1560	-7891	2217	39896	39900	39900		
04:15	0	1390	724	43484	519	208	1562	-7930	2220	39958	39750	39800		
04:30	0	1396	720	43382	525	160	1562	-7821	2224	39924	39600	39700		
04:45	0	1376	722	43434	517	233	1562	-7875	2205	39971	39850	40050		
05:00	0	1393	721	43462	531	199	1563	-7496	2222	40373	40100	40400		
05:15	0	1458	719	43970	542	241	1563	-7064	2283	41430	40750	41200		
05:30	16	1478	722	44240	553	242	1569	-6791	2319	42030	41400	42000		
05:45	41	1494	1110	44472	566	583	1571	-7209	2495	42629	42350	43000		
06:00	77	1665	1216	44529	569	678	1569	-6270	2725	44033	43300	44000		
06:15	106	1797	1463	44034	585	1551	1586	-5220	2971	45903	44750	45650		
06:30	114	1952	1788	44773	580	2063	1590	-5605	3244	47256	46200	47300		
06:45	130	2267	1785	44510	587	3126	1595	-5029	3561	48970	48050	49250		
07:00	174	2550	1885	44477	568	4063	1596	-4065	3904	51249	49900	51200		
07:15	203	2825	1984	44554	564	4127	1599	-3060	4228	52796	51300	52200		
07:30	243	3190	2091	44624	568	4705	1598	-3775	4649	53245	52700	53200		
07:45	323	3244	2106	44697	569	4554	1598	-3449	4770	53643	53100	53750		
08:00	389	3309	2111	44722	558	4430	1597	-2913	4886	54204	53500	54300		
08:15	419	3527	2106	44725	550	4258	1611	-2455	5123	54741	53850	54550		
08:30	498	3655	2118	44805	542	4236	1609	-2660	5313	54804	54200	54800		
08:45	546	3699	2119	44901	529	4562	1609	-2833	5394	55133	54650	55100		
09:00	584	3681	2123	44998	516	4569	1609	-2656	5409	55425	55100	55400		
09:15	603	3536	2173	44926	479	4320	1673	-1959	5328	55751	55350	55700		
09:30	696	3683	2165	44896	435	4383	1677	-1915	5542	56021	55600	56000		
09:45	743	3892	2118	44859	397	4316	1673	-1738	5762	56260	55800	56100		
10:00	821	3584	2153	44950	351	4530	1672	-1862	5541	56200	56000	56200		
10:15	928	3597	2161	44907	318	4713	1804	-1919	5695	56511	56000	56350		
10:30	933	3670	2152	44899	308	5046	1764	-2251	5750	56521	56000	56500		
10:45	896	3709	2150	44892	284	5165	1723	-2055	5740	56764	56150	56650		
11:00	869	3645	2130	44751	283	5371	1756	-2152	5663	56654	56300	56800		
11:15	807	3594	2154	44769	281	5521	1802	-2210	5592	56720	56450	56850		
11:30	785	3667	2160	44792	279	5560	1801	-2184	5646	56862	56600	56900		
11:45	792	3838	2145	44715	275	5617	1803	-2298	5811	56887	56650	57100		
12:00	764	3848	2128	44747	273	5664	1817	-2077	5798	57165	56700	57300		
12:15	608	3754	2135	44675	275	5054	1860	-1445	5602	56917	56300	57000		
12:30	536	3596	2125	44624	273	4965	1858	-1122	5389	56855	55900	56700		
12:45	537	3790	2139	44838	269	5252	1859	-1021	5581	57664	56500	57200		
