Journée du 10/08/2010
Heures	Fioul + pointe	Charbon	Gaz	Nucléaire	Eolien	Hydraulique	Autres	Solde	Co2	Consommation	PrévisionJ-1	PrévisionJ		
00:00	0	168	849	42861	656	5138	1418	-6544	1034	44547	44400	44500		
00:15	0	0	660	44242	679	5586	1414	-8830	762	43708	43030	43300		
00:30	0	0	651	43432	688	4701	1409	-8724	781	42140	41660	42100		
00:45	0	0	576	42550	700	3511	1409	-8034	753	40694	40730	41000		
01:00	0	0	544	42113	677	3222	1401	-8009	739	39931	39800	39900		
01:15	0	0	516	43032	666	3050	1398	-8536	727	40108	40000	40150		
01:30	0	0	493	42422	659	2957	1401	-8266	720	39649	40200	40400		
01:45	0	0	493	42769	669	2586	1389	-8209	721	39686	39795	40200		
02:00	0	0	499	42392	689	2453	1403	-8325	723	39094	39390	40000		
02:15	0	0	517	42970	679	1978	1400	-8192	734	39340	38615	39200		
02:30	0	0	499	42393	678	1872	1399	-8436	722	38387	37840	38400		
02:45	0	0	491	41618	668	1795	1407	-8371	722	37591	37180	37600		
03:00	0	0	501	40868	645	1785	1397	-8311	710	36857	36520	36800		
03:15	0	0	525	40653	654	1670	1400	-8403	731	36481	36155	36400		
03:30	0	0	496	40854	634	917	1401	-8271	721	36014	35790	36000		
03:45	0	0	497	40792	637	703	1402	-8333	711	35669	35435	35700		
04:00	0	0	501	40551	637	686	1401	-8323	712	35423	35080	35400		
04:15	0	0	525	40634	626	584	1399	-8389	717	35346	35030	35200		
04:30	0	0	508	40258	640	525	1394	-8177	708	35116	34980	35000		
04:45	0	0	511	40176	644	782	1397	-8282	711	35196	35110	35200		
05:00	0	0	523	40148	625	813	1394	-8080	708	35386	35240	35400		
05:15	0	0	494	40445	592	958	1399	-8065	705	35790	35625	35700		
05:30	0	0	511	40897	591	981	1397	-8262	711	36084	36010	36000		
05:45	0	0	491	41043	597	1315	1396	-8402	718	36423	36615	36500		
06:00	0	3	515	41501	603	1393	1393	-8410	745	37000	37220	37000		
06:15	0	36	500	41729	624	1742	1387	-8372	769	37647	37485	37350		
06:30	0	70	509	42042	672	1786	1402	-8774	811	37709	37750	37700		
06:45	0	96	514	41894	680	1851	1400	-8578	837	37857	38045	38050		
07:00	0	110	535	41871	669	2324	1403	-8476	859	38437	38340	38400		
07:15	0	140	514	41785	645	3083	1406	-8250	882	39324	39320	39400		
07:30	0	158	495	42580	635	3230	1405	-8134	892	40370	40300	40400		
07:45	0	175	520	43056	595	3521	1403	-8278	916	40994	41175	41200		
08:00	0	216	570	43353	580	3675	1402	-7842	973	41954	42050	42000		
08:15	0	220	838	43182	562	3922	1444	-7398	1090	42772	42835	42800		
08:30	0	231	862	44016	531	4323	1458	-7975	1115	43447	43620	43600		
