Journée du 11/02/2009
Heures	Consommation	PrévisionJ-1	PrévisionJ		
00:00	70273	69500	70200		
00:15	69523	68800	69350		
00:30	68474	68100	68500		
00:45	67155	67000	67300		
01:00	66426	65900	66100		
01:15	67308	66400	66700		
01:30	66810	66900	67300		
01:45	67313	67000	67600		
02:00	67023	67100	67900		
02:15	67685	66550	67250		
02:30	66633	66000	66600		
02:45	66041	65250	65900		
03:00	65180	64500	65200		
03:15	64645	63900	64600		
03:30	63845	63300	64000		
03:45	63871	62700	63650		
04:00	63359	62100	63300		
04:15	63190	61950	63150		
04:30	63089	61800	63000		
04:45	63129	62050	63100		
05:00	63199	62300	63200		
05:15	64710	63000	64200		
05:30	65174	63700	65200		
05:45	65879	64600	66100		
06:00	66995	65500	67000		
06:15	68624	66750	68500		
06:30	70004	68000	70000		
06:45	71142	70100	71600		
07:00	73020	72200	73200		
07:15	74759	73800	74650		
07:30	76151	75400	76100		
07:45	76438	76200	76650		
08:00	77129	77000	77200		
08:15	77437	77250	77500		
08:30	77838	77500	77800		
08:45	78502	77850	78200		
09:00	78535	78200	78600		
09:15	78878	78400	78800		
09:30	79042	78600	79000		
09:45	78873	78700	78900		
10:00	78750	78800	78800		
10:15	79051	78850	78850		
10:30	78825	78900	78900		
10:45	78757	78750	78750		
11:00	78575	78600	78600		
11:15	78848	78900	78850		
11:30	78710	79200	79100		
11:45	78943	79150	79000		
12:00	78867	79100	78900		
12:15	77995	78500	78100		
12:30	77518	77900	77300		
12:45	78313	78600	77900		
13:00	77587	79300	78500		
13:15	77265	78450	77600		
13:30	76846	77600	76700		
13:45	76683	77750	76600		
14:00	76524	77900	76500		
14:15	76755	77500	76400		
14:30	75776	77100	76300		
14:45	74833	76350	75550		
15:00	74225	75600	74800		
15:15	73424	75300	74550		
15:30	73242	75000	74300		
15:45	73083	74650	73950		
16:00	72488	74300	73600		
16:15	72108	74050	73400		
16:30	72056	73800	73200		
16:45	71821	73600	73000		
17:00	71540	73400	72800		
17:15	71352	73650	73150		
17:30	71542	73900	73500		
17:45	72260	74900	74600		
18:00	73500	75900	75700		
18:15	75346	77550	77450		
18:30	77974	79200	79200		
18:45	79804	80500	80600		
19:00	80819	81800	82000		
19:15	80879	81250	81450		
19:30	80357	80700	80900		
19:45	79312	79750	80000		
20:00	78513	78800	79100		
20:15	77512	77800	78100		
20:30	76267	76800	77100		
20:45	75748	75900	76200		
21:00	74291	75000	75300		
21:15	73512	74050	74350		
21:30	72338	73100	73400		
21:45	71419	72050	72400		
22:00	70994	71000	71400		
22:15	71857	71600	72000		
22:30	71788	72200	72600		
22:45	73810	72900	73300		
23:00	72787	73600	74000		
23:15	72151	72600	72950		
23:30	71260	71600	71900		
23:45	71916	71350	71500		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
