Journée du 16/11/2012
Données consolidées
Heures	Consommation	Prévision J-1	Prévision J	Fioul	Charbon	Gaz	Nucléaire	Eolien	Solaire	Hydraulique	Pompage	Autres	Ech. physiques	Taux de Co2	Ech. comm. Allemagne	Ech. comm. Angleterre	Ech. comm. Belgique	Ech. comm. Espagne	Ech. comm. Italie	Ech. comm. Suisse
00:00	63542	63800	63200	1034	3460	4179	51253	260	0	6275	-687	740	-2973	92	3000	-999	-2850	377	-1569	-1739	
00:15		62800	62100																		
00:30	61719	61800	61000	912	3066	3683	51305	269	0	6354	-570	739	-4039	83							
00:45		60550	60200																		
01:00	58828	59300	59400	754	2327	3310	50484	290	0	6158	-1430	747	-3811	72	2850	-990	-2850	505	-1432	-1643	
01:15		59300	59100																		
01:30	58566	59300	58800	567	2196	3300	50996	308	0	6132	-1957	740	-3717	68							
01:45		59100	58650																		
02:00	58094	58900	58500	574	2023	3268	50885	324	0	6116	-2087	750	-3760	65	1829	-999	-2714	600	-1227	-1897	
02:15		58350	57850																		
02:30	57683	57800	57200	573	2000	3266	51341	337	0	6054	-2086	748	-4551	65							
02:45		56800	56250																		
03:00	55750	55800	55300	574	1884	3260	49910	343	0	5926	-2086	748	-4810	65	251	-1000	-2602	613	-1639	-2300	
03:15		55150	54700																		
03:30	54724	54500	54100	578	1810	3442	50906	337	0	5984	-2084	747	-6997	63							
03:45		54050	53900																		
04:00	54053	53600	53700	578	1751	3431	50297	344	0	5824	-2082	749	-6839	63	-96	-980	-2493	660	-1757	-2373	
04:15		53500	53600																		
04:30	54004	53400	53500	578	1792	3411	50660	351	0	5806	-2102	744	-7237	63							
04:45		53700	53850																		
05:00	54385	54000	54200	579	1820	3475	51085	350	0	5799	-2386	740	-7077	64	1422	-770	-2272	554	-1660	-2324	
05:15		55000	55350																		
05:30	56340	56000	56500	581	1825	3617	51044	365	0	5857	-2369	742	-5322	64							
05:45		57200	57550																		
06:00	58360	58400	58600	585	2191	3671	51666	389	0	6028	-1813	746	-5102	69	1138	724	-1919	700	-2296	-2206	
06:15		60100	60650																		
06:30	62485	61800	62700	585	2686	3945	51855	416	0	6731	-585	738	-3886	74							
06:45		63650	64600																		
07:00	66098	65500	66500	583	3408	4387	52400	447	0	7725	-3	735	-3585	83	1947	646	-1299	500	-2553	-1922	
07:15		67150	68250																		
07:30	69813	68800	70000	584	3701	4842	52314	482	0	10054	-2	734	-2895	85							
07:45		69100	70000																		
08:00	70320	69400	70000	583	3598	5135	52030	510	5	10515	-3	734	-2787	85	1817	21	-1325	500	-2616	-1334	
08:15		69550	70100																		
08:30	70329	69700	70200	582	3743	5282	52281	528	59	10756	-2	734	-3633	87							
08:45		69800	70550																		
09:00	70837	69900	70900	582	3737	5542	52535	553	209	10481	-3	726	-3526	87	2241	-789	-1128	500	-2657	-1063	
09:15		70150	70850																		
09:30	71275	70400	70800	581	3921	5543	52593	562	439	10040	-2	698	-3099	89							
09:45		70200	70650																		
10:00	71088	70000	70500	632	3856	5432	52694	537	716	9611	-32	699	-3057	89	2428	-975	-1317	500	-2542	-1630	
10:15		69850	70500																		
10:30	70978	69700	70500	705	4028	5469	52680	475	1016	9591	-22	717	-3682	92							
10:45		69450	70150																		
11:00	70841	69200	69800	705	3903	5345	52689	448	1268	9445	-2	722	-3681	90	2129	-986	-1675	500	-2352	-997	
11:15		69100	69850																		
11:30	70671	69000	69900	711	3724	5351	52711	429	1475	9026	-4	723	-3475	88							
11:45		69000	69850																		
12:00	70785	69000	69800	709	3938	5444	52710	431	1642	8687	-2	720	-3493	91	125	-978	-1770	500	-2061	-246	
12:15		68450	69350																		
12:30	69915	67900	68900	711	3698	5390	52770	438	1736	9132	-3	724	-4680	87							
12:45		68450	69500																		
13:00	69995	69000	70100	710	3536	5339	52770	442	1831	9364	-2	737	-4731	85	1712	-1000	-1906	500	-2532	-1693	
13:15		67850	68900																		
13:30	68578	66700	67700	710	3493	5357	52745	439	1831	8450	-3	735	-5179	85							
13:45		66350	67300																		
14:00	67759	66000	66900	709	3358	5346	52590	456	1774	7960	-3	738	-5169	85	1728	-921	-1922	500	-2657	-2730	
14:15		65900	66650																		
14:30	67488	65800	66400	656	3989	5489	52688	442	1636	8183	-4	744	-6334	92							
14:45		64850	65450																		
15:00	65700	63900	64500	654	3660	5413	51771	443	1447	7562	-242	737	-5745	90	1250	-667	-2353	500	-2657	-2888	
15:15		63550	64150																		
15:30	64899	63200	63800	626	3667	5408	51171	468	1148	8894	-240	744	-6986	89							
15:45		62850	63450																		
16:00	64209	62500	63100	588	3470	5437	51033	530	821	8949	-240	753	-7131	87	9	-855	-2428	500	-2657	-2763	
16:15		62250	62850																		
