Journée du 23/03/2009
Heures	Consommation	PrévisionJ-1	PrévisionJ		
00:00	56355	55600	56400		
00:15	56077	55000	55750		
00:30	54949	54400	55100		
00:45	53842	53450	54250		
01:00	53457	52500	53400		
01:15	54177	53400	53800		
01:30	53727	54300	54200		
01:45	54264	54500	54500		
02:00	53750	54700	54800		
02:15	54765	54200	54400		
02:30	53893	53700	54000		
02:45	53303	53000	53150		
03:00	52234	52300	52300		
03:15	52080	51900	51850		
03:30	51465	51500	51400		
03:45	51115	50950	51150		
04:00	50837	50400	50900		
04:15	50906	50450	50750		
04:30	50846	50500	50600		
04:45	50809	50800	50900		
05:00	51188	51100	51200		
05:15	52545	52050	52250		
05:30	53364	53000	53300		
05:45	54221	54200	54300		
06:00	55395	55400	55300		
06:15	57206	57100	56950		
06:30	58548	58800	58600		
06:45	59300	60050	59650		
07:00	60728	61300	60700		
07:15	61789	62300	61750		
07:30	62778	63300	62800		
07:45	63383	64000	63600		
08:00	64011	64700	64400		
08:15	64618	64900	64550		
08:30	64745	65100	64700		
08:45	64974	65450	65150		
09:00	65208	65800	65600		
09:15	65315	65850	65400		
09:30	65029	65900	65200		
09:45	64979	65650	65000		
10:00	64816	65400	64800		
10:15	64613	65100	64550		
10:30	64319	64800	64300		
10:45	64044	64550	63900		
11:00	63514	64300	63500		
11:15	63777	64100	63450		
11:30	63485	63900	63400		
11:45	63161	63800	63450		
12:00	63514	63700	63500		
12:15	63143	63250	62950		
12:30	62607	62800	62400		
12:45	63486	63400	62950		
13:00	62724	64000	63500		
13:15	62495	63250	62700		
13:30	61793	62500	61900		
13:45	61237	62250	61500		
14:00	61124	62000	61100		
14:15	61153	61450	60950		
14:30	60392	60900	60800		
14:45	59570	60250	60200		
15:00	58844	59600	59600		
15:15	58467	59050	59100		
15:30	57872	58500	58600		
15:45	57572	58150	58350		
16:00	56692	57800	58100		
16:15	56528	57500	57850		
16:30	56164	57200	57600		
16:45	55899	56800	57250		
17:00	55630	56400	56900		
17:15	55519	56400	56950		
17:30	55454	56400	57000		
17:45	56072	56700	57400		
18:00	56391	57000	57800		
18:15	57162	57750	58600		
18:30	58423	58500	59400		
18:45	59998	60350	61350		
19:00	61903	62200	63300		
19:15	63549	63350	64500		
19:30	65203	64500	65700		
19:45	65497	64350	65450		
20:00	65291	64200	65200		
20:15	64431	63200	64100		
20:30	63134	62200	63000		
20:45	62661	61350	62050		
21:00	60963	60500	61100		
21:15	60133	59350	59850		
21:30	59121	58200	58600		
21:45	58216	57450	57750		
22:00	57239	56700	56900		
22:15	57857	57300	57400		
22:30	57749	57900	57900		
22:45	59885	58850	58750		
23:00	58832	59800	59600		
23:15	58625	58850	58800		
23:30	57976	57900	58000		
23:45	58634	57800	57850		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
