Journée du 18/10/2012
Données temps réel
Heures	Consommation	Prévision J-1	Prévision J	Fioul	Charbon	Gaz	Nucléaire	Eolien	Solaire	Hydraulique	Pompage	Autres	Ech. physiques	Taux de Co2	Ech. comm. Allemagne	Ech. comm. Angleterre	Ech. comm. Belgique	Ech. comm. Espagne	Ech. comm. Italie	Ech. comm. Suisse
00:00	51939	51800	51900	0	3631	195	41745	3262	ND	5762	ND	1711	-4367	75	ND	ND	ND	ND	ND	ND	
00:15	51572	50700	50950	0	3512	186	41941	3230	ND	5366	ND	1704	-4367	73							
00:30	49974	49600	50000	0	3340	210	41790	3232	ND	3974	ND	1703	-4275	73							
00:45	48356	48350	48750	0	2986	217	41847	3227	ND	2584	ND	1705	-4210	69							
01:00	47527	47100	47500	0	2551	218	42036	3269	ND	2025	ND	1709	-4281	62	ND	ND	ND	ND	ND	ND	
01:15	47752	47350	47450	0	2296	183	42329	3286	ND	2049	ND	1708	-4099	57							
01:30	47089	47600	47400	0	1979	215	41823	3444	ND	2109	ND	1708	-4189	51							
01:45	47040	47350	47200	0	1928	163	41653	3438	ND	2131	ND	1708	-3981	50							
02:00	46230	47100	47000	0	1869	193	41312	3452	ND	2154	ND	1707	-4457	50	ND	ND	ND	ND	ND	ND	
02:15	46707	46300	46350	0	2081	204	41401	3406	ND	2744	ND	1703	-4832	53							
02:30	45693	45500	45700	0	2061	212	40812	3435	ND	2707	ND	1701	-5235	53							
02:45	44727	44650	44850	0	2004	212	40087	3401	ND	2614	ND	1705	-5296	53							
03:00	43999	43800	44000	0	1962	201	39840	3448	ND	2498	ND	1706	-5656	53	ND	ND	ND	ND	ND	ND	
03:15	43539	43400	43350	0	2024	219	39437	3465	ND	3609	ND	1699	-6914	53							
03:30	42746	43000	42700	0	1968	177	39150	3398	ND	3325	ND	1702	-6974	53							
03:45	42279	42550	42300	0	1902	176	39023	3468	ND	2908	ND	1699	-6897	52							
04:00	41893	42100	41900	0	1850	210	39133	3470	ND	2667	ND	1704	-7141	51	ND	ND	ND	ND	ND	ND	
04:15	41960	41900	41800	0	2058	215	39910	3476	ND	2169	ND	1696	-7564	55							
04:30	42077	41700	41700	0	2221	203	40070	3441	ND	2145	ND	1701	-7704	58							
04:45	42081	42150	42050	0	2238	209	40086	3323	ND	1888	ND	1701	-7364	58							
05:00	42386	42600	42400	0	2261	221	40515	3240	ND	1727	ND	1698	-7276	59	ND	ND	ND	ND	ND	ND	
05:15	43279	43450	43050	0	2059	305	39854	3227	ND	1885	ND	1696	-5747	56							
05:30	43714	44300	43700	0	2100	307	40385	3176	ND	1863	ND	1705	-5822	56							
05:45	44727	45400	44850	0	2128	378	41009	3146	ND	2234	ND	1707	-5875	56							
06:00	46012	46500	46000	0	2149	376	41535	3141	ND	2279	ND	1712	-5180	56	ND	ND	ND	ND	ND	ND	
06:15	47976	48550	47750	0	2289	587	41522	3193	ND	2371	ND	1712	-3698	59							
06:30	49458	50600	49500	0	2591	799	42224	3122	ND	2759	ND	1715	-3752	65							
06:45	51428	52550	51600	0	2972	981	42698	3083	ND	3577	ND	1709	-3592	70							
07:00	53635	54500	53700	96	3312	1258	42613	3089	ND	4639	ND	1718	-3090	77	ND	ND	ND	ND	ND	ND	
07:15	55444	56300	55400	105	3500	1306	42725	3051	ND	5893	ND	1751	-2887	79							
07:30	57064	58100	57100	105	3626	1357	42721	3038	ND	7787	ND	1748	-3318	78							
07:45	57511	58600	57600	105	3581	1379	42784	3018	ND	7916	ND	1754	-3026	78							
08:00	58127	59100	58100	105	3663	1407	42946	3026	ND	8128	ND	1746	-2894	78	ND	ND	ND	ND	ND	ND	
08:15	58115	59200	58050	105	3497	1414	42871	2981	ND	8029	ND	1844	-2626	77							
08:30	58015	59300	58000	0	3526	1408	42909	3014	ND	7997	ND	1842	-2681	76							
08:45	58124	59650	58150	0	3526	1409	42879	2979	ND	8128	ND	1842	-2639	76							
09:00	58042	60000	58300	0	3537	1401	42904	3019	ND	8208	ND	1851	-2878	76	ND	ND	ND	ND	ND	ND	
09:15	58526	59950	58500	0	3534	1402	43006	2993	ND	8475	ND	2177	-3061	77							
09:30	58656	59900	58700	0	3715	1371	43138	2936	ND	8211	ND	2197	-2912	80							
09:45	58617	59650	58900	0	3660	1405	43153	2939	ND	8089	ND	2215	-2844	79							
10:00	58677	59400	59100	0	3627	1349	43213	2895	ND	8274	ND	2192	-2873	78	ND	ND	ND	ND	ND	ND	
10:15	58721	59450	58900	0	3462	1370	43190	2835	ND	7895	ND	2675	-2706	79							
10:30	58691	59500	58700	0	3534	1354	43215	2762	ND	7846	ND	2709	-2729	80							
10:45	58695	59550	58550	0	3473	1377	43219	2682	ND	7529	ND	2704	-2289	80							
11:00	58451	59600	58400	0	3687	1326	43223	2662	ND	7705	ND	2716	-2868	83	ND	ND	ND	ND	ND	ND	
11:15	59296	59600	58750	0	3753	1321	43254	2669	ND	7674	ND	3139	-2514	86							
11:30	59083	59600	59100	0	3585	1372	43236	2634	ND	7776	ND	3113	-2633	83							
11:45	58919	59800	59250	0	3482	1350	43198	2622	ND	7780	ND	3173	-2686	82							
12:00	59088	60000	59400	0	3501	1367	43132	2629	ND	7644	ND	3207	-2392	83	ND	ND	ND	ND	ND	ND	
12:15	58974	59550	59050	0	3294	1392	42916	2646	ND	7360	ND	3424	-2058	82							
12:30	58686	59100	58700	0	3242	1386	42890	2611	ND	7314	ND	3438	-2195	81							
12:45	59373	59600	59150	0	3472	1397	43001	2573	ND	7736	ND	3460	-2266	84							
13:00	58663	60100	59600	0	3324	1393	42926	2524	ND	7278	ND	3442	-2224	83	ND	ND	ND	ND	ND	ND	
13:15	58192	59200	58700	0	3566	1410	42997	2512	ND	6419	ND	3449	-2161	88							
13:30	57838	58300	57800	0	3522	1391	42883	2515	ND	6363	ND	3419	-2255	87							
13:45	58034	58000	57850	0	3647	1408	42906	2504	ND	6376	ND	3453	-2260	89							
14:00	57752	57700	57900	0	3450	1388	42793	2448	ND	6513	ND	3446	-2286	86	ND	ND	ND	ND	ND	ND	
14:15	58143	57650	57900	0	3789	1386	43066	2370	ND	6729	ND	3179	-2376	89							
14:30	57628	57600	57900	0	3700	1323	42975	2343	ND	6554	ND	3146	-2413	88							
14:45	56754	56900	57100	0	3545	1336	42885	2264	ND	6170	ND	3135	-2581	86							
15:00	56131	56200	56300	0	3467	1324	42866	2287	ND	6071	ND	3135	-3019	85	ND	ND	ND	ND	ND	ND	
15:15	55442	55700	55750	0	3549	1341	42895	2214	ND	6238	ND	2794	-3589	84							
