Journée du 03/06/2007
Heures	Consommation	PrévisionJ-1		
00:00	44905	44400		
00:15	44196	43600		
00:30	43169	42800		
00:45	41522	41700		
01:00	41045	40600		
01:15	41273	40950		
01:30	40671	41300		
01:45	40967	41100		
02:00	40129	40900		
02:15	40429	40150		
02:30	39374	39400		
02:45	38625	38500		
03:00	37669	37600		
03:15	36922	37000		
03:30	36251	36400		
03:45	35589	35900		
04:00	35147	35400		
04:15	34793	35100		
04:30	34573	34800		
04:45	34437	34600		
05:00	34173	34400		
05:15	34222	34150		
05:30	33906	33900		
05:45	33585	33550		
06:00	32924	33200		
06:15	33077	33050		
06:30	32856	32900		
06:45	33200	33150		
07:00	33397	33400		
07:15	33725	33800		
07:30	34140	34200		
07:45	34548	34650		
08:00	35360	35100		
08:15	35920	35800		
08:30	36429	36500		
08:45	37208	37200		
09:00	37690	37900		
09:15	38994	38500		
09:30	39568	39100		
09:45	39787	39650		
10:00	40528	40200		
10:15	40956	40550		
10:30	41145	40900		
10:45	41564	41250		
11:00	41838	41600		
11:15	42267	41850		
11:30	42205	42100		
11:45	42516	42500		
12:00	42700	42900		
12:15	43471	43400		
12:30	43792	43900		
12:45	45187	44550		
13:00	44443	45200		
13:15	43687	44050		
13:30	42568	42900		
13:45	41919	42200		
14:00	40987	41500		
14:15	41320	41100		
14:30	40621	40700		
14:45	39883	40150		
15:00	39460	39600		
15:15	39097	39250		
15:30	38873	38900		
15:45	38558	38550		
16:00	38202	38200		
16:15	37692	37900		
16:30	37695	37600		
16:45	37478	37300		
17:00	37245	37000		
17:15	37285	37150		
17:30	37185	37300		
17:45	37578	37600		
18:00	37681	37900		
18:15	38270	38300		
18:30	38250	38700		
18:45	39013	39400		
19:00	39735	40100		
19:15	40153	40600		
19:30	40478	41100		
19:45	40530	41300		
20:00	40712	41500		
20:15	41283	41600		
20:30	41084	41700		
20:45	41312	41850		
21:00	41347	42000		
21:15	41409	42200		
21:30	41537	42400		
21:45	42095	42650		
22:00	42208	42900		
22:15	43516	43600		
22:30	43517	44300		
22:45	45986	45200		
23:00	45507	46100		
23:15	45018	45300		
23:30	44343	44500		
23:45	44199	44100		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
