Journée du 02/01/2010
Heures	Consommation	PrévisionJ-1	PrévisionJ		
00:00	64961	62700	65000		
00:15	64688	61900	64100		
00:30	63247	61100	63200		
00:45	61920	60150	62200		
01:00	61347	59200	61200		
01:15	61778	59700	61600		
01:30	61495	60200	62000		
01:45	61934	60400	62050		
02:00	61416	60600	62100		
02:15	61917	60000	61650		
02:30	61131	59400	61200		
02:45	60270	58600	60250		
03:00	59261	57800	59300		
03:15	59118	57250	58850		
03:30	58426	56700	58400		
03:45	58009	56350	57950		
04:00	57513	56000	57500		
04:15	57421	55750	57250		
04:30	57056	55500	57000		
04:45	57182	55500	57100		
05:00	57299	55500	57200		
05:15	57940	55850	57700		
05:30	58131	56200	58200		
05:45	58342	56400	58350		
06:00	58540	56600	58500		
06:15	59003	56850	58850		
06:30	59171	57100	59200		
06:45	59460	57750	59600		
07:00	60012	58400	60000		
07:15	60698	59050	60650		
07:30	61337	59700	61300		
07:45	61892	60300	62000		
08:00	62605	60900	62700		
08:15	62970	61350	63000		
08:30	63275	61800	63300		
08:45	63531	62250	63750		
09:00	64258	62700	64200		
09:15	64701	63550	64850		
09:30	65328	64400	65500		
09:45	66161	64900	65600		
10:00	66470	65400	65700		
10:15	66948	65800	66350		
10:30	67046	66200	67000		
10:45	67037	66400	67050		
11:00	66963	66600	67100		
11:15	67161	66700	67200		
11:30	67296	66800	67300		
11:45	67493	66950	67500		
12:00	67549	67100	67700		
12:15	68371	67550	68150		
12:30	68462	68000	68600		
12:45	69987	68700	69350		
13:00	69097	69400	70100		
13:15	68100	68350	68700		
13:30	67357	67300	67300		
13:45	66462	66650	66650		
14:00	65835	66000	66000		
14:15	65829	65950	65850		
14:30	65295	65900	65700		
14:45	64353	65150	65100		
15:00	63719	64400	64500		
15:15	63752	64100	64300		
15:30	63168	63800	64100		
15:45	63014	63500	63950		
16:00	63000	63200	63800		
16:15	62904	63250	63850		
16:30	63144	63300	63900		
16:45	63454	63700	64350		
17:00	64018	64100	64800		
17:15	65605	65700	66400		
17:30	67347	67300	68000		
17:45	69489	68750	69450		
18:00	71091	70200	70900		
18:15	71726	70900	71650		
18:30	72551	71600	72400		
18:45	73186	72200	73000		
19:00	74064	72800	73600		
19:15	74076	72500	73350		
19:30	73768	72200	73100		
19:45	72991	71650	72600		
20:00	72884	71100	72100		
20:15	72542	70600	71650		
20:30	71839	70100	71200		
20:45	71364	69350	70500		
21:00	70528	68600	69800		
21:15	69734	67950	69200		
21:30	69077	67300	68600		
21:45	68170	66650	68000		
22:00	67725	66000	67400		
22:15	68916	66600	68050		
22:30	69373	67200	68700		
22:45	72034	68350	69900		
23:00	71343	69500	71100		
23:15	70621	68800	70500		
23:30	70083	68100	69900		
23:45	70568	68550	69450		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
