Journée du 25/09/2001
Heures	Consommation	PrévisionJ-1		
00:00	47130	47900		
00:15	47110	46999		
00:30	45959	46099		
00:45	44619	45249		
01:00	44139	44400		
01:15	44340	44700		
01:30	44139	45000		
01:45	44459	44850		
02:00	43849	44700		
02:15	44150	44249		
02:30	43380	43799		
02:45	42869	43299		
03:00	42080	42799		
03:15	41479	42249		
03:30	41029	41700		
03:45	40590	41249		
04:00	40459	40799		
04:15	40590	40699		
04:30	40590	40599		
04:45	40520	40799		
05:00	40840	41000		
05:15	41439	41750		
05:30	42169	42500		
05:45	42869	43350		
06:00	43810	44200		
06:15	45299	45300		
06:30	46869	46400		
06:45	48319	47999		
07:00	50520	49599		
07:15	52240	51299		
07:30	53349	53000		
07:45	53560	53600		
08:00	54060	54200		
08:15	54529	54550		
08:30	54790	54900		
08:45	55130	55300		
09:00	55340	55700		
09:15	55700	55950		
09:30	55819	56200		
09:45	55919	56300		
10:00	55770	56400		
10:15	56060	56450		
10:30	55919	56500		
10:45	55950	56549		
11:00	55880	56599		
11:15	56110	56699		
11:30	55770	56799		
11:45	55860	56899		
12:00	55869	57000		
12:15	55360	56500		
12:30	55020	56000		
12:45	55959	56500		
13:00	55349	57000		
13:15	55689	56299		
13:30	54880	55599		
13:45	55119	55749		
14:00	54970	55900		
14:15	55099	55550		
14:30	54549	55200		
14:45	53959	54749		
15:00	53409	54299		
15:15	53189	53849		
15:30	52819	53400		
15:45	52520	53099		
16:00	52040	52799		
16:15	51619	52449		
16:30	51220	52099		
16:45	50849	51799		
17:00	50659	51500		
17:15	50400	51350		
17:30	50189	51200		
17:45	50240	51100		
18:00	50349	51000		
18:15	50540	51549		
18:30	50869	52099		
18:45	51540	52749		
19:00	52270	53400		
19:15	52220	53800		
19:30	52319	54200		
19:45	53310	54899		
20:00	54349	55599		
20:15	54939	55349		
20:30	54470	55099		
20:45	53770	54349		
21:00	52889	53599		
21:15	51799	52499		
21:30	50610	51400		
21:45	49900	50599		
22:00	48990	49799		
22:15	49459	50099		
22:30	49250	50400		
22:45	50970	50900		
23:00	50189	51400		
23:15	49970	50550		
23:30	49119	49700		
23:45	49060	49300		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
