Journée du 31/03/2006
Heures	Consommation	PrévisionJ-1		
00:00	54910	54500		
00:15	54388	53850		
00:30	53130	53200		
00:45	51703	52000		
01:00	51245	50800		
01:15	51970	51250		
01:30	51387	51700		
01:45	51700	51550		
02:00	50950	51400		
02:15	51630	50900		
02:30	50700	50400		
02:45	49993	49550		
03:00	49219	48700		
03:15	48722	48150		
03:30	47857	47600		
03:45	47348	47150		
04:00	47258	46700		
04:15	46770	46650		
04:30	46680	46600		
04:45	46789	46450		
05:00	47046	46300		
05:15	47792	47000		
05:30	48135	47700		
05:45	48945	48650		
06:00	49746	49600		
06:15	51663	51400		
06:30	53192	53200		
06:45	54861	54850		
07:00	56515	56500		
07:15	58452	57900		
07:30	59501	59300		
07:45	59563	60050		
08:00	60244	60800		
08:15	60913	61200		
08:30	61214	61600		
08:45	61336	61850		
09:00	61715	62100		
09:15	62119	62450		
09:30	61924	62800		
09:45	62082	62700		
10:00	61721	62600		
10:15	61669	62550		
10:30	61309	62500		
10:45	61412	62250		
11:00	61199	62000		
11:15	61104	62100		
11:30	60774	62200		
11:45	61002	62000		
12:00	60899	61800		
12:15	60154	61300		
12:30	59995	60800		
12:45	60887	61500		
13:00	60199	62200		
13:15	60181	61350		
13:30	59587	60500		
13:45	59433	60250		
14:00	58720	60000		
14:15	59093	59600		
14:30	58121	59200		
14:45	57556	58450		
15:00	56904	57700		
15:15	56293	57100		
15:30	55566	56500		
15:45	55408	56100		
16:00	54669	55700		
16:15	54310	55200		
16:30	53671	54700		
16:45	53495	54250		
17:00	53070	53800		
17:15	52823	53550		
17:30	52665	53300		
17:45	52846	53050		
18:00	52749	52800		
18:15	53093	53300		
18:30	53221	53800		
18:45	53723	54400		
19:00	53981	55000		
19:15	54204	54700		
19:30	53887	54400		
19:45	53818	54450		
20:00	54006	54500		
20:15	54381	54950		
20:30	55187	55400		
20:45	56173	55800		
21:00	56299	56200		
21:15	55818	55150		
21:30	54819	54100		
21:45	54196	53300		
22:00	53740	52500		
22:15	54272	53050		
22:30	53905	53600		
22:45	55654	54400		
23:00	54886	55200		
23:15	54956	54600		
23:30	53991	54000		
23:45	54227	53500		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
