Journée du 15/11/2012
Données consolidées
Heures	Consommation	Prévision J-1	Prévision J	Fioul	Charbon	Gaz	Nucléaire	Eolien	Solaire	Hydraulique	Pompage	Autres	Ech. physiques	Taux de Co2	Ech. comm. Allemagne	Ech. comm. Angleterre	Ech. comm. Belgique	Ech. comm. Espagne	Ech. comm. Italie	Ech. comm. Suisse
00:00	64266	64000	63700	539	2465	3730	50232	447	0	8206	-3	743	-2093	69	3000	-554	-2333	496	-1514	-1527	
00:15		62850	62750																		
00:30	62340	61700	61800	539	2526	3718	50296	426	0	7185	-127	745	-2969	71							
00:45		60600	60700																		
01:00	59625	59500	59600	538	2447	3487	49937	391	0	6407	-1151	748	-3178	72	2851	-431	-2448	675	-1711	-1498	
01:15		59700	59450																		
01:30	58964	59900	59300	538	2509	3479	49943	359	0	6147	-1757	743	-2997	73							
01:45		59750	59100																		
02:00	58566	59600	58900	562	2472	3446	49906	336	0	6319	-1967	745	-3253	73	2434	-1000	-1950	651	-1773	-1973	
02:15		59100	58250																		
02:30	58149	58600	57600	573	2573	3353	50057	325	0	6234	-1983	750	-3732	74							
02:45		57450	56800																		
03:00	56344	56300	56000	579	2268	3347	49696	313	0	5914	-2314	751	-4209	71	908	-1000	-2217	700	-1670	-2182	
03:15		55750	55300																		
03:30	55191	55200	54600	590	2354	3415	49858	294	0	5835	-2358	744	-5541	73							
03:45		54700	54500																		
04:00	54303	54200	54400	601	2327	3449	49681	265	0	5748	-2552	742	-5958	73	880	-882	-2225	604	-1773	-2038	
04:15		54100	54150																		
04:30	54226	54000	53900	599	2383	3446	49778	236	0	5792	-2547	744	-6204	74							
04:45		54350	54350																		
05:00	54488	54700	54800	659	2281	3531	49657	215	0	5902	-2544	746	-5959	74	1668	-755	-1703	575	-1712	-2455	
05:15		55700	55700																		
05:30	56700	56700	56600	541	2507	3948	50116	204	0	5971	-2513	737	-4810	77							
05:45		57550	57700																		
06:00	58554	58400	58800	518	2776	4195	50685	186	0	6180	-2270	739	-4455	80	1163	1000	-1734	700	-1842	-2149	
06:15		60450	60800																		
06:30	62850	62500	62800	515	3146	4476	50782	178	0	6563	-345	736	-3203	83							
06:45		64500	64900																		
07:00	66674	66500	67000	519	3580	5508	51080	177	0	7948	-3	731	-2866	90	997	877	-1280	500	-2531	-975	
07:15		68200	68600																		
07:30	70313	69900	70200	522	4256	6130	51435	187	0	10096	-2	729	-3039	97							
07:45		70150	70300																		
08:00	70702	70400	70400	618	4172	6360	51752	189	8	9882	-2	725	-3003	98	2077	-608	-592	500	-2657	-957	
08:15		70500	70500																		
08:30	70702	70600	70600	556	4181	6570	51908	191	87	8876	-3	719	-2383	99							
08:45		70700	70650																		
09:00	71025	70800	70700	528	4441	6656	51861	182	258	8696	-2	709	-2303	102	3000	-682	-387	500	-2657	-1444	
09:15		70900	70750																		
09:30	71363	71000	70800	536	4322	6572	51645	165	541	8615	-2	706	-1737	101							
09:45		70700	70650																		
10:00	71258	70400	70500	537	4231	6585	51600	153	871	8374	-37	700	-1755	100	2948	-991	-540	500	-2657	-1483	
10:15		70200	70250																		
10:30	70972	70000	70000	636	4463	6571	51732	145	1202	8189	-20	710	-2656	103							
10:45		69800	70050																		
11:00	70979	69600	70100	672	4263	6509	51612	121	1476	7934	-2	712	-2317	101	2531	-995	-852	444	-2657	-1684	
11:15		69500	70000																		
11:30	70939	69400	69900	774	4475	6589	51696	98	1741	8187	-4	706	-3323	104							
11:45		69350	69950																		
12:00	71046	69300	70000	882	4495	6507	51634	80	1910	8080	-4	707	-3245	105	758	-1000	-648	462	-1845	-1205	
12:15		68600	69400																		
12:30	70074	67900	68800	955	4268	6391	51529	69	2011	7707	-3	713	-3567	103							
12:45		68350	69350																		
13:00	70350	68800	69900	994	4361	6416	51670	67	2042	7804	-3	709	-3711	104	1829	-1000	-1111	462	-2292	-2331	
13:15		67750	68950																		
13:30	69210	66700	68000	1009	4332	6407	51756	64	1980	7686	-4	708	-4727	104							
13:45		66450	67750																		
14:00	68611	66200	67500	1004	4029	6238	51577	56	1905	7632	-3	713	-4540	100	1793	-901	-1323	332	-2657	-2662	
14:15		65950	67250																		
14:30	68114	65700	67000	889	4571	6322	51754	56	1759	7715	-3	722	-5671	106							
14:45		64800	66150																		
15:00	66829	63900	65300	831	4034	6228	51622	58	1535	7246	-6	715	-5436	100	322	-917	-1517	500	-2357	-2954	
15:15		63600	65000																		
15:30	65934	63300	64700	841	4698	6423	51700	62	1227	7384	-16	713	-7097	109							
15:45		62900	64350																		
16:00	65497	62500	64000	835	4374	6360	51698	59	885	7391	-17	729	-6817	105	-20	-152	-1746	500	-2657	-2528	
16:15		62900	64350																		
16:30	64957	63300	64700	837	4405	6403	51721	69	501	7506	-17	729	-7197	106							
16:45		64000	65300																		
17:00	65695	64700	65900	749	4624	6467	51198	83	192	8050	-17	738	-6388	108	1230	-974	-1574	500	-2657	-1230	
17:15		66200	67350																		
17:30	68103	67700	68800	729	4236	6340	51751	119	40	8485	-3	732	-4326	102							
17:45		69300	70300																		
18:00	71692	70900	71800	724	4436	6549	51785	143	10	11263	-3	731	-3947	101	2296	-1000	-925	500	-1896	-526	
18:15		71800	72650																		
18:30	73061	72700	73500	860	3923	6383	51804	162	0	10814	-2	736	-1620	96							
18:45		73550	74250																		
19:00	74505	74400	75000	1045	4194	6489	51820	173	0	11508	-2	732	-1453	101	2389	-1000	-698	500	-2157	-752	
19:15		73650	74200																		
19:30	73459	72900	73400	1141	4211	6365	51902	186	0	10864	-2	727	-1935	102							
19:45		71750	72250																		
20:00	71121	70600	71100	1117	3978	6339	51861	198	0	9390	-2	728	-2488	101	2015	-1000	-1068	487	-2464	-1759	
20:15		69500	69950																		
20:30	68492	68400	68800	1127	3938	6233	51612	202	0	8684	-2	733	-4037	102							
20:45		67400	67750																		
21:00	66379	66400	66700	1133	3704	5981	51508	224	0	7309	-4	744	-4220	100	2308	-1000	-1452	343	-2657	-2331	
21:15		65500	65750																		
21:30	64234	64600	64800	1149	3978	4488	51692	232	0	6934	-4	741	-4976	98							
21:45		63700	63900																		
22:00	62667	62800	63000	1145	3344	3992	51204	245	0	6489	-3	742	-4491	90	2938	-1000	-1820	494	-2307	-2057	
22:15		63150	63300																		
22:30	62540	63500	63600	1151	3379	4018	51151	233	0	6413	-52	735	-4487	90							
22:45		64850	64900																		
23:00	65195	66200	66200	1151	3770	4020	51276	247	0	7768	-54	731	-3715	93	3000	-731	-1456	472	-1670	-2047	
23:15		65250	65250																		
23:30	63954	64300	64300	1050	3638	4178	51297	253	0	6696	-506	733	-3385	93							
23:45		64050	64050																		
RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
