Journée du 04/10/2010
Heures	Fioul + pointe	Charbon	Gaz	Nucléaire	Eolien	Hydraulique	Autres	Solde	Co2	Consommation	PrévisionJ-1	PrévisionJ		
00:00	0	1305	341	42542	1615	2310	1724	-3052	2065	46786	46500	46800		
00:15	0	1266	315	42069	1664	2707	1718	-3575	2016	46165	45650	45750		
00:30	0	1196	282	42047	1692	1076	1716	-3212	1936	44799	44800	44700		
00:45	0	1053	277	41856	1666	584	1712	-3868	1795	43282	43750	43700		
01:00	0	998	315	41314	1660	0	1716	-3071	1758	42731	42700	42700		
01:15	0	994	336	41387	1673	0	1715	-3160	1761	42715	42800	42850		
01:30	0	992	284	40974	1740	0	1717	-3152	1741	42390	42900	43000		
01:45	0	978	384	40989	1806	0	1711	-3505	1761	42358	42850	42800		
02:00	0	1009	429	40403	1827	138	1708	-3688	1806	41828	42800	42600		
02:15	0	972	384	41320	1810	177	1714	-4105	1757	42273	42250	41850		
02:30	0	860	388	40441	1804	85	1712	-4197	1650	41094	41700	41100		
02:45	0	863	399	40145	1784	0	1708	-4052	1655	40467	40900	40350		
03:00	0	865	489	39563	1738	0	1707	-4398	1689	39593	40100	39600		
03:15	0	904	471	40051	1730	0	1709	-5323	1721	39126	39600	39100		
03:30	0	871	466	39803	1739	0	1716	-5574	1690	38575	39100	38600		
03:45	0	921	523	39368	1747	0	1712	-5487	1757	38283	38750	38300		
04:00	0	962	508	38997	1684	0	1713	-5428	1791	37987	38400	38000		
04:15	0	1017	586	38936	1656	0	1710	-5324	1871	38063	38450	37900		
04:30	0	1114	580	38768	1635	0	1710	-5246	1962	38043	38500	37800		
04:45	0	1378	655	38816	1603	0	1713	-5411	2244	38227	38850	38250		
05:00	0	1506	576	38818	1614	0	1717	-5070	2340	38720	39200	38700		
05:15	19	1647	761	39601	1659	0	1712	-5267	2555	39853	40100	39600		
05:30	19	1836	732	39944	1672	0	1714	-5176	2727	40465	41000	40500		
05:45	62	1862	972	40614	1639	95	1719	-5372	2874	41592	42150	41700		
06:00	84	1835	1005	40751	1583	187	1717	-4302	2877	42860	43300	42900		
06:15	149	1983	1297	41362	1558	1559	1723	-4925	3179	44707	45000	44600		
06:30	213	2184	1641	42020	1560	1788	1721	-4692	3546	46437	46700	46300		
06:45	203	2553	1933	42798	1522	3592	1722	-6264	3998	48061	48750	48250		
07:00	203	2647	2214	42655	1533	3759	1723	-4549	4189	50185	50800	50200		
07:15	235	2774	2244	42634	1529	3941	1738	-2922	4354	52173	52700	51900		
07:30	376	2926	2391	43120	1578	4387	1731	-2851	4663	53659	54600	53600		
07:45	527	2952	1980	43562	1566	4544	1732	-2684	4661	54180	55000	54100		
08:00	668	2928	2130	43391	1536	4692	1734	-2501	4806	54579	55400	54600		
08:15	668	3019	2173	43940	1547	4500	1755	-2492	4917	55111	55750	54950		
08:30	668	3048	2182	44166	1490	4567	1757	-2601	4949	55279	56100	55300		
08:45	668	3001	2176	44114	1439	4770	1755	-2288	4901	55636	56450	55700		
09:00	668	2978	2368	44072	1396	4792	1761	-1934	4950	56102	56800	56100		
09:15	657	2986	2396	44073	1464	5114	1814	-1919	4980	56586	57150	56500		
09:30	668	3138	2394	44217	1372	5382	1818	-2196	5135	56792	57500	56900		
09:45	668	3139	2368	44272	1317	5570	1814	-2007	5126	57141	57650	57150		
10:00	668	3211	2361	44193	1297	5593	1815	-1833	5193	57306	57800	57400		
10:15	668	3201	2432	43955	1252	5852	1896	-1776	5241	57482	57900	57550		
10:30	668	3347	2405	44059	1186	5951	1898	-1880	5372	57635	58000	57700		
10:45	668	3291	2361	44061	1175	6101	1899	-1622	5303	57935	58100	57900		
11:00	668	3318	2358	44027	1113	6086	1902	-1391	5329	58082	58200	58100		
11:15	668	3266	2396	44056	1131	6387	1968	-1550	5319	58323	58350	58250		
11:30	668	3314	2360	44089	1066	6451	1975	-1523	5355	58401	58500	58400		
11:45	790	3246	2364	44119	1040	6609	1967	-1612	5386	58524	58600	58650		
12:00	832	3409	2404	44140	1043	6457	1973	-1254	5592	59005	58700	58900		
12:15	718	3361	2396	44082	1027	5857	2016	-565	5470	58894	58350	58600		
12:30	664	3296	2339	44049	1078	5704	2013	-503	5342	58641	58000	58300		
12:45	670	3321	2350	44194	1209	6395	2010	-658	5374	59492	58700	59000		
13:00	653	3273	2400	44086	1172	5990	2013	-927	5333	58661	59400	59700		
13:15	713	3367	2346	44109	1211	6080	2009	-1402	5451	58434	58600	58900		
13:30	685	3363	2364	44012	1250	5646	2009	-1178	5431	58152	57800	58100		
13:45	706	3424	2360	43895	1285	5668	2006	-1156	5504	58189	57800	58100		
14:00	655	3203	2422	43649	1265	5659	2003	-782	5272	58076	57800	58100		
14:15	751	3293	2377	43916	1231	5807	1980	-586	5410	58771	57800	58200		
