Journée du 26/10/2009
Heures	Consommation	PrévisionJ-1	PrévisionJ		
00:00	50608	50700	50800		
00:15	49989	49900	49900		
00:30	49072	49100	49000		
00:45	47562	48050	47950		
01:00	47135	47000	46900		
01:15	47493	47200	47350		
01:30	47030	47400	47800		
01:45	47238	47400	47600		
02:00	46973	47400	47400		
02:15	47142	47000	46650		
02:30	45956	46600	45900		
02:45	45392	45750	45200		
03:00	44401	44900	44500		
03:15	44004	44450	44150		
03:30	43816	44000	43800		
03:45	43271	43600	43550		
04:00	43259	43200	43300		
04:15	43568	43250	43450		
04:30	43574	43300	43600		
04:45	43567	43750	44050		
05:00	44506	44200	44500		
05:15	45901	45200	45400		
05:30	46330	46200	46300		
05:45	47210	47350	47350		
06:00	48645	48500	48400		
06:15	50200	50050	49900		
06:30	51398	51600	51400		
06:45	52870	53550	52850		
07:00	54343	55500	54300		
07:15	55373	56750	55250		
07:30	56157	58000	56200		
07:45	56571	58400	56850		
08:00	57539	58800	57500		
08:15	58603	59450	58550		
08:30	59645	60100	59600		
08:45	59955	60650	59950		
09:00	60310	61200	60300		
09:15	60534	61400	60500		
09:30	60661	61600	60700		
09:45	60688	61550	60600		
10:00	60674	61500	60500		
10:15	60411	61450	60400		
10:30	60347	61400	60300		
10:45	60028	61350	60300		
11:00	60286	61300	60300		
11:15	60083	61400	60300		
11:30	60447	61500	60300		
11:45	60457	61650	60500		
12:00	60704	61800	60700		
12:15	60212	61300	60200		
12:30	59873	60800	59700		
12:45	60843	61400	60350		
13:00	59740	62000	61000		
13:15	59587	61150	60100		
13:30	59047	60300	59200		
13:45	59173	60250	58950		
14:00	58599	60200	58700		
14:15	59149	60100	58750		
14:30	58569	60000	58800		
14:45	57507	59250	58100		
15:00	57287	58500	57400		
15:15	57200	58050	57000		
15:30	56500	57600	56600		
15:45	56255	57150	56150		
16:00	55810	56700	55700		
16:15	55576	56500	55550		
16:30	55487	56300	55400		
16:45	55371	56400	55550		
17:00	55417	56500	55700		
17:15	55330	57100	56350		
17:30	56180	57700	57000		
17:45	57595	59600	59000		
18:00	59635	61500	61000		
18:15	61700	62950	62500		
18:30	63418	64400	64000		
18:45	64308	65250	64900		
19:00	64983	66100	65800		
19:15	64489	65450	65150		
19:30	63492	64800	64500		
19:45	62816	63950	63700		
20:00	61887	63100	62900		
20:15	60576	62050	61850		
20:30	59565	61000	60800		
20:45	59043	60050	59900		
21:00	57491	59100	59000		
21:15	56493	57950	57850		
21:30	55657	56800	56700		
21:45	55346	56050	55950		
22:00	54585	55300	55200		
22:15	55095	55750	55700		
22:30	55420	56200	56200		
22:45	57541	57150	57150		
23:00	56537	58100	58100		
23:15	56193	57100	57100		
23:30	55704	56100	56100		
23:45	56045	55800	55800		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
