Journée du 14/07/2010
Heures	Fioul + pointe	Charbon	Gaz	Nucléaire	Eolien	Hydraulique	Autres	Solde	Co2	Consommation	PrévisionJ-1	PrévisionJ		
00:00	179	1586	1873	43635	812	6576	1674	-5738	3010	50598	51100	50700		
00:15	186	1777	1668	44343	825	7398	1671	-7807	3123	50062	50150	49500		
00:30	180	1605	1609	43023	838	7178	1682	-7812	2937	48305	49200	48300		
00:45	172	1541	1434	42496	870	6743	1679	-8155	2805	46781	48000	47150		
01:00	180	1501	1261	42232	870	6714	1650	-8424	2699	45985	46800	46000		
01:15	180	1496	1192	42024	894	5950	1663	-7424	2674	45975	46900	46100		
01:30	172	1396	1241	41713	899	5530	1686	-7191	2598	45447	47000	46200		
01:45	180	1389	1253	42078	907	5324	1666	-7424	2595	45374	46650	45950		
02:00	198	1243	1269	41688	895	5317	1652	-7676	2469	44587	46300	45700		
02:15	179	1430	1216	42547	872	5786	1678	-8687	2625	45022	45650	44800		
02:30	173	1153	1234	41605	864	5976	1690	-8819	2365	43876	45000	43900		
02:45	172	1035	1175	41477	862	5771	1672	-9176	2223	42988	44050	43050		
03:00	180	887	1024	41615	861	5788	1673	-9982	2033	42047	43100	42200		
03:15	185	945	957	41955	838	5618	1674	-10519	2069	41654	42300	41450		
03:30	180	887	783	41748	837	5238	1666	-10412	1943	40927	41500	40700		
03:45	185	834	790	41484	842	4950	1674	-10308	1902	40452	40900	40250		
04:00	193	749	756	41308	849	4867	1676	-10533	1816	39866	40300	39800		
04:15	185	654	778	41165	877	3999	1664	-9738	1721	39584	39800	39400		
04:30	173	615	793	41498	863	3515	1670	-9775	1682	39353	39300	39000		
04:45	185	642	808	41432	865	3348	1657	-9876	1718	39062	38800	38850		
05:00	180	605	762	41242	887	3224	1668	-9879	1666	38691	38300	38700		
05:15	172	660	783	41758	904	3275	1669	-10394	1720	38828	38200	38650		
05:30	173	634	769	41668	925	3242	1677	-10533	1695	38557	38100	38600		
05:45	173	628	706	41492	900	3056	1668	-10424	1663	38200	37600	38150		
06:00	172	606	681	41217	890	2989	1661	-10526	1629	37691	37100	37700		
06:15	0	677	709	41867	891	3530	1670	-11575	1573	37770	36800	37500		
06:30	0	642	674	41929	891	3739	1673	-11970	1528	37579	36500	37300		
06:45	0	627	653	41829	890	4100	1668	-12105	1504	37664	36750	37750		
07:00	0	686	711	41633	874	4118	1655	-11465	1576	38211	37000	38200		
07:15	0	674	784	41665	894	4435	1650	-11558	1589	38545	37500	38650		
07:30	0	754	794	42390	882	4639	1673	-11998	1679	39135	38000	39100		
07:45	0	982	934	42521	887	4664	1643	-12112	1936	39520	38450	39650		
08:00	0	1155	1076	42060	882	4726	1673	-11323	2165	40249	38900	40200		
08:15	0	1291	1106	42416	867	4875	1654	-11143	2299	41067	39600	40900		
08:30	0	1387	1048	42534	872	5054	1663	-11060	2374	41499	40300	41600		
08:45	0	1449	1061	42416	884	5993	1643	-11299	2430	42148	41150	42300		
09:00	0	1454	1061	42184	920	6211	1656	-10738	2440	42750	42000	43000		
09:15	0	1302	1108	41688	910	6766	1673	-9939	2318	43509	42650	43650		
09:30	0	1317	1058	41960	947	6805	1659	-9476	2309	44271	43300	44300		
09:45	0	1271	1081	42246	992	7517	1653	-9747	2270	45014	43850	44800		
10:00	0	1269	1126	42397	1038	7566	1665	-9755	2289	45307	44400	45300		
10:15	0	1348	1125	42585	1038	7909	1663	-10026	2364	45643	44900	45700		
10:30	0	1392	1126	42702	1068	7968	1661	-9796	2406	46123	45400	46100		
10:45	0	1382	1082	42865	1107	8352	1665	-9969	2382	46486	45700	46500		
11:00	0	1399	1135	42860	1153	8576	1666	-9905	2418	46885	46000	46900		
11:15	0	1396	1146	43092	1169	8714	1635	-9931	2406	47222	46250	47250		
11:30	0	1387	1119	43128	1234	9139	1693	-10250	2411	47451	46500	47600		
11:45	0	1499	1118	43155	1197	9416	1668	-9958	2508	48097	47000	48100		
12:00										48636	47500	48600		
12:15	0	1645	1128	43293	1277	9426	1658	-9243	2648	49185	47850	49200		
12:30	0	1721	1126	43301	1357	9652	1660	-8980	2721	49837	48200	49800		
12:45	0	1834	1101	43423	1370	10422	1659	-9199	2820	50611	49000	50250		
13:00	0	1782	1110	43727	1552	9621	1689	-9429	2786	50053	49800	50700		
13:15	0	1836	1102	43940	1564	9568	1678	-10378	2830	49312	48650	49300		
13:30										48084	47500	47900		
13:45	0	1762	1117	43969	1674	8117	1672	-10390	2762	47921	46950	47700		
14:00										47294	46400	47500		
14:15	0	1774	1086	44019	1870	8236	1719	-11061	2781	47644	46150	47400		
14:30	0	1689	1078	43937	1988	7926	1702	-11367	2690	46954	45900	47300		
14:45	0	1782	1072	43906	1997	7437	1689	-11113	2772	46771	45400	46750		
15:00	0	1694	1081	43671	1991	7221	1684	-11139	2689	46204	44900	46200		
15:15	0	1703	1118	43792	2014	7107	1699	-11520	2717	45914	44600	45850		
15:30	0	1631	1108	43500	1979	6661	1686	-11296	2639	45270	44300	45500		
15:45	0	1641	1058	43694	2014	6313	1696	-11293	2634	45124	43900	45050		
16:00	0	1611	1073	43644	2001	6286	1685	-11424	2606	44877	43500	44600		
16:15	0	1568	1113	43476	2029	5995	1694	-11371	2583	44505	43250	44300		
16:30	0	1507	1145	43401	2055	6000	1692	-11220	2536	44581	43000	44000		
16:45	0	1506	1054	43401	2063	6047	1691	-11496	2501	44268	42950	43900		
17:00	0	1448	1102	43256	2139	6022	1695	-11274	2465	44389	42900	43800		
17:15	0	1453	1140	43224	2165	6175	1686	-11440	2479	44403	42850	43700		
17:30	0	1433	1135	43185	2083	6130	1697	-11417	2463	44248	42800	43600		
17:45	0	1439	1086	43285	2040	6299	1700	-11453	2452	44396	42900	43650		
18:00	0	1453	1076	43481	1967	6373	1704	-11298	2464	44756	43000	43700		
18:15	0	1430	880	43439	1798	6450	1696	-11073	2368	44622	43300	44000		
18:30	0	1409	739	43309	1762	6802	1689	-10628	2294	45084	43600	44300		
18:45	0	1422	681	43373	1745	6792	1691	-10513	2286	45192	44050	44700		
19:00	0	1452	705	43486	1707	6807	1695	-10394	2325	45460	44500	45100		
19:15	0	1407	725	43195	1716	6779	1713	-9895	2297	45641	44650	45250		
19:30	0	1420	686	43251	1707	6768	1703	-9696	2291	45840	44800	45400		
19:45	0	1446	699	43332	1701	6526	1706	-9770	2322	45641	45000	45550		
20:00	0	1432	700	43281	1727	6381	1691	-9665	2303	45548	45200	45700		
20:15	0	1459	749	43441	1609	6146	1706	-9863	2352	45248	45000	45450		
20:30										45000	44800	45200		
20:45	0	1238	726	43075	1685	5833	1695	-9437	2128	44816	44500	44850		
21:00	0	1230	751	43074	1720	5505	1702	-9629	2132	44354	44200	44500		
21:15	0	1178	717	43046	1865	5316	1716	-9323	2075	44516	44150	44400		
21:30	0	1074	716	42940	1913	5283	1713	-9450	1974	44190	44100	44300		
21:45	0	1008	749	43053	1901	5558	1718	-9337	1924	44651	44650	44750		
22:00	0	1000	788	42764	1895	5549	1689	-8766	1919	44920	45200	45200		
22:15	0	968	724	42633	1913	6394	1698	-8177	1869	46154	46450	46400		
22:30	0	977	723	42712	1938	6149	1696	-7198	1876	46997	47700	47600		
22:45	0	1049	742	43917	1998	6705	1687	-7013	1949	49086	48750	48600		
23:00	0	1001	737	43444	2029	6649	1731	-7014	1918	48577	49800	49600		
23:15	0	1071	719	43890	2092	6416	1691	-7218	1963	48661	48950	48650		
23:30	0	1013	754	43069	2176	5742	1678	-6463	1915	47971	48100	47700		
23:45	0	1012	784	43288	2159	5604	1698	-6452	1933	48094	47300	47100		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
