Journée du 31/07/2004
Heures	Consommation	PrévisionJ-1		
00:00	47163	47200		
00:15	46202	46150		
00:30	45402	45100		
00:45	43906	44050		
01:00	43232	43000		
01:15	43423	43250		
01:30	42895	43500		
01:45	43055	43300		
02:00	42364	43100		
02:15	42306	42400		
02:30	41541	41700		
02:45	40665	40850		
03:00	39814	40000		
03:15	39176	39400		
03:30	38944	38800		
03:45	38252	38350		
04:00	37895	37900		
04:15	37654	37650		
04:30	37570	37400		
04:45	37183	37200		
05:00	37331	37000		
05:15	37285	37100		
05:30	37297	37200		
05:45	37413	37150		
06:00	37213	37100		
06:15	37301	36850		
06:30	36932	36600		
06:45	36977	36800		
07:00	37227	37000		
07:15	37894	37500		
07:30	38209	38000		
07:45	38868	38750		
08:00	39482	39500		
08:15	40398	40300		
08:30	40866	41100		
08:45	41719	41900		
09:00	42801	42700		
09:15	43556	43450		
09:30	44179	44200		
09:45	44777	44700		
10:00	45252	45200		
10:15	45527	45500		
10:30	45768	45800		
10:45	45993	45900		
11:00	46211	46000		
11:15	46332	46100		
11:30	46448	46200		
11:45	46576	46400		
12:00	47105	46600		
12:15	47516	46950		
12:30	47684	47300		
12:45	49221	47950		
13:00	48509	48600		
13:15	47883	47500		
13:30	47266	46400		
13:45	46708	46050		
14:00	46488	45700		
14:15	46671	45550		
14:30	46242	45400		
14:45	45935	45050		
15:00	45682	44700		
15:15	45235	44400		
15:30	45091	44100		
15:45	44629	43700		
16:00	44470	43300		
16:15	44033	43100		
16:30	43944	42900		
16:45	43657	42750		
17:00	43793	42600		
17:15	43501	42450		
17:30	43331	42300		
17:45	43395	42450		
18:00	43653	42600		
18:15	43688	42900		
18:30	43951	43200		
18:45	44273	43400		
19:00	44186	43600		
19:15	44322	43450		
19:30	44446	43300		
19:45	44019	42950		
20:00	43706	42600		
20:15	43518	42300		
20:30	43221	42000		
20:45	42838	41800		
21:00	42565	41600		
21:15	42990	41750		
21:30	43085	41900		
21:45	43913	42550		
22:00	44452	43200		
22:15	45615	44000		
22:30	46011	44800		
22:45	47379	45700		
23:00	46789	46600		
23:15	46650	45800		
23:30	45663	45000		
23:45	45487	44400		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
