Journée du 30/04/2005
Heures	Consommation	PrévisionJ-1		
00:00	48958	49400		
00:15	48366	48450		
00:30	46983	47500		
00:45	45789	46450		
01:00	45075	45400		
01:15	45448	45750		
01:30	44901	46100		
01:45	45287	45950		
02:00	44459	45800		
02:15	44841	45050		
02:30	43843	44300		
02:45	42854	43300		
03:00	41966	42300		
03:15	41532	41750		
03:30	40681	41200		
03:45	39876	40500		
04:00	39610	39800		
04:15	39403	39500		
04:30	39079	39200		
04:45	38743	39000		
05:00	38540	38800		
05:15	38924	39050		
05:30	39109	39300		
05:45	38917	39550		
06:00	39371	39800		
06:15	39518	39900		
06:30	39230	40000		
06:45	39048	40100		
07:00	39696	40200		
07:15	40148	40700		
07:30	40756	41200		
07:45	41586	41950		
08:00	42344	42700		
08:15	43008	43350		
08:30	43408	44000		
08:45	44334	44700		
09:00	44898	45400		
09:15	45867	45950		
09:30	46291	46500		
09:45	46906	46800		
10:00	46785	47100		
10:15	47214	47150		
10:30	47247	47200		
10:45	47282	47150		
11:00	47261	47100		
11:15	46955	47150		
11:30	46943	47200		
11:45	47385	47600		
12:00	47658	48000		
12:15	48266	48400		
12:30	48390	48800		
12:45	49842	49350		
13:00	49357	49900		
13:15	48747	48900		
13:30	47757	47900		
13:45	47588	47400		
14:00	46885	46900		
14:15	47070	46450		
14:30	46448	46000		
14:45	45880	45350		
15:00	45137	44700		
15:15	45085	44300		
15:30	44329	43900		
15:45	43959	43350		
16:00	43666	42800		
16:15	43245	42550		
16:30	42702	42300		
16:45	42663	41950		
17:00	42451	41600		
17:15	42053	41550		
17:30	41797	41500		
17:45	41907	41700		
18:00	42107	41900		
18:15	42196	42250		
18:30	42544	42600		
18:45	43712	43050		
19:00	43116	43500		
19:15	43163	43700		
19:30	43301	43900		
19:45	42571	43750		
20:00	42584	43600		
20:15	42401	43500		
20:30	42280	43400		
20:45	42468	44100		
21:00	42954	44800		
21:15	43561	45100		
21:30	44149	45400		
21:45	44475	45000		
22:00	44234	44600		
22:15	44877	45150		
22:30	44989	45700		
22:45	46560	46450		
23:00	45981	47200		
23:15	46034	46750		
23:30	45283	46300		
23:45	45549	45700		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
