Journée du 16/04/2003
Heures	Consommation	PrévisionJ-1		
00:00	50020	51000		
00:15	49619	50149		
00:30	48549	49299		
00:45	47270	48449		
01:00	46880	47599		
01:15	47459	47999		
01:30	46930	48400		
01:45	47380	48450		
02:00	46819	48500		
02:15	47220	47899		
02:30	46419	47299		
02:45	45540	46549		
03:00	44700	45799		
03:15	44159	45149		
03:30	43659	44500		
03:45	42979	44100		
04:00	42849	43700		
04:15	42450	43499		
04:30	42400	43299		
04:45	42340	43349		
05:00	42720	43400		
05:15	43459	44099		
05:30	44110	44799		
05:45	44950	45549		
06:00	45900	46299		
06:15	47250	47399		
06:30	48310	48500		
06:45	48720	49450		
07:00	49990	50400		
07:15	50919	51499		
07:30	51970	52599		
07:45	52610	53599		
08:00	53540	54599		
08:15	54389	55449		
08:30	55130	56299		
08:45	55779	56849		
09:00	56040	57400		
09:15	56580	57550		
09:30	56630	57700		
09:45	56959	57600		
10:00	56740	57500		
10:15	56630	57450		
10:30	56470	57400		
10:45	56459	57300		
11:00	56380	57200		
11:15	56479	57149		
11:30	56250	57099		
11:45	56349	57049		
12:00	56250	57000		
12:15	56080	56500		
12:30	56150	56000		
12:45	56520	56600		
13:00	55849	57200		
13:15	56259	56550		
13:30	55729	55900		
13:45	56099	55849		
14:00	55599	55799		
14:15	55869	55549		
14:30	55259	55299		
14:45	54630	54499		
15:00	54279	53700		
15:15	53759	53100		
15:30	53349	52500		
15:45	52799	52049		
16:00	52650	51599		
16:15	52200	51199		
16:30	51750	50799		
16:45	51319	50499		
17:00	50669	50200		
17:15	50470	49850		
17:30	50040	49500		
17:45	49900	49549		
18:00	50060	49599		
18:15	49930	50049		
18:30	50389	50500		
18:45	50479	51149		
19:00	50919	51799		
19:15	50819	51699		
19:30	50680	51599		
19:45	50250	51549		
20:00	50119	51500		
20:15	49950	51850		
20:30	49900	52200		
20:45	50750	52850		
21:00	51680	53500		
21:15	51970	52950		
21:30	51299	52400		
21:45	51139	51599		
22:00	50319	50799		
22:15	50919	51299		
22:30	50689	51799		
22:45	51939	52399		
23:00	51310	53000		
23:15	50869	52399		
23:30	50360	51799		
23:45	50049	51249		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
