Journée du 29/06/2008
Heures	Consommation	PrévisionJ-1	PrévisionJ		
00:00	47387	46900	47400		
00:15	46618	45700	46250		
00:30	45050	44500	45100		
00:45	43492	43400	43800		
01:00	42884	42300	42500		
01:15	42978	42450	42550		
01:30	42421	42600	42600		
01:45	42562	42350	42400		
02:00	41926	42100	42200		
02:15	41959	41350	41600		
02:30	40828	40600	41000		
02:45	40026	39700	40000		
03:00	39013	38800	39000		
03:15	38646	38350	38500		
03:30	37912	37900	38000		
03:45	37442	37150	37500		
04:00	37036	36400	37000		
04:15	36791	36100	36800		
04:30	36490	35800	36600		
04:45	36283	35600	36400		
05:00	36077	35400	36200		
05:15	36078	35200	36000		
05:30	35772	35000	35800		
05:45	35349	34350	35250		
06:00	34920	33700	34700		
06:15	34619	33750	34750		
06:30	34704	33800	34800		
06:45	34869	33850	35000		
07:00	35245	33900	35200		
07:15	35545	34400	35500		
07:30	35827	34900	35800		
07:45	36328	35250	36400		
08:00	37042	35600	37000		
08:15	37726	36300	37650		
08:30	38203	37000	38300		
08:45	39046	37750	39000		
09:00	39674	38500	39700		
09:15	40172	39250	40350		
09:30	41036	40000	41000		
09:45	41425	40500	41550		
10:00	42205	41000	42100		
10:15	42801	41600	42600		
10:30	43015	42200	43100		
10:45	43277	42750	43600		
11:00	44033	43300	44100		
11:15	44079	43500	44250		
11:30	44330	43700	44400		
11:45	44650	44100	44750		
12:00	45079	44500	45100		
12:15	45885	45100	45700		
12:30	46242	45700	46300		
12:45	47547	46300	46900		
13:00	46753	46900	47500		
13:15	46221	45850	46500		
13:30	45397	44800	45500		
13:45	44833	44350	45050		
14:00	44132	43900	44600		
14:15	44117	43500	44200		
14:30	43799	43100	43800		
14:45	43327	42750	43450		
15:00	43013	42400	43100		
15:15	42513	42000	42700		
15:30	42379	41600	42300		
15:45	41900	41250	41950		
16:00	41826	40900	41600		
16:15	41480	40800	41550		
16:30	41123	40700	41500		
16:45	40894	40450	41250		
17:00	40801	40200	41000		
17:15	40945	39950	40750		
17:30	41202	39700	40500		
17:45	41666	40300	41050		
18:00	41868	40900	41600		
18:15	42327	41100	41750		
18:30	42653	41300	41900		
18:45	42991	41900	42450		
19:00	43438	42500	43000		
19:15	43723	42800	43250		
19:30	43880	43100	43500		
19:45	43926	43150	43500		
20:00	43991	43200	43500		
20:15	44301	43250	43550		
20:30	44241	43300	43600		
20:45	44050	43200	43500		
21:00	44024	43100	43400		
21:15	44085	42900	43250		
21:30	43964	42700	43100		
21:45	44558	43250	43650		
22:00	44621	43800	44200		
22:15	46049	44500	44900		
22:30	47071	45200	45600		
22:45	49629	47000	47400		
23:00	49263	48800	49200		
23:15	49106	48000	48400		
23:30	47647	47200	47600		
23:45	47745	46650	46850		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
