Journée du 26/03/2004
Heures	Consommation	PrévisionJ-1		
00:00	63771	63900		
00:15	63881	63200		
00:30	62582	62500		
00:45	61716	61650		
01:00	61206	60800		
01:15	62027	61500		
01:30	61636	62200		
01:45	62357	62300		
02:00	61414	62400		
02:15	62075	61800		
02:30	61175	61200		
02:45	60946	60550		
03:00	60055	59900		
03:15	59670	59400		
03:30	58940	58900		
03:45	58510	58550		
04:00	58127	58200		
04:15	58158	58150		
04:30	57988	58100		
04:45	58273	58250		
05:00	58199	58400		
05:15	59508	59000		
05:30	59952	59600		
05:45	60760	60450		
06:00	61584	61300		
06:15	63248	62350		
06:30	64036	63400		
06:45	64990	64800		
07:00	66425	66200		
07:15	67894	67450		
07:30	68798	68700		
07:45	69439	69200		
08:00	70058	69700		
08:15	70201	70000		
08:30	70551	70300		
08:45	70688	70500		
09:00	70778	70700		
09:15	70795	70750		
09:30	70598	70800		
09:45	70642	70650		
10:00	70101	70500		
10:15	69529	70300		
10:30	69854	70100		
10:45	69672	70000		
11:00	69498	69900		
11:15	69229	69700		
11:30	69088	69500		
11:45	69074	69400		
12:00	68909	69300		
12:15	68681	68850		
12:30	68576	68400		
12:45	69966	69200		
13:00	68993	70000		
13:15	69194	69150		
13:30	68780	68300		
13:45	68453	68000		
14:00	68105	67700		
14:15	68482	67150		
14:30	67600	66600		
14:45	66700	65900		
15:00	65207	65200		
15:15	65294	64750		
15:30	64694	64300		
15:45	64464	63900		
16:00	63842	63500		
16:15	63560	63100		
16:30	63055	62700		
16:45	62838	62450		
17:00	62938	62200		
17:15	62515	62100		
17:30	62988	62000		
17:45	63561	62350		
18:00	63234	62700		
18:15	63936	63450		
18:30	64749	64200		
18:45	65526	65600		
19:00	66571	67000		
19:15	67912	68150		
19:30	69035	69300		
19:45	69862	69400		
20:00	69722	69500		
20:15	68985	68700		
20:30	68194	67900		
20:45	67564	67050		
21:00	66385	66200		
21:15	65425	65350		
21:30	64479	64500		
21:45	64013	63950		
22:00	63113	63400		
22:15	64196	63950		
22:30	64131	64500		
22:45	65753	65100		
23:00	65177	65700		
23:15	64646	65050		
23:30	63983	64400		
23:45	64069	64050		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
