Journée du 17/03/2005
Heures	Consommation	PrévisionJ-1		
00:00	55371	57200		
00:15	55167	56450		
00:30	53828	55700		
00:45	52788	54850		
01:00	52158	54000		
01:15	53088	54500		
01:30	52972	55000		
01:45	53555	55200		
02:00	52969	55400		
02:15	53552	54900		
02:30	52731	54400		
02:45	51896	53550		
03:00	51190	52700		
03:15	50561	52100		
03:30	49972	51500		
03:45	49330	51050		
04:00	48896	50600		
04:15	48856	50350		
04:30	48782	50100		
04:45	48625	50250		
05:00	48934	50400		
05:15	49781	51400		
05:30	50350	52400		
05:45	51275	53200		
06:00	52502	54000		
06:15	53935	55350		
06:30	55410	56700		
06:45	56608	58100		
07:00	58078	59500		
07:15	59254	60600		
07:30	60327	61700		
07:45	60666	62250		
08:00	61374	62800		
08:15	61962	63150		
08:30	61937	63500		
08:45	62281	63700		
09:00	62512	63900		
09:15	62623	63850		
09:30	62662	63800		
09:45	62540	63650		
10:00	62438	63500		
10:15	62437	63200		
10:30	62297	62900		
10:45	61888	62600		
11:00	61997	62300		
11:15	61880	62000		
11:30	61884	61700		
11:45	61849	61400		
12:00	61557	61100		
12:15	60833	60450		
12:30	60504	59800		
12:45	61785	60300		
13:00	61041	60800		
13:15	60885	60150		
13:30	60335	59500		
13:45	60311	59400		
14:00	59987	59300		
14:15	60409	58850		
14:30	59346	58400		
14:45	58740	57800		
15:00	58342	57200		
15:15	57738	56800		
15:30	57520	56400		
15:45	57097	55950		
16:00	56405	55500		
16:15	55979	55250		
16:30	55458	55000		
16:45	55082	54700		
17:00	54687	54400		
17:15	54550	54100		
17:30	54457	53800		
17:45	54498	54100		
18:00	54886	54400		
18:15	55286	55300		
18:30	55873	56200		
18:45	57354	58000		
19:00	59306	59800		
19:15	61285	61100		
19:30	62615	62400		
19:45	62512	61950		
20:00	62289	61500		
20:15	61544	60700		
20:30	60289	59900		
20:45	59778	58900		
21:00	58886	57900		
21:15	57743	57000		
21:30	56517	56100		
21:45	55673	55300		
22:00	55078	54500		
22:15	55626	55050		
22:30	55185	55600		
22:45	56912	56300		
23:00	56083	57000		
23:15	56164	56250		
23:30	55095	55500		
23:45	55378	55350		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
