Journée du 14/11/2012
Données consolidées
Heures	Consommation	Prévision J-1	Prévision J	Fioul	Charbon	Gaz	Nucléaire	Eolien	Solaire	Hydraulique	Pompage	Autres	Ech. physiques	Taux de Co2	Ech. comm. Allemagne	Ech. comm. Angleterre	Ech. comm. Belgique	Ech. comm. Espagne	Ech. comm. Italie	Ech. comm. Suisse
00:00	63742	62500	63200	551	2625	3400	50452	1475	0	6987	-417	737	-2069	70	2736	-1000	-2683	-196	-1119	-922	
00:15		61300	62150																		
00:30	61770	60100	61100	552	2742	3414	50794	1473	0	6558	-1401	732	-3094	73							
00:45		59050	59850																		
01:00	58851	58000	58600	553	2250	3415	50227	1472	0	6284	-2110	739	-3980	68	2697	-1000	-2750	-47	-1371	-1649	
01:15		58150	58300																		
01:30	58338	58300	58000	552	2197	3396	50494	1410	0	6187	-2271	739	-4367	67							
01:45		58150	57950																		
02:00	57996	58000	57900	553	2092	3428	50211	1428	0	6173	-2291	739	-4337	66	1773	-1000	-2720	480	-1462	-1777	
02:15		57500	57750																		
02:30	57620	57000	57600	551	1999	3456	50511	1433	0	6180	-2296	742	-4957	65							
02:45		56000	56400																		
03:00	55669	55000	55200	550	1693	3475	49213	1458	0	6051	-2455	739	-5054	62	-200	-999	-2668	499	-1405	-1940	
03:15		54500	54750																		
03:30	54847	54000	54300	549	1842	3470	49667	1454	0	5981	-2216	737	-6637	64							
03:45		53700	54050																		
04:00	54165	53400	53800	550	1763	3468	49505	1469	0	5966	-2375	741	-6922	63	-834	-998	-2674	700	-1327	-2027	
04:15		53300	53600																		
04:30	53963	53200	53400	548	1795	3497	49874	1531	0	5988	-2605	736	-7400	63							
04:45		53550	54050																		
05:00	54583	53900	54700	548	1855	3573	50021	1577	0	6054	-2590	737	-7192	64	1110	-780	-2495	689	-1402	-1995	
05:15		54750	55600																		
05:30	56557	55600	56500	547	1886	3586	49876	1568	0	6037	-2586	727	-5083	65							
05:45		56500	57550																		
06:00	58482	57400	58600	544	2158	3768	50501	1554	0	6108	-1853	728	-5026	68	2170	765	-1507	700	-2361	-2515	
06:15		59150	60550																		
06:30	62569	60900	62500	544	2514	3830	50594	1552	0	6391	-728	725	-2854	71							
06:45		62550	64250																		
07:00	65877	64200	66000	544	3037	3879	51378	1498	0	7349	-11	723	-2521	76	1641	348	-1340	500	-2540	-1819	
07:15		65950	67400																		
07:30	69169	67700	68800	545	3179	4529	51186	1538	0	10773	-2	727	-3306	77							
07:45		67950	69150																		
08:00	69916	68200	69500	543	3141	4858	51275	1520	6	10914	-2	721	-3059	77	2489	-481	-722	500	-2651	-1754	
08:15		68450	69900																		
08:30	70524	68700	70300	542	3242	4934	51299	1424	75	10939	-2	713	-2641	79							
08:45		69100	70600																		
09:00	71161	69500	70900	541	3292	5089	51546	1407	234	10934	-40	715	-2558	80	3000	-331	-185	500	-2651	-1761	
09:15		69650	70850																		
09:30	71623	69800	70800	543	3275	5105	51556	1302	494	10351	-11	711	-1703	80							
09:45		69650	70850																		
10:00	71612	69500	70900	548	3186	5141	51543	1174	834	10201	-2	698	-1710	79	3000	-641	-110	500	-2651	-1627	
10:15		69200	70800																		
10:30	71426	68900	70700	668	2923	5093	51541	1046	1187	9754	-2	700	-1484	77							
10:45		68700	70350																		
11:00	71332	68500	70000	672	3096	5185	51414	985	1509	9359	-2	705	-1591	80	3000	-781	-339	500	-2651	-1671	
11:15		68400	70100																		
11:30	71353	68300	70200	673	3126	5197	51407	882	1785	9578	-2	703	-1998	80							
11:45		68300	70350																		
12:00	71573	68300	70500	676	3361	5205	51460	824	2018	9164	-3	702	-1834	83	2926	-975	-61	500	-2315	-1473	
12:15		67600	69900																		
12:30	70636	66900	69300	676	3048	5107	51284	797	2203	8288	-2	706	-1470	80							
12:45		67450	69950																		
13:00	70834	68000	70600	676	3216	5122	51316	743	2271	8382	-2	709	-1600	82	2715	-825	82	500	-2291	-1633	
13:15		66750	69250																		
13:30	69506	65500	67900	670	3079	5112	51268	723	2235	7590	-2	713	-1880	81							
13:45		65350	67650																		
14:00	68797	65200	67400	674	3032	5185	51057	706	2117	7406	-4	711	-2087	81	2436	-726	-304	500	-2642	-1751	
14:15		64900	67250																		
14:30	68461	64600	67100	616	3462	5300	51140	705	1948	7534	-4	718	-2958	86							
14:45		63900	66300																		
15:00	66699	63200	65500	610	2918	5336	50595	671	1666	7198	-4	716	-3006	81	1482	-525	-793	500	-2651	-1978	
15:15		62650	64900																		
15:30	65862	62100	64300	576	3263	5450	50883	662	1357	7256	-4	711	-4290	85							
15:45		61800	63900																		
16:00	65354	61500	63500	540	3240	5381	50937	679	976	7147	-3	727	-4270	85	76	-236	-1164	500	-2651	-1351	
16:15		61650	63550																		
16:30	65248	61800	63600	539	3553	5465	50324	683	571	8537	-2	720	-5142	89							
16:45		62550	64250																		
17:00	65692	63300	64900	666	3551	5394	50384	721	239	9115	-2	729	-5104	89	802	-394	-1134	500	-2651	-671	
17:15		64850	66400																		
17:30	68056	66400	67900	666	3570	5523	50444	783	56	9726	-3	724	-3434	89							
17:45		67950	69350																		
18:00	71726	69500	70800	666	3655	5561	50518	802	13	12879	-2	718	-3084	87	2580	-1000	-67	500	-2045	528	
18:15		70400	71600																		
18:30	73718	71300	72400	667	3415	5470	49494	815	0	12202	-2	727	931	85							
18:45		72200	73200																		
19:00	75287	73100	74000	1238	3616	5543	48760	790	0	14315	-3	731	295	92	2679	-1000	268	221	-2651	43	
19:15		72400	73350																		
19:30	73687	71700	72700	1669	3406	5549	48989	781	0	13217	-3	734	-656	95							
19:45		70800	71800																		
20:00	71559	69900	70900	1501	3335	5589	49138	750	0	11670	-3	743	-1164	94	2886	-992	-99	500	-2458	-1266	
20:15		68600	69650																		
20:30	69006	67300	68400	891	3159	5610	49688	734	0	10062	-2	750	-1885	88							
20:45		66350	67500																		
21:00	66887	65400	66600	541	2782	5219	49776	718	0	8882	-3	741	-1769	79	3000	-1000	-1064	500	-2591	-1719	
21:15		64350	65550																		
21:30	64768	63300	64500	544	2993	3929	50141	631	0	8970	-29	740	-3152	76							
21:45		62500	63750																		
22:00	63182	61700	63000	535	2571	3733	50251	590	0	7889	-52	736	-3071	71	3000	-962	-975	500	-2335	-1623	
22:15		61950	63250																		
22:30	63096	62200	63500	536	2544	3703	50368	539	0	7923	-15	733	-3234	70							
22:45		63600	64950																		
23:00	65655	65000	66400	538	2580	3707	50453	496	0	10103	-16	737	-2944	69	3000	-506	-1573	500	-2073	-1392	
23:15		64250	65600																		
23:30	64391	63500	64800	541	2473	3709	50230	474	0	8999	-2	737	-2769	69							
23:45		63750	64400																		
RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
