Journée du 02/05/2010
Heures	Consommation	PrévisionJ-1	PrévisionJ		
00:00	46623	45600	46600		
00:15	46184	44700	45700		
00:30	44807	43800	44800		
00:45	43357	42800	43600		
01:00	42495	41800	42400		
01:15	42568	42150	42650		
01:30	41973	42500	42900		
01:45	42074	42300	42550		
02:00	41264	42100	42200		
02:15	41892	41450	41350		
02:30	40540	40800	40500		
02:45	39546	40000	39600		
03:00	38727	39200	38700		
03:15	38268	38550	38000		
03:30	37282	37900	37300		
03:45	36800	37300	36750		
04:00	36214	36700	36200		
04:15	36080	36350	36000		
04:30	35764	36000	35800		
04:45	35486	35850	35600		
05:00	35457	35700	35400		
05:15	35543	35750	35500		
05:30	35568	35800	35600		
05:45	35614	35800	35700		
06:00	35782	35800	35800		
06:15	35991	35500	35650		
06:30	35536	35200	35500		
06:45	35139	35150	35250		
07:00	35061	35100	35000		
07:15	35552	35550	35350		
07:30	35752	36000	35700		
07:45	36116	36450	36300		
08:00	36883	36900	36900		
08:15	37541	37850	37600		
08:30	38353	38800	38300		
08:45	39202	39500	39100		
09:00	39874	40200	39900		
09:15	40807	41050	40800		
09:30	41699	41900	41700		
09:45	41749	42450	42100		
10:00	42542	43000	42500		
10:15	43164	43400	43000		
10:30	43526	43800	43500		
10:45	43624	44150	43750		
11:00	44008	44500	44000		
11:15	44557	44750	44400		
11:30	44824	45000	44800		
11:45	45160	45500	45350		
12:00	45913	46000	45900		
12:15	46739	46600	46450		
12:30	47031	47200	47000		
12:45	48042	47850	47650		
13:00	47446	48500	48300		
13:15	46700	47250	46950		
13:30	45646	46000	45600		
13:45	45068	45350	44950		
14:00	44301	44700	44300		
14:15	43977	44450	43750		
14:30	43210	44200	43200		
14:45	42686	43400	42400		
15:00	42099	42600	41600		
15:15	41830	42300	41300		
15:30	41384	42000	41000		
15:45	40953	41500	40500		
16:00	40612	41000	40000		
16:15	40365	40750	39750		
16:30	39961	40500	39500		
16:45	39923	40250	39250		
17:00	39584	40000	39000		
17:15	39785	40200	39250		
17:30	40014	40400	39500		
17:45	40250	40750	39850		
18:00	40572	41100	40200		
18:15	41273	41550	40700		
18:30	41883	42000	41200		
18:45	42861	42850	42100		
19:00	43617	43700	43000		
19:15	44416	44300	43600		
19:30	44948	44900	44200		
19:45	44915	45150	44500		
20:00	45247	45400	44800		
20:15	45483	45250	44700		
20:30	45403	45100	44600		
20:45	45812	45800	45300		
21:00	45803	46500	46000		
21:15	46613	47200	46750		
21:30	46775	47900	47500		
21:45	47208	47600	47250		
22:00	46321	47300	47000		
22:15	47297	47650	47400		
22:30	47539	48000	47800		
22:45	49911	49050	48900		
23:00	49239	50100	50000		
23:15	48975	49300	49250		
23:30	48173	48500	48500		
23:45	48600	48050	48050		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
