Journée du 28/11/2012
Données consolidées
Heures	Consommation	Prévision J-1	Prévision J	Fioul	Charbon	Gaz	Nucléaire	Eolien	Solaire	Hydraulique	Pompage	Autres	Ech. physiques	Taux de Co2	Ech. comm. Allemagne	Ech. comm. Angleterre	Ech. comm. Belgique	Ech. comm. Espagne	Ech. comm. Italie	Ech. comm. Suisse
00:00	63561	63700	62700	556	3286	3076	54032	1125	0	6457	-461	748	-5258	75	1608	-318	-2600	700	-2502	-3131	
00:15		62500	61700																		
00:30	61644	61300	60700	554	3029	3027	54259	1130	0	5973	-630	743	-6441	72							
00:45		60350	59500																		
01:00	58812	59400	58300	557	2477	3073	53757	1228	0	5576	-1549	741	-7049	67	709	-956	-2600	900	-2210	-2907	
01:15		59300	58550																		
01:30	58398	59200	58800	557	2414	3018	53689	1268	0	5686	-1787	738	-7186	66							
01:45		59150	58450																		
02:00	57846	59100	58100	559	2274	3012	53488	1278	0	5652	-1943	740	-7213	64	22	-1000	-2600	900	-2113	-3122	
02:15		58350	57100																		
02:30	57338	57600	56100	556	2318	3009	53945	1275	0	5532	-1941	742	-8099	64							
02:45		56750	55500																		
03:00	55599	55900	54900	556	2292	3000	52125	1314	0	5498	-1818	754	-8122	66	-1649	-1000	-2600	900	-1984	-3196	
03:15		55250	54300																		
03:30	54456	54600	53700	556	2352	2998	52019	1364	0	5810	-1620	757	-9781	66							
03:45		54250	53400																		
04:00	53778	53900	53100	555	2191	2998	52176	1487	0	5156	-1832	754	-9706	65	-1661	-746	-2560	804	-2265	-3171	
04:15		54050	53100																		
04:30	53840	54200	53100	555	2159	3010	52507	1618	0	5104	-1834	760	-10040	64							
04:45		54600	53450																		
05:00	54118	55000	53800	552	2184	3034	52904	1671	0	5113	-1832	757	-10265	64	-1317	-497	-2560	900	-2432	-3189	
05:15		55800	54800																		
05:30	56285	56600	55800	553	2267	3309	53583	1855	0	5121	-1352	756	-9807	65							
05:45		57750	57050																		
06:00	58223	58900	58300	550	2352	3704	53916	2018	0	5395	-1337	750	-9124	67	-837	957	-2311	900	-2502	-3193	
06:15		60550	60150																		
06:30	61842	62200	62000	548	2549	4048	54503	2147	0	5897	-851	745	-7744	69							
06:45		64100	63750																		
07:00	65424	66000	65500	548	2770	4755	55117	2301	0	6325	-10	750	-7132	73	-44	500	-1541	700	-2657	-2377	
07:15		67400	67000																		
07:30	68715	68800	68500	551	2724	5497	54927	2355	0	7583	-35	745	-5632	74							
07:45		69550	69250																		
08:00	70174	70300	70000	545	2911	6084	54988	2402	0	8142	-51	746	-5594	78	-924	304	-1657	700	-2570	-1737	
08:15		70700	70350																		
08:30	70933	71100	70700	546	3089	6141	55245	2471	2	8976	-53	744	-6227	79							
08:45		71400	71150																		
09:00	71673	71700	71600	547	3128	6207	55280	2568	30	9373	-7	734	-6187	79	-92	463	-1579	700	-2532	-1912	
09:15		71950	71950																		
09:30	72556	72200	72300	550	3093	6458	55243	2520	94	9336	-2	714	-5450	79							
09:45		72200	72500																		
10:00	72784	72200	72700	552	3089	6516	55263	2503	173	9681	-6	710	-5697	79	54	49	-1519	700	-2507	-1839	
10:15		72200	72750																		
10:30	73070	72200	72800	547	3019	6418	55613	2533	291	9491	-2	718	-5557	77							
10:45		72150	72900																		
11:00	73095	72100	73000	548	2916	6437	56061	2625	409	8616	-2	717	-5232	77	-207	24	-1522	700	-2617	-1857	
11:15		72350	73150																		
11:30	73404	72600	73300	549	2940	6458	56547	2818	524	8398	-2	701	-5529	76							
11:45		72900	73550																		
12:00	74035	73200	73800	545	3052	6520	56608	3003	596	8510	-2	706	-5501	77	-363	24	-1278	700	-2382	-2129	
12:15		72800	73350																		
12:30	73380	72400	72900	545	2975	6393	56317	3221	640	8089	-3	717	-5514	77							
12:45		73100	73450																		
13:00	73691	73800	74000	546	2984	6403	56285	3352	678	8306	-3	715	-5575	76	-735	24	-1040	700	-2382	-2284	
13:15		72850	73150																		
13:30	72970	71900	72300	545	3035	6369	56295	3584	620	7683	-3	717	-5876	77							
13:45		72100	72400																		
14:00	72782	72300	72500	546	3038	6357	56421	3750	559	7136	-3	720	-5741	78	351	7	-1207	700	-2577	-3185	
14:15		72200	72400																		
14:30	73046	72100	72300	546	3161	6389	56502	3793	481	7584	-3	730	-6138	79							
14:45		71500	71600																		
15:00	71736	70900	70900	547	2969	6253	56251	3808	373	6848	-9	729	-6032	77	-342	45	-1653	700	-2557	-3200	
15:15		70450	70550																		
15:30	71218	70000	70200	545	3107	6307	56285	3905	287	7308	-6	723	-7242	78							
15:45		69800	70050																		
16:00	70954	69600	69900	544	3267	6312	56249	3752	184	7055	-4	739	-7143	81	-1649	-180	-1285	700	-2657	-2980	
16:15		69850	70050																		
16:30	70921	70100	70200	544	3584	6428	56525	3727	104	7678	-2	724	-8392	84							
16:45		70550	70550																		
17:00	71781	71000	70900	544	3634	6448	56570	3816	38	8235	-2	731	-8233	84	-1082	-830	-1426	700	-2657	-1906	
