Journée du 06/05/2007
Heures	Consommation	PrévisionJ-1		
00:00	46844	45800		
00:15	46241	44900		
00:30	45159	44000		
00:45	43708	43050		
01:00	43333	42100		
01:15	43679	42500		
01:30	42856	42900		
01:45	43253	42650		
02:00	42506	42400		
02:15	42899	41750		
02:30	41559	41100		
02:45	40727	40200		
03:00	39849	39300		
03:15	39514	38750		
03:30	38637	38200		
03:45	37959	37650		
04:00	37607	37100		
04:15	37192	36750		
04:30	36965	36400		
04:45	36886	36200		
05:00	36509	36000		
05:15	36855	36000		
05:30	36847	36000		
05:45	36720	36100		
06:00	36674	36200		
06:15	36423	35850		
06:30	36185	35500		
06:45	35863	35300		
07:00	36028	35100		
07:15	36622	35500		
07:30	37286	35900		
07:45	37261	36450		
08:00	37995	37000		
08:15	38494	37600		
08:30	39322	38200		
08:45	39950	38900		
09:00	40484	39600		
09:15	41142	40200		
09:30	41658	40800		
09:45	42108	41300		
10:00	42494	41800		
10:15	43026	42250		
10:30	43400	42700		
10:45	43606	42950		
11:00	43658	43200		
11:15	44012	43450		
11:30	44021	43700		
11:45	44260	44000		
12:00	44801	44300		
12:15	45614	44750		
12:30	45909	45200		
12:45	47257	45900		
13:00	46323	46600		
13:15	45784	45400		
13:30	44725	44200		
13:45	43961	43500		
14:00	43186	42800		
14:15	43275	42300		
14:30	42418	41800		
14:45	41722	41200		
15:00	41198	40600		
15:15	40882	40200		
15:30	40264	39800		
15:45	39686	39300		
16:00	39533	38800		
16:15	39013	38500		
16:30	38720	38200		
16:45	38276	37900		
17:00	38186	37600		
17:15	38296	37650		
17:30	38317	37700		
17:45	38536	38000		
18:00	39063	38300		
18:15	39510	38700		
18:30	39778	39100		
18:45	40395	39800		
19:00	41177	40500		
19:15	41783	40900		
19:30	42185	41300		
19:45	42423	41450		
20:00	42061	41600		
20:15	41841	41850		
20:30	41803	42100		
20:45	42201	42650		
21:00	43156	43200		
21:15	44415	43450		
21:30	44784	43700		
21:45	45359	43600		
22:00	44982	43500		
22:15	45612	43750		
22:30	45469	44000		
22:45	47419	44900		
23:00	46527	45800		
23:15	46749	45200		
23:30	45945	44600		
23:45	46517	44550		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
