Journée du 25/11/2012
Données consolidées
Heures	Consommation	Prévision J-1	Prévision J	Fioul	Charbon	Gaz	Nucléaire	Eolien	Solaire	Hydraulique	Pompage	Autres	Ech. physiques	Taux de Co2	Ech. comm. Allemagne	Ech. comm. Angleterre	Ech. comm. Belgique	Ech. comm. Espagne	Ech. comm. Italie	Ech. comm. Suisse
00:00	57108	55500	55900	572	404	3033	52081	5524	0	3411	-423	765	-8260	37	-261	-1000	-2433	-700	-2502	-3184	
00:15		54650	55100																		
00:30	55301	53800	54300	572	310	2977	52385	5573	0	3769	-908	767	-10143	35							
00:45		52750	53150																		
01:00	52761	51700	52000	573	86	3037	50827	5522	0	3402	-1390	759	-10055	34	183	-1000	-2377	-1100	-2502	-2923	
01:15		51450	52000																		
01:30	52272	51200	52000	574	0	3039	50649	5467	0	2754	-1398	707	-9520	33							
01:45		50800	51700																		
02:00	51279	50400	51400	574	0	3041	49548	5378	0	2763	-763	698	-9960	33	245	-1000	-2467	-1100	-2502	-2707	
02:15		49700	50500																		
02:30	50516	49000	49600	574	0	3014	48960	5179	0	2712	-1151	709	-9481	34							
02:45		48100	48750																		
03:00	48353	47200	47900	573	0	3015	46942	5046	0	2691	-1189	707	-9432	35	12	-1000	-2308	-1100	-2502	-2876	
03:15		46400	47100																		
03:30	46882	45600	46300	570	0	3006	45503	4939	0	2633	-1076	708	-9400	36							
03:45		45050	45750																		
04:00	45643	44500	45200	569	0	2971	45017	4800	0	2645	-1560	705	-9503	36	1002	-1000	-2056	-1100	-2502	-2796	
04:15		44150	44750																		
04:30	44752	43800	44300	569	0	3001	43182	4700	0	2665	-1810	713	-8268	38							
04:45		43650	44100																		
05:00	44426	43500	43900	570	0	3009	43293	4572	0	2637	-1950	709	-8415	38	1422	-1000	-2127	-1100	-2502	-2769	
05:15		43650	44150																		
05:30	44711	43800	44400	571	0	3034	43429	4500	0	2597	-2096	695	-8019	38							
05:45		44000	44550																		
06:00	44958	44200	44700	571	0	2959	44082	4349	0	2643	-2063	688	-8272	37	1500	-1000	-2086	-1100	-2502	-2842	
06:15		44500	45000																		
06:30	45660	44800	45300	571	0	2959	44542	4253	0	2836	-1920	687	-8270	37							
06:45		45150	45550																		
07:00	46133	45500	45800	571	0	3015	44911	4258	0	2762	-1920	692	-8156	37	1350	-1000	-1588	-1100	-2502	-2495	
07:15		45800	46150																		
07:30	46894	46100	46500	572	0	3001	45095	4240	0	2761	-1780	704	-7699	37							
07:45		46200	46750																		
08:00	47281	46300	47000	572	0	3027	45426	4207	1	2840	-1785	706	-7712	37	1057	-1000	-2175	-1100	-2502	-2852	
08:15		46700	47400																		
08:30	47925	47100	47800	573	0	3005	46967	4100	20	3034	-1777	712	-8707	35							
08:45		47850	48600																		
09:00	49370	48600	49400	574	0	2969	48393	4044	99	3030	-1540	707	-8906	34	1448	-985	-2547	-1100	-2502	-3036	
09:15		49250	50100																		
09:30	51072	49900	50800	573	0	3003	49462	3997	227	3148	-1061	708	-8987	33							
09:45		50450	51500																		
10:00	52275	51000	52200	574	0	3006	50448	3956	383	3163	-1055	723	-8923	33	1497	-1000	-2517	-1100	-2502	-2871	
10:15		51600	52700																		
10:30	53394	52200	53200	576	0	2965	51069	3941	594	3306	-1052	723	-8728	32							
10:45		52450	53500																		
11:00	54076	52700	53800	574	0	2966	51442	3858	763	3356	-1054	734	-8563	32	998	-1000	-2554	-1100	-2502	-2665	
11:15		53100	54150																		
11:30	54787	53500	54500	574	0	2932	52387	3749	893	3443	-850	734	-9076	31							
11:45		53950	54800																		
12:00	55400	54400	55100	574	0	2930	52626	3729	994	3571	-849	738	-8912	31	1484	-1000	-2530	-1100	-2492	-2612	
12:15		54950	55650																		
12:30	56354	55500	56200	574	0	2938	52466	3747	1079	4246	-850	741	-8588	31							
12:45		56100	56750																		
13:00	56948	56700	57300	574	0	2935	52937	3697	1127	4554	-1149	740	-8467	30	954	-1000	-2509	-1100	-2492	-2365	
13:15		55000	55650																		
13:30	55011	53300	54000	574	0	2975	52205	3606	1064	3638	-1171	742	-8622	31							
13:45		52550	52950																		
14:00	52882	51800	51900	575	2	2933	51718	3481	1001	3077	-1565	742	-9082	32	1150	-1000	-2559	-1100	-2496	-2762	
14:15		51500	51700																		
14:30	52198	51200	51500	574	0	2930	51873	3279	906	2976	-1925	744	-9158	32							
14:45		50400	50700																		
15:00	50663	49600	49900	574	0	2965	50912	3089	750	2700	-1928	740	-9138	33	345	-1000	-2578	-1100	-2502	-3175	
15:15		49150	49450																		
15:30	49962	48700	49000	574	0	2974	51649	2907	568	2748	-1925	740	-10272	33							
15:45		48550	48850																		
16:00	49323	48400	48700	573	0	2968	51429	2630	394	2807	-1711	735	-10503	33	-856	-1000	-2544	-1100	-2502	-3184	
16:15		48700	49050																		
16:30	49378	49000	49400	573	7	3029	52552	2556	199	2937	-1603	735	-11609	33							
16:45		49750	50200																		
17:00	50383	50500	51000	576	15	2984	53290	2538	58	2986	-1602	736	-11199	33	659	-1000	-2574	-900	-2502	-3200	
17:15		51850	52400																		
17:30	53361	53200	53800	576	41	3035	53162	2545	11	3532	-816	737	-9463	33							
17:45		54500	55100																		
18:00	56229	55800	56400	575	33	3015	53838	2764	0	4681	-48	738	-9367	31	1464	-1000	-2541	-700	-2502	-3200	
18:15		56600	57250																		
18:30	57964	57400	58100	574	28	3042	53430	2916	0	5794	-51	736	-8507	31							
18:45		58250	59000																		
19:00	59561	59100	59900	574	40	3018	54224	3106	0	6500	-51	734	-8583	30	1800	-1000	-2557	-700	-2502	-3100	
19:15		58850	59650																		
19:30	59643	58600	59400	574	53	3064	54123	3138	0	6217	-50	737	-8213	31							
19:45		58250	59000																		
20:00	59283	57900	58600	575	44	3064	54405	3155	0	5660	-3	733	-8350	31	1425	-1000	-2557	-700	-2502	-3186	
20:15		57250	57950																		
20:30	57977	56600	57300	581	13	3079	54673	3203	0	4805	-487	725	-8616	31							
20:45		56050	56750																		
21:00	56792	55500	56200	578	13	3083	54353	3201	0	4356	-648	740	-8883	31	543	-1000	-2584	-483	-2502	-3200	
21:15		54800	55450																		
21:30	55545	54100	54700	579	11	3013	54261	3097	0	4026	-896	733	-9279	31							
21:45		53700	54300																		
22:00	54441	53300	53900	578	8	3061	54146	3057	0	3784	-1691	741	-9244	32	1800	-1000	-2564	-666	-2502	-3200	
22:15		53600	54150																		
22:30	54665	53900	54400	577	9	3021	53564	2977	0	3673	-1475	742	-8424	32							
22:45		55350	55850																		
23:00	57268	56800	57300	574	4	3037	54402	2997	0	4407	-648	735	-8238	31	1800	-1000	-2475	-312	-2502	-3105	
23:15		56300	56850																		
23:30	56392	55800	56400	575	0	3054	53648	2997	0	4026	-904	736	-7740	31							
23:45		55800	56100																		
RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
