Journée du 06/01/2011
Données temps réel
Heures	Consommation	Prévision J-1	Prévision J	Fioul	Charbon	Gaz	Nucléaire	Eolien	Solaire	Hydraulique	Pompage	Autres	Ech. physiques	Taux de Co2	Ech. comm. Allemagne	Ech. comm. Angleterre	Ech. comm. Belgique	Ech. comm. Espagne	Ech. comm. Italie	Ech. comm. Suisse
00:00	74626	75700	74700	0	1887	1541	58738	3123	ND	4399	ND	5738	-802	62	ND	ND	ND	ND	ND	ND	
00:15	73856	74700	73600	0	2186	1407	59786	3128	ND	4096	ND	5721	-2469	64							
00:30	72541	73700	72500	0	1916	1252	59107	3123	ND	3902	ND	5697	-2459	61							
00:45	71161	72550	71350	0	1488	1233	58709	3114	ND	2900	ND	5649	-1934	57							
01:00	70204	71400	70200	0	1426	1396	58179	3100	ND	2809	ND	5669	-2376	57	ND	ND	ND	ND	ND	ND	
01:15	70779	71600	70350	0	1522	1320	58715	3104	ND	2564	ND	5685	-2132	58							
01:30	69929	71800	70500	0	1429	1157	58463	3097	ND	2242	ND	5682	-2145	56							
01:45	70480	71800	70350	0	1428	1290	58800	3119	ND	2184	ND	5681	-2024	57							
02:00	69613	71800	70200	0	1280	1282	58357	3107	ND	2099	ND	5682	-2196	55	ND	ND	ND	ND	ND	ND	
02:15	70180	71250	69650	0	1393	1185	59564	3112	ND	2282	ND	5675	-3033	55							
02:30	69112	70700	69100	0	1301	1104	58719	3130	ND	2188	ND	5656	-2988	54							
02:45	68276	69650	68050	0	1290	1283	58546	3134	ND	1146	ND	5670	-2796	56							
03:00	67011	68600	67000	0	1203	1294	57998	3142	ND	611	ND	5596	-2834	55	ND	ND	ND	ND	ND	ND	
03:15	66606	67900	66300	0	1188	1318	58187	3085	ND	262	ND	5699	-3135	56							
03:30	65630	67200	65600	0	1127	1225	58199	3055	ND	20	ND	5660	-3658	55							
03:45	65274	66300	65000	0	1121	1217	57875	3070	ND	0	ND	5675	-3684	55							
04:00	64552	65400	64400	0	1118	1097	57075	3068	ND	0	ND	5618	-3425	55	ND	ND	ND	ND	ND	ND	
04:15	64738	65150	64250	0	1159	1306	57371	3072	ND	0	ND	5684	-3855	56							
04:30	64418	64900	64100	0	1133	1182	57178	3056	ND	0	ND	5681	-3812	55							
04:45	63814	64950	64200	0	1122	1132	57070	3006	ND	0	ND	5665	-4182	55							
05:00	64102	65000	64300	2	1081	1149	56809	2980	ND	0	ND	5623	-3544	55	ND	ND	ND	ND	ND	ND	
05:15	65304	65800	64850	3	1088	1149	56783	2971	ND	0	ND	5683	-2374	55							
05:30	65720	66600	65400	3	1198	1167	57378	2957	ND	0	ND	5667	-2652	56							
05:45	66418	67700	66250	3	1204	1234	57729	2964	ND	0	ND	5623	-2339	56							
06:00	67113	68800	67100	3	1218	1231	57717	2851	ND	16	ND	5696	-1620	57	ND	ND	ND	ND	ND	ND	
06:15	69319	70700	69050	3	1222	1337	58119	2863	ND	750	ND	5601	-578	56							
06:30	70988	72600	71000	3	1267	1374	58595	2870	ND	991	ND	5738	146	57							
06:45	72253	74350	72400	3	1339	1782	58847	2854	ND	1626	ND	5739	60	59							
07:00	73765	76100	73800	3	1157	2000	59113	2866	ND	3205	ND	5728	-309	56	ND	ND	ND	ND	ND	ND	
07:15	75735	78000	75700	2	1276	2224	58864	2868	ND	4986	ND	5696	-183	57							
07:30	77446	79900	77600	2	1495	2347	59411	2991	ND	5458	ND	5690	50	59							
07:45	78125	80800	78350	2	1555	2589	59261	3010	ND	6090	ND	5693	-76	60							
08:00	78979	81700	79100	1	1719	2976	59387	3065	ND	6201	ND	5685	-57	63	ND	ND	ND	ND	ND	ND	
08:15	79039	81800	79200	0	1895	3056	59899	3234	ND	6262	ND	5625	-933	65							
08:30	79310	81900	79300	0	1829	3069	59846	3322	ND	6655	ND	5682	-1095	64							
08:45	79039	81600	79000	0	1824	3060	59781	3456	ND	6408	ND	5621	-1114	64							
09:00	78624	81300	78700	0	1646	3049	59486	3494	ND	6464	ND	5543	-1060	61	ND	ND	ND	ND	ND	ND	
09:15	78822	81200	78700	0	1854	3059	59834	3495	ND	7096	ND	5697	-2215	64							
09:30	78782	81100	78700	0	1893	3070	59876	3513	ND	7235	ND	5667	-2474	64							
09:45	79009	81050	78800	0	1853	3068	59873	3534	ND	7477	ND	5648	-2445	63							
10:00	78851	81000	78900	0	1798	3064	59745	3545	ND	7159	ND	5579	-2041	63	ND	ND	ND	ND	ND	ND	
10:15	79257	80800	79000	0	1786	3062	59923	3650	ND	7524	ND	5708	-2398	62							
10:30	79273	80600	79100	0	1691	3065	59895	3703	ND	7622	ND	5715	-2420	61							
10:45	79003	80650	79250	0	1595	3051	59753	3736	ND	7688	ND	5718	-2539	60							
11:00	79235	80700	79400	0	1559	3042	59694	3760	ND	7715	ND	5704	-2241	60	ND	ND	ND	ND	ND	ND	
11:15	79514	80850	79600	0	1645	3062	59927	3795	ND	8183	ND	5794	-2894	61							
11:30	79863	81000	79800	0	1589	3055	59824	3824	ND	8680	ND	5790	-2901	60							
11:45	79773	81050	79850	0	1655	3067	59801	3849	ND	8573	ND	5777	-2951	60							
12:00	79880	81100	79900	0	1765	3043	59680	3851	ND	8413	ND	5780	-2654	62	ND	ND	ND	ND	ND	ND	
12:15	79300	80450	79300	0	1803	3029	59696	3868	ND	7960	ND	5664	-2723	62							
12:30	78800	79800	78700	0	1769	3015	59530	3868	ND	7652	ND	5871	-2907	63							
12:45	80112	80450	79400	0	2181	3033	59817	3815	ND	8239	ND	5771	-2745	66							
13:00	79353	81100	80100	0	2011	3032	59535	3788	ND	7988	ND	5762	-2764	65	ND	ND	ND	ND	ND	ND	
13:15	79321	80350	79250	0	2318	3088	59868	3807	ND	8339	ND	5763	-3864	68							
13:30	78400	79600	78400	0	2188	3069	59664	3849	ND	7753	ND	5768	-3894	67							
13:45	78208	79400	78300	0	2134	3079	59546	3870	ND	7558	ND	5770	-3749	67							
14:00	78200	79200	78200	0	2142	3077	59546	3899	ND	7324	ND	5683	-3473	67	ND	ND	ND	ND	ND	ND	
14:15	78325	79150	78050	0	2285	3110	59622	3878	ND	7516	ND	5711	-3798	68							
14:30	77397	79100	77900	0	2287	3107	59511	3891	ND	6721	ND	5692	-3815	69							
14:45	76706	78200	77050	0	2267	3101	59428	3861	ND	6061	ND	5654	-3669	69							
15:00	76105	77300	76200	0	2207	3083	59317	3854	ND	5735	ND	5658	-3751	69	ND	ND	ND	ND	ND	ND	
