Journée du 21/12/2012
Données consolidées
Heures	Consommation	Prévision J-1	Prévision J	Fioul	Charbon	Gaz	Nucléaire	Eolien	Solaire	Hydraulique	Pompage	Autres	Ech. physiques	Taux de Co2	Ech. comm. Allemagne	Ech. comm. Angleterre	Ech. comm. Belgique	Ech. comm. Espagne	Ech. comm. Italie	Ech. comm. Suisse
00:00	65563	64500	64200	521	1348	3194	55884	2901	0	9195	-1055	744	-7168	46	1833	-999	-2430	-692	-2502	-3192	
00:15		63450	63250																		
00:30	63674	62400	62300	520	1285	3202	55111	2757	0	9076	-967	735	-8044	45							
00:45		61150	61200																		
01:00	60898	59900	60100	520	1227	3201	53993	2704	0	8435	-2052	732	-7863	46	1317	-999	-2455	1100	-2502	-3164	
01:15		59850	59850																		
01:30	60365	59800	59600	521	1033	3192	53391	2674	0	7801	-2216	745	-6775	45							
01:45		59500	59400																		
02:00	59777	59200	59200	520	1014	3206	52730	2596	0	7958	-2217	741	-6773	45	988	-999	-2415	1100	-2160	-3159	
02:15		58500	58600																		
02:30	59207	57800	58000	520	1014	3208	52365	2520	0	7869	-2217	735	-6805	45							
02:45		56850	57150																		
03:00	57415	55900	56300	519	703	3202	51586	2469	0	7311	-2187	738	-6926	42	-811	-999	-2415	1100	-2430	-3184	
03:15		55250	55750																		
03:30	56219	54600	55200	520	764	3203	51897	2318	0	7534	-1869	734	-8881	42							
03:45		54150	54700																		
04:00	55257	53700	54200	519	742	3211	51344	2159	0	7348	-1864	733	-8935	43	-1457	-999	-2415	1100	-2474	-3184	
04:15		53500	54200																		
04:30	55093	53300	54200	519	781	3200	51915	1944	0	7524	-1862	738	-9665	43							
04:45		53550	54600																		
05:00	55365	53800	55000	518	778	3208	52276	1802	0	7670	-2175	738	-9450	43	-486	-999	-2509	1100	-2502	-3184	
05:15		54700	55750																		
05:30	57169	55600	56500	518	771	3170	52991	1733	0	8128	-2144	732	-8731	42							
05:45		56550	57550																		
06:00	58864	57500	58600	518	780	3183	53673	1479	0	8888	-1897	731	-8489	41	334	-996	-2343	1100	-2502	-3184	
06:15		59150	60600																		
06:30	62677	60800	62600	519	855	3199	55344	1428	0	9873	-1261	721	-8001	40							
06:45		63000	64250																		
07:00	66106	65200	65900	519	1277	3214	56195	1297	0	10401	-234	721	-7283	44	2185	-996	-2415	300	-2657	-2450	
07:15		66700	67550																		
07:30	69685	68200	69200	518	1659	3232	56088	1302	0	12551	-9	726	-6380	47							
07:45		69350	70200																		
08:00	71549	70500	71200	516	1841	3248	56051	1268	0	13986	-8	731	-6083	49	2500	-1000	-2400	300	-2657	-2600	
08:15		70550	71150																		
08:30	71974	70600	71100	516	1494	3237	56184	1209	2	14681	-8	727	-6067	44							
08:45		70350	70900																		
09:00	71455	70100	70700	516	1542	3203	56174	1131	31	14186	-8	728	-6048	45	2500	-996	-2400	300	-2657	-2250	
09:15		70200	70800																		
09:30	71492	70300	70900	517	1557	3208	56218	998	122	13921	-8	718	-5759	45							
09:45		70400	70700																		
10:00	71179	70500	70500	517	1488	3204	56139	909	273	13611	-8	723	-5676	45	2500	-999	-2428	300	-2657	-2216	
10:15		70600	70550																		
10:30	71071	70700	70600	522	1572	3248	56240	838	442	13262	-8	714	-5759	46							
10:45		70850	70450																		
11:00	70899	71000	70300	530	1637	3355	56179	738	591	12634	-8	725	-5482	48	2800	-999	-2433	300	-2656	-1978	
11:15		71100	70400																		
11:30	71038	71200	70500	526	1704	3352	56250	712	699	12158	-8	726	-5081	49							
11:45		71300	70600																		
12:00	71063	71400	70700	519	1856	3354	56187	705	789	11921	-7	733	-4994	51	2800	-1000	-2465	300	-2657	-2777	
12:15		70900	70450																		
12:30	70436	70400	70200	522	2003	3359	55998	710	800	12238	-8	732	-5916	52							
12:45		70900	70850																		
13:00	70786	71400	71500	521	2023	3363	55963	703	841	12684	-33	730	-6009	52	2759	-999	-2523	300	-2657	-3200	
13:15		70400	70150																		
13:30	69443	69400	68800	520	2068	3355	55993	668	791	11917	-44	741	-6565	53							
13:45		69250	68500																		
14:00	68530	69100	68200	522	2047	3518	55779	651	766	10999	-53	738	-6434	55	2746	-999	-2454	300	-2656	-3200	
14:15		69000	67950																		
14:30	68167	68900	67700	520	1977	3615	55797	625	660	10872	-55	733	-6577	54							
14:45		68150	67000																		
15:00	66662	67400	66300	520	1938	3620	55625	589	573	10068	-61	736	-6945	55	636	-999	-2492	990	-2657	-3200	
15:15		66900	65850																		
15:30	65844	66400	65400	522	1693	3635	55995	569	439	10200	-14	740	-7934	52							
15:45		65950	64950																		
16:00	65276	65500	64500	522	1555	3631	55956	649	279	10219	-364	736	-7906	50	513	-999	-2492	990	-2657	-3200	
16:15		65550	64600																		
16:30	65051	65600	64700	522	1582	3623	55934	685	110	10332	-363	732	-8107	50							
16:45		66300	65400																		
17:00	66138	67000	66100	522	1577	3624	55991	718	18	10700	-8	733	-7738	50	1261	-999	-2594	990	-2657	-3200	
17:15		68350	67450																		
17:30	69071	69700	68800	522	1755	3652	55759	772	2	12890	-8	737	-7010	51							
17:45		70350	69500																		
18:00	70949	71000	70200	522	2002	3797	56172	806	0	14074	-8	737	-7156	53	2286	-999	-2548	1000	-2657	-3200	
18:15		71250	70450																		
18:30	71571	71500	70700	523	2032	3783	56230	816	0	13662	-8	741	-6208	54							
18:45		71900	71100																		
19:00	72579	72300	71500	523	1518	3669	56184	897	0	15256	-8	746	-6206	46	2030	-999	-2321	1000	-2657	-3200	
19:15		71450	70700																		
19:30	71307	70600	69900	523	1511	3398	55678	1017	0	14804	-8	749	-6365	46							
19:45		69900	69250																		
20:00	69777	69200	68600	524	1506	3257	55138	1178	0	13442	-8	753	-6013	46	2707	-999	-2482	535	-2657	-3195	
20:15		68200	67600																		
20:30	67551	67200	66600	524	1417	3252	54957	1263	0	11639	-9	753	-6245	46							
20:45		66250	65700																		
21:00	65811	65300	64800	524	1124	3246	54671	1353	0	10577	-9	756	-6431	43	2800	-999	-2555	-764	-2657	-3192	
21:15		64450	64000																		
21:30	64193	63600	63200	525	848	3187	54703	1442	0	10185	-9	761	-7450	40							
21:45		63050	62700																		
22:00	62611	62500	62200	525	794	3193	54469	1538	0	9264	-331	760	-7603	40	2457	-999	-2526	-311	-2657	-3200	
22:15		62500	62200																		
22:30	63001	62500	62200	525	781	3179	54453	1594	0	9390	-329	760	-7351	40							
22:45		64150	63900																		
23:00	65580	65800	65600	525	902	3187	54843	1670	0	11084	-9	755	-7378	40	2699	-999	-2552	-469	-2502	-3200	
23:15		65200	64900																		
23:30	64296	64600	64200	526	737	3189	54312	1683	0	10305	-9	761	-7206	38							
23:45		63900	63700																		
RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
