Journée du 27/01/2004
Heures	Consommation	PrévisionJ-1		
00:00	67721	66000		
00:15	67448	65750		
00:30	66106	65500		
00:45	65054	64200		
01:00	64532	62900		
01:15	65263	63600		
01:30	65155	64300		
01:45	65521	64500		
02:00	64821	64700		
02:15	65618	64200		
02:30	64651	63700		
02:45	64102	62950		
03:00	63140	62200		
03:15	62889	61450		
03:30	61891	60700		
03:45	61381	60250		
04:00	60794	59800		
04:15	60946	59650		
04:30	60659	59500		
04:45	60563	59650		
05:00	60769	59800		
05:15	62164	60500		
05:30	62561	61200		
05:45	63492	62150		
06:00	64139	63100		
06:15	65915	65000		
06:30	67186	66900		
06:45	68501	67550		
07:00	69505	68200		
07:15	70580	69550		
07:30	72336	70900		
07:45	73519	72050		
08:00	74261	73200		
08:15	74386	73750		
08:30	74256	74300		
08:45	74439	74150		
09:00	74316	74000		
09:15	74445	74100		
09:30	74341	74200		
09:45	74682	74350		
10:00	74615	74500		
10:15	74354	74450		
10:30	74382	74400		
10:45	74303	74500		
11:00	73946	74600		
11:15	74455	74650		
11:30	74406	74700		
11:45	74227	74850		
12:00	74393	75000		
12:15	73742	74400		
12:30	73586	73800		
12:45	74646	74550		
13:00	73889	75300		
13:15	73922	74600		
13:30	73447	73900		
13:45	73539	73900		
14:00	73193	73900		
14:15	73779	73550		
14:30	73093	73200		
14:45	72155	72600		
15:00	71816	72000		
15:15	71732	71650		
15:30	71578	71300		
15:45	71174	70950		
16:00	70866	70600		
16:15	70775	70300		
16:30	70492	70000		
16:45	70465	70500		
17:00	70978	71000		
17:15	70940	72000		
17:30	71587	73000		
17:45	72482	74450		
18:00	74180	75900		
18:15	75768	76550		
18:30	76948	77200		
18:45	77557	77600		
19:00	78211	78000		
19:15	77494	77100		
19:30	76714	76200		
19:45	75431	75200		
20:00	74982	74200		
20:15	74303	73400		
20:30	73435	72600		
20:45	72372	71700		
21:00	71293	70800		
21:15	70298	69650		
21:30	69028	68500		
21:45	68296	67600		
22:00	67391	66700		
22:15	68938	67500		
22:30	68650	68300		
22:45	70287	68900		
23:00	69456	69500		
23:15	69156	68350		
23:30	68253	67200		
23:45	68425	67350		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
