Journée du 02/11/2004
Heures	Consommation	PrévisionJ-1		
00:00	49915	50000		
00:15	50003	49400		
00:30	48405	48800		
00:45	47566	48000		
01:00	47021	47200		
01:15	47645	47800		
01:30	47242	48400		
01:45	47765	48200		
02:00	47023	48000		
02:15	47610	47600		
02:30	46774	47200		
02:45	46074	46600		
03:00	45092	46000		
03:15	44603	45400		
03:30	44356	44800		
03:45	43817	44400		
04:00	43559	44000		
04:15	43579	44150		
04:30	43859	44300		
04:45	44111	44700		
05:00	44666	45100		
05:15	46013	46050		
05:30	46889	47000		
05:45	47709	48150		
06:00	49141	49300		
06:15	50380	51050		
06:30	51805	52800		
06:45	53336	54450		
07:00	54856	56100		
07:15	56448	57500		
07:30	57374	58900		
07:45	58087	59500		
08:00	58982	60100		
08:15	60048	60900		
08:30	60657	61700		
08:45	61478	62350		
09:00	62029	63000		
09:15	62510	63250		
09:30	63159	63500		
09:45	63468	63800		
10:00	63340	64100		
10:15	63831	64150		
10:30	63462	64200		
10:45	63735	64250		
11:00	63838	64300		
11:15	63915	64350		
11:30	63814	64400		
11:45	63930	64500		
12:00	63952	64600		
12:15	63758	64000		
12:30	63372	63400		
12:45	64324	64100		
13:00	63751	64800		
13:15	63749	64000		
13:30	63135	63200		
13:45	63242	63400		
14:00	63380	63600		
14:15	63743	63150		
14:30	63248	62700		
14:45	62328	62150		
15:00	61702	61600		
15:15	61697	61200		
15:30	61277	60800		
15:45	60903	60200		
16:00	60791	59600		
16:15	60577	59450		
16:30	60691	59300		
16:45	60473	59450		
17:00	60443	59600		
17:15	60856	60300		
17:30	61965	61000		
17:45	63303	62750		
18:00	64526	64500		
18:15	65837	65150		
18:30	66625	65800		
18:45	67294	66600		
19:00	67392	67400		
19:15	66604	66650		
19:30	65759	65900		
19:45	65069	64850		
20:00	64125	63800		
20:15	63010	62900		
20:30	61953	62000		
20:45	61194	61050		
21:00	60209	60100		
21:15	59017	58950		
21:30	57667	57800		
21:45	56995	56700		
22:00	56180	55600		
22:15	56691	56250		
22:30	56949	56900		
22:45	58523	57700		
23:00	57533	58500		
23:15	57319	57400		
23:30	56653	56300		
23:45	56446	55950		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
