Journée du 29/06/2010
Heures	Consommation	PrévisionJ-1	PrévisionJ		
00:00	50027	50700	50000		
00:15	49377	49400	48750		
00:30	47650	48100	47500		
00:45	46115	46750	46300		
01:00	45122	45400	45100		
01:15	45394	45600	45350		
01:30	44953	45800	45600		
01:45	45118	45500	45550		
02:00	44237	45200	45500		
02:15	44460	44500	44550		
02:30	43618	43800	43600		
02:45	42912	43000	42900		
03:00	42197	42200	42200		
03:15	41823	41850	41800		
03:30	41429	41500	41400		
03:45	41065	41050	41050		
04:00	40721	40600	40700		
04:15	40688	40550	40650		
04:30	40580	40500	40600		
04:45	40829	40750	40900		
05:00	41164	41000	41200		
05:15	41600	41300	41550		
05:30	41895	41600	41900		
05:45	42270	41800	42250		
06:00	42596	42000	42600		
06:15	43553	43100	43700		
06:30	44594	44200	44800		
06:45	45710	45350	45800		
07:00	46955	46500	46800		
07:15	48734	47850	48400		
07:30	50012	49200	50000		
07:45	50964	50250	51000		
08:00	51971	51300	52000		
08:15	52935	52100	52700		
08:30	53392	52900	53400		
08:45	53823	53600	53950		
09:00	54503	54300	54500		
09:15	54924	54850	54950		
09:30	55467	55400	55400		
09:45	56191	55800	55800		
10:00	56163	56200	56200		
10:15	56450	56450	56450		
10:30	56801	56700	56700		
10:45	57129	57050	57150		
11:00	57574	57400	57600		
11:15	57549	57600	57700		
11:30	57788	57800	57800		
11:45	58156	58100	58050		
12:00	58305	58400	58300		
12:15	58099	58050	58100		
12:30	58127	57700	57900		
12:45	58963	58450	58550		
13:00	58255	59200	59200		
13:15	58403	58450	58450		
13:30	57848	57700	57700		
13:45	57856	58150	57650		
14:00	57821	58600	57600		
14:15	58448	58450	57950		
14:30	58248	58300	58300		
14:45	57836	57950	57950		
15:00	57522	57600	57600		
15:15	57260	57200	57150		
15:30	57005	56800	56700		
15:45	56820	56500	56400		
16:00	56197	56200	56100		
16:15	56091	55900	55750		
16:30	55775	55600	55400		
16:45	54868	55200	55000		
17:00	54824	54800	54600		
17:15	54734	54550	54300		
17:30	54437	54300	54000		
17:45	54140	54300	54000		
18:00	54333	54300	54000		
18:15	54258	54450	54250		
18:30	54196	54600	54500		
18:45	54417	54650	54600		
19:00	54563	54700	54700		
19:15	54362	54200	54200		
19:30	53656	53700	53700		
19:45	53255	53200	53200		
20:00	52606	52700	52700		
20:15	51609	51900	51850		
20:30	50946	51100	51000		
20:45	50668	50600	50500		
21:00	49651	50100	50000		
21:15	49530	49700	49600		
21:30	49156	49300	49200		
21:45	49379	49400	49300		
22:00	49419	49500	49400		
22:15	50745	50400	50250		
22:30	52023	51300	51100		
22:45	54250	52700	52500		
23:00	53397	54100	53900		
23:15	53019	53200	52950		
23:30	52128	52300	52000		
23:45	52176	51400	51250		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
