Journée du 15/07/2003
Heures	Consommation	PrévisionJ-1		
00:00	44675	45000		
00:15	44256	44050		
00:30	42715	43100		
00:45	41539	42250		
01:00	40630	41400		
01:15	41639	41700		
01:30	41002	42000		
01:45	41466	41850		
02:00	40722	41700		
02:15	40906	41050		
02:30	39928	40400		
02:45	39446	39700		
03:00	38836	39000		
03:15	38192	38600		
03:30	37666	38200		
03:45	37769	38000		
04:00	37596	37800		
04:15	37801	38000		
04:30	37769	38200		
04:45	38192	38550		
05:00	38687	38900		
05:15	39788	39650		
05:30	40307	40400		
05:45	40670	40800		
06:00	40770	41200		
06:15	41995	42100		
06:30	42812	43000		
06:45	43458	44150		
07:00	44342	45300		
07:15	45556	46600		
07:30	46472	47900		
07:45	48173	49000		
08:00	49685	50100		
08:15	49600	51200		
08:30	51600	52300		
08:45	52384	53050		
09:00	53061	53800		
09:15	53741	54350		
09:30	54200	54900		
09:45	54808	55300		
10:00	55060	55700		
10:15	55603	55950		
10:30	56020	56200		
10:45	56000	56350		
11:00	56412	56500		
11:15	56798	56600		
11:30	56922	56700		
11:45	57050	56850		
12:00	57220	57000		
12:15	56807	56600		
12:30	56647	56200		
12:45	57521	56850		
13:00	56924	57500		
13:15	56643	57000		
13:30	56115	56500		
13:45	56541	56700		
14:00	56738	56900		
14:15	57147	57050		
14:30	56896	57200		
14:45	56723	56850		
15:00	56180	56500		
15:15	56168	56150		
15:30	56051	55800		
15:45	55816	55500		
16:00	55519	55200		
16:15	55199	54900		
16:30	54833	54600		
16:45		54300		
17:00	53973	54000		
17:15	53809	53750		
17:30	53446	53500		
17:45	53024	53300		
18:00	53011	53100		
18:15	52684	53200		
18:30	52917	53300		
18:45	53134	53550		
19:00	53241	53800		
19:15	52723	53400		
19:30	52417	53000		
19:45	51900	52500		
20:00	51460	52000		
20:15	51159	51450		
20:30	50265	50900		
20:45	49796	50350		
21:00	49492	49800		
21:15	49116	49500		
21:30	48554	49200		
21:45	48860	49450		
22:00	48997	49700		
22:15	50156	50450		
22:30	50660	51200		
22:45	52323	52350		
23:00	51241	53500		
23:15	51246	52450		
23:30	50320	51400		
23:45		50550		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
