Journée du 10/08/2008
Heures	Consommation	PrévisionJ-1	PrévisionJ		
00:00	42707	42700	42700		
00:15	42259	41800	41750		
00:30	40798	40900	40800		
00:45	39735	39800	39900		
01:00	38998	38700	39000		
01:15	39337	39000	39200		
01:30	38707	39300	39400		
01:45	38817	39200	39150		
02:00	38151	39100	38900		
02:15	38375	38250	38050		
02:30	37243	37400	37200		
02:45	36480	36500	36450		
03:00	35601	35600	35700		
03:15	35177	35200	35200		
03:30	34681	34800	34700		
03:45	34261	34300	34300		
04:00	33899	33800	33900		
04:15	33751	33500	33750		
04:30	33753	33200	33600		
04:45	33414	33100	33400		
05:00	33287	33000	33200		
05:15	33299	33050	33250		
05:30	33287	33100	33300		
05:45	33410	33100	33350		
06:00	33408	33100	33400		
06:15	33506	32950	33150		
06:30	32961	32800	32900		
06:45	32547	32500	32700		
07:00	32491	32200	32500		
07:15	32615	32350	32700		
07:30	32902	32500	32900		
07:45	33221	32950	33400		
08:00	33910	33400	33900		
08:15	34322	34000	34400		
08:30	34895	34600	34900		
08:45	35570	35250	35600		
09:00	36293	35900	36300		
09:15	37150	36550	37000		
09:30	37760	37200	37700		
09:45	38298	37650	38350		
10:00	38773	38100	39000		
10:15	39320	38550	39400		
10:30	39800	39000	39800		
10:45	40103	39350	40100		
11:00	40463	39700	40400		
11:15	40746	40050	40750		
11:30	41080	40400	41100		
11:45	41304	40800	41450		
12:00	41763	41200	41800		
12:15	42596	41750	42300		
12:30	42863	42300	42800		
12:45	44050	43050	43450		
13:00	43165	43800	44100		
13:15	42453	42650	42900		
13:30	41685	41500	41700		
13:45	41151	40900	41100		
14:00	40491	40300	40500		
14:15	40530	40200	40350		
14:30	40184	40100	40200		
14:45	39666	39600	39700		
15:00	39029	39100	39200		
15:15	38980	38800	38900		
15:30	38670	38500	38600		
15:45	38546	38150	38250		
16:00	38020	37800	37900		
16:15	37911	37600	37650		
16:30	37661	37400	37400		
16:45	37479	37250	37250		
17:00	37449	37100	37100		
17:15	37257	37050	37050		
17:30	37480	37000	37000		
17:45	37736	37300	37350		
18:00	37993	37600	37700		
18:15	38251	37950	38050		
18:30	38577	38300	38400		
18:45	38918	38750	38850		
19:00	39520	39200	39300		
19:15	40073	39500	39650		
19:30	39950	39800	40000		
19:45	40242	40000	40200		
20:00	40447	40200	40400		
20:15	40611	40250	40450		
20:30	40510	40300	40500		
20:45	40659	40550	40750		
21:00	40765	40800	41000		
21:15	41563	41300	41550		
21:30	42138	41800	42100		
21:45	43067	41900	42200		
22:00	43044	42000	42300		
22:15	43351	42500	42800		
22:30	43597	43000	43300		
22:45	45762	43850	44100		
23:00	44818	44700	44900		
23:15	44722	43750	43900		
23:30	43604	42800	42900		
23:45	43619	42350	42400		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
