Journée du 20/06/2008
Heures	Consommation	PrévisionJ-1	PrévisionJ		
00:00	50218	50200	50200		
00:15	49456	49150	49150		
00:30	48097	48100	48100		
00:45	46444	46650	46750		
01:00	45670	45200	45400		
01:15	45889	45500	45650		
01:30	45165	45800	45900		
01:45	45424	45550	45650		
02:00	45048	45300	45400		
02:15	45396	44700	44700		
02:30	44249	44100	44000		
02:45	43483	43300	43400		
03:00	42914	42500	42800		
03:15	42238	42050	42350		
03:30	41851	41600	41900		
03:45	41263	41150	41400		
04:00	40895	40700	40900		
04:15	40839	40700	40750		
04:30	40565	40700	40600		
04:45	40744	40950	40800		
05:00	41012	41200	41000		
05:15	41628	41700	41400		
05:30	41852	42200	41800		
05:45	42313	42450	42150		
06:00	42532	42700	42500		
06:15	43523	43800	43600		
06:30	44723	44900	44700		
06:45	46090	46350	46150		
07:00	47636	47800	47600		
07:15	49025	49350	48950		
07:30	50324	50900	50300		
07:45	51010	51800	51300		
08:00	52290	52700	52300		
08:15	53164	53300	53100		
08:30	53872	53900	53900		
08:45	54522	54550	54300		
09:00	54735	55200	54700		
09:15	55412	55600	55350		
09:30	55952	56000	56000		
09:45	56371	56150	56250		
10:00	56474	56300	56500		
10:15	56476	56400	56650		
10:30	56805	56500	56800		
10:45	56915	56700	57000		
11:00	56989	56900	57200		
11:15	57562	57050	57350		
11:30	57776	57200	57500		
11:45	57842	57250	57600		
12:00	57849	57300	57700		
12:15	57821	57100	57500		
12:30	57818	56900	57300		
12:45	58726	57550	57950		
13:00	58177	58200	58600		
13:15	57663	57200	57600		
13:30	57007	56200	56600		
13:45	56835	56350	56750		
14:00	56658	56500	56900		
14:15	56926	56450	56900		
14:30	56901	56400	56900		
14:45	56306	55950	56450		
15:00	56022	55500	56000		
15:15	55522	54950	55450		
15:30	55136	54400	54900		
15:45	54858	54000	54500		
16:00	54283	53600	54100		
16:15	53900	53050	53550		
16:30	53616	52500	53000		
16:45	53135	52250	52800		
17:00	52932	52000	52600		
17:15	52504	51850	52450		
17:30	52505	51700	52300		
17:45	52425	51700	52300		
18:00	52452	51700	52300		
18:15	52439	51750	52400		
18:30	52660	51800	52500		
18:45	52735	52050	52800		
19:00	52915	52300	53100		
19:15	52063	51850	52650		
19:30	51890	51400	52200		
19:45	51309	50700	51450		
20:00	50780	50000	50700		
20:15	50215	49650	50350		
20:30	49469	49300	50000		
20:45	48957	48800	49500		
21:00	48387	48300	49000		
21:15	48030	48050	48700		
21:30	48016	47800	48400		
21:45	48475	48100	48700		
22:00	48365	48400	49000		
22:15	49876	49600	50150		
22:30	50760	50800	51300		
22:45	53183	51800	52300		
23:00	52311	52800	53300		
23:15	52181	51950	52400		
23:30	51519	51100	51500		
23:45	51629	50600	50800		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
