Journée du 02/11/2012
Données consolidées
Heures	Consommation	Prévision J-1	Prévision J	Fioul	Charbon	Gaz	Nucléaire	Eolien	Solaire	Hydraulique	Pompage	Autres	Ech. physiques	Taux de Co2	Ech. comm. Allemagne	Ech. comm. Angleterre	Ech. comm. Belgique	Ech. comm. Espagne	Ech. comm. Italie	Ech. comm. Suisse
00:00	58015	55500	56900	574	485	2881	47268	4110	0	4194	-53	712	-2155	40	1800	-1500	-2162	1000	-863	-1413	
00:15		54950	55900																		
00:30	56253	54400	54900	572	501	2866	47442	4107	0	3642	-834	715	-2760	41							
00:45		53300	54150																		
01:00	53744	52200	53400	572	349	2876	47013	4088	0	3594	-2515	715	-2950	40	1800	-1500	-2240	1100	-863	-1488	
01:15		52350	53200																		
01:30	53359	52500	53000	572	323	2876	46912	4095	0	3418	-2514	710	-3033	40							
01:45		52500	52700																		
02:00	52929	52500	52400	574	311	2876	46486	4067	0	3410	-2524	710	-2980	40	1489	-1500	-2200	1100	-863	-1447	
02:15		52000	51800																		
02:30	52426	51500	51200	573	330	2878	46455	4004	0	3392	-2620	712	-3298	40							
02:45		50750	50300																		
03:00	50492	50000	49400	572	309	2877	44884	4020	1	3408	-2676	710	-3612	41	337	-1500	-2226	1100	-863	-1551	
03:15		49350	48800																		
03:30	49359	48700	48200	572	318	2880	44961	3890	0	3396	-2673	711	-4695	42							
03:45		48250	47800																		
04:00	48601	47800	47400	572	284	2869	44588	3888	0	3329	-2993	712	-4646	42	-115	-1500	-2226	1100	-863	-1363	
04:15		47750	47400																		
04:30	48605	47700	47400	576	345	2874	44843	3809	0	3298	-2991	696	-4845	42							
04:45		47850	47700																		
05:00	48791	48000	48000	576	385	2880	45013	3752	0	3338	-2979	702	-4875	43	1372	-1500	-2256	1100	-863	-1790	
05:15		48600	48700																		
05:30	50358	49200	49400	577	452	2856	45740	3545	0	3277	-2977	705	-3817	44							
05:45		49850	50100																		
06:00	51589	50500	50800	575	596	2862	46174	3603	0	3308	-2500	701	-3731	45	1207	-1500	-1641	1100	-863	-2100	
06:15		51500	51900																		
06:30	53866	52500	53000	575	686	2847	47395	3495	0	3388	-1349	705	-3876	45							
06:45		53550	54000																		
07:00	55916	54600	55000	572	745	2838	47846	3364	0	3559	-295	704	-3417	44	1743	-1500	-2469	1000	-863	-1748	
07:15		55450	55400																		
07:30	56980	56300	55800	574	926	2854	47341	3244	1	5081	-9	710	-3742	46							
07:45		56900	56400																		
08:00	57603	57500	57000	573	1117	2852	47401	3316	43	5356	-3	710	-3763	49	1445	-1473	-2491	1000	-833	-967	
08:15		57850	57450																		
08:30	58863	58200	57900	575	1353	2765	47595	3308	178	5517	-3	695	-3120	51							
08:45		58700	58400																		
09:00	60153	59200	58900	574	1471	2752	48042	3377	408	6123	-2	687	-3280	52	1725	-1500	-2420	1000	-842	-907	
09:15		59600	59150																		
09:30	61020	60000	59400	573	1521	2766	47994	3281	751	6434	-39	683	-2945	52							
09:45		60100	59600																		
10:00	61366	60200	59800	574	1487	2766	47992	3212	1144	6594	-54	685	-3033	51	1466	-1500	-2380	1000	-783	-1140	
10:15		60050	59750																		
10:30	61617	59900	59700	574	1515	2801	47893	3173	1535	6769	-54	686	-3275	51							
10:45		60000	59800																		
11:00	61443	60100	59900	543	1465	2791	47629	3290	1763	6395	-2	697	-3128	51	1500	-1500	-2543	1000	-803	-1303	
11:15		60150	59900																		
11:30	61764	60200	59900	544	1513	2766	47723	3490	1955	6648	-2	695	-3569	50							
11:45		60600	60500																		
12:00	62377	61000	61100	570	1530	2754	47887	3491	2082	6867	-3	704	-3504	51	1500	-1500	-2554	1000	-823	-1324	
12:15		60850	61000																		
12:30	62660	60700	60900	539	1501	2823	48031	3436	2137	7313	-2	707	-3825	50							
12:45		61300	61550																		
