Journée du 18/02/2010
Heures	Consommation	PrévisionJ-1	PrévisionJ		
00:00	72323	73500	72400		
00:15	72162	72700	71650		
00:30	70878	71900	70900		
00:45	69768	70950	69800		
01:00	69014	70000	68700		
01:15	70585	70850	69550		
01:30	70138	71700	70400		
01:45	70646	71800	70400		
02:00	70127	71900	70400		
02:15	70499	70900	70100		
02:30	69649	69900	69800		
02:45	68810	69050	68850		
03:00	67808	68200	67900		
03:15	67527	67650	67200		
03:30	66487	67100	66500		
03:45	65780	66450	65950		
04:00	65305	65800	65400		
04:15	65273	65550	65150		
04:30	65026	65300	64900		
04:45	64869	65400	65000		
05:00	65147	65500	65100		
05:15	66324	66250	65900		
05:30	66680	67000	66700		
05:45	67593	67750	67650		
06:00	68644	68500	68600		
06:15	70365	69800	70000		
06:30	71393	71100	71400		
06:45	72670	72700	72950		
07:00	74088	74300	74500		
07:15	75796	75850	75650		
07:30	76848	77400	76800		
07:45	77207	77800	77300		
08:00	77730	78200	77800		
08:15	78085	78650	78050		
08:30	78207	79100	78300		
08:45	79009	79500	78700		
09:00	79118	79900	79100		
09:15	79112	80300	79300		
09:30	79329	80700	79500		
09:45	79297	80600	79350		
10:00	79207	80500	79200		
10:15	79160	80450	79000		
10:30	78807	80400	78800		
10:45	78497	80350	78500		
11:00	78072	80300	78200		
11:15	78411	80550	78100		
11:30	78015	80800	78000		
11:45	78168	80650	78000		
12:00	77956	80500	78000		
12:15	77256	79850	77150		
12:30	76378	79200	76300		
12:45	77149	79700	76800		
13:00	76189	80200	77300		
13:15	75827	79450	76200		
13:30	75073	78700	75100		
13:45	75039	78550	74800		
14:00	74471	78400	74500		
14:15	74653	77950	74400		
14:30	73942	77500	74300		
14:45	72705	76750	73650		
15:00	72057	76000	73000		
15:15	71402	75450	72550		
15:30	71097	74900	72100		
15:45	70538	74400	71650		
16:00	70500	73900	71200		
16:15	70010	73650	71050		
16:30	69794	73400	70900		
16:45	69544	73000	70600		
17:00	69278	72600	70300		
17:15	69040	72650	70500		
17:30	69550	72700	70700		
17:45	70026	73250	71400		
18:00	70779	73800	72100		
18:15	71928	75200	73600		
18:30	74197	76600	75100		
18:45	76308	78650	77300		
19:00	78005	80700	79500		
19:15	78293	80250	79050		
19:30	77695	79800	78600		
19:45	76822	79150	77950		
20:00	75988	78500	77300		
20:15	75553	77750	76500		
20:30	74434	77000	75700		
20:45	73905	76050	74750		
21:00	72592	75100	73800		
21:15	71703	74250	72950		
21:30	70666	73400	72100		
21:45	70054	72600	71300		
22:00	69104	71800	70500		
22:15	70302	72500	71150		
22:30	70479	73200	71800		
22:45	72777	74000	72600		
23:00	71876	74800	73400		
23:15	71267	73850	72550		
23:30	70366	72900	71700		
23:45	70954	71800	71200		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
