Journée du 31/08/2008
Heures	Consommation	PrévisionJ-1	PrévisionJ		
00:00	46524	46700	46500		
00:15	45759	45750	45500		
00:30	44467	44800	44500		
00:45	43083	43650	43250		
01:00	42078	42500	42000		
01:15	42304	42750	42300		
01:30	41809	43000	42600		
01:45	41861	42800	42300		
02:00	41016	42600	42000		
02:15	41438	41800	41700		
02:30	40341	41000	41400		
02:45	39298	40100	39900		
03:00	38445	39200	38400		
03:15	38014	38650	37850		
03:30	37339	38100	37300		
03:45	36705	37650	36850		
04:00	36409	37200	36400		
04:15	36142	36850	36100		
04:30	35907	36500	35800		
04:45	35673	36350	35600		
05:00	35391	36200	35400		
05:15	35404	36250	35250		
05:30	35229	36300	35100		
05:45	35439	36350	35700		
06:00	35493	36400	36300		
06:15	36218	36500	36050		
06:30	35834	36600	35800		
06:45	35838	36150	35650		
07:00	35539	35700	35500		
07:15	34996	35650	35250		
07:30	35334	35600	35000		
07:45	35529	36150	35500		
08:00	36029	36700	36000		
08:15	36538	37400	36650		
08:30	37281	38100	37300		
08:45	38102	38800	37950		
09:00	38563	39500	38600		
09:15	39389	40300	39350		
09:30	40101	41100	40100		
09:45	40826	41650	40750		
10:00	41375	42200	41400		
10:15	41793	42700	41900		
10:30	42409	43200	42400		
10:45	42789	43600	42850		
11:00	43298	44000	43300		
11:15	43574	44400	43700		
11:30	44073	44800	44100		
11:45	44104	45100	44400		
12:00	44909	45400	44700		
12:15	45630	46050	45400		
12:30	46214	46700	46100		
12:45	47263	47300	46700		
13:00	46624	47900	47300		
13:15	45889	46750	46150		
13:30	44911	45600	45000		
13:45	44287	45050	44500		
14:00	43622	44500	44000		
14:15	43751	44250	43750		
14:30	43222	44000	43500		
14:45	42954	43450	42950		
15:00	42510	42900	42400		
15:15	42231	42600	42150		
15:30	41932	42300	41900		
15:45	41490	41950	41550		
16:00	40886	41600	41200		
16:15	40777	41350	40950		
16:30	40461	41100	40700		
16:45	40429	40950	40600		
17:00	40257	40800	40500		
17:15	40180	40850	40550		
17:30	40422	40900	40600		
17:45	40505	41200	40900		
18:00	40776	41500	41200		
18:15	41345	42000	41700		
18:30	41679	42500	42200		
18:45	42142	43000	42750		
19:00	42805	43500	43300		
19:15	43318	43750	43550		
19:30	43555	44000	43800		
19:45	43713	44200	44000		
20:00	44034	44400	44200		
20:15	44616	44700	44500		
20:30	45043	45000	44800		
20:45	46130	45800	45600		
21:00	46799	46600	46400		
21:15	47063	46800	46600		
21:30	46426	47000	46800		
21:45	46181	46500	46350		
22:00	45444	46000	45900		
22:15	45766	46400	46300		
22:30	46008	46800	46700		
22:45	48095	47600	47500		
23:00	47075	48400	48300		
23:15	46953	47550	47450		
23:30	46017	46700	46600		
23:45	46240	46000	45950		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
