Journée du 27/01/2011
Données temps réel
Heures	Consommation	Prévision J-1	Prévision J	Fioul	Charbon	Gaz	Nucléaire	Eolien	Solaire	Hydraulique	Pompage	Autres	Ech. physiques	Taux de Co2	Ech. comm. Allemagne	Ech. comm. Angleterre	Ech. comm. Belgique	Ech. comm. Espagne	Ech. comm. Italie	Ech. comm. Suisse
00:00	74072	75000	74100	0	2934	3063	58104	1594	ND	4296	ND	5938	-1859	83	ND	ND	ND	ND	ND	ND	
00:15	73518	74150	73150	0	3143	3074	58984	1574	ND	4457	ND	5869	-3585	84							
00:30	72293	73300	72200	0	3069	2979	58475	1589	ND	4126	ND	5853	-3799	84							
00:45	71167	72300	71150	0	3006	2983	58245	1616	ND	3101	ND	5850	-3638	84							
01:00	70144	71300	70100	0	2779	2974	57588	1586	ND	2794	ND	5813	-3390	82	ND	ND	ND	ND	ND	ND	
01:15	71500	72000	70850	0	2817	3155	57967	1573	ND	2506	ND	5798	-2318	83							
01:30	71189	72700	71600	0	2829	2979	57825	1596	ND	2384	ND	5816	-2241	83							
01:45	71689	72750	71850	0	2906	2987	58088	1563	ND	2625	ND	5805	-2287	84							
02:00	71059	72800	72100	0	2849	2940	57770	1618	ND	2482	ND	5819	-2421	83	ND	ND	ND	ND	ND	ND	
02:15	71996	72250	71400	0	3055	2946	59006	1671	ND	2177	ND	5825	-2685	85							
02:30	70687	71700	70700	0	2925	3000	58135	1648	ND	2104	ND	5823	-2950	84							
02:45	70264	70700	70050	0	2830	3026	58293	1691	ND	1163	ND	5820	-2561	84							
03:00	69425	69700	69400	0	2702	3035	58066	1714	ND	1219	ND	5823	-3136	83	ND	ND	ND	ND	ND	ND	
03:15	68961	69050	68750	0	2751	2985	58552	1744	ND	1223	ND	5819	-4115	83							
03:30	68196	68400	68100	0	2744	3099	57702	1777	ND	1045	ND	5819	-3993	84							
03:45	67724	67850	67600	0	2753	3075	58204	1800	ND	104	ND	5790	-4003	85							
04:00	67283	67300	67100	0	2691	3086	58028	1812	ND	0	ND	5820	-4155	84	ND	ND	ND	ND	ND	ND	
04:15	67211	67150	67000	0	2766	3067	58451	1759	ND	3	ND	5825	-4660	85							
04:30	67058	67000	66900	0	2678	3099	58150	1799	ND	103	ND	5817	-4590	84							
04:45	66981	67250	67100	0	2704	3068	57973	1771	ND	261	ND	5820	-4616	84							
05:00	67271	67500	67300	0	2701	3044	57846	1799	ND	581	ND	5792	-4494	84	ND	ND	ND	ND	ND	ND	
05:15	68647	68250	68100	0	2724	3093	57834	1784	ND	1008	ND	5814	-3613	84							
05:30	69005	69000	68900	0	2838	3022	58230	1805	ND	1339	ND	5809	-4040	84							
05:45	69954	69850	70000	0	2837	2989	58162	1854	ND	2278	ND	5813	-3981	83							
06:00	71084	70700	71100	0	2845	2926	58180	1863	ND	2388	ND	5795	-2914	82	ND	ND	ND	ND	ND	ND	
06:15	73347	72450	73050	0	2951	3082	57943	1887	ND	3855	ND	5813	-2186	83							
06:30	74964	74200	75000	0	3286	3126	58795	1896	ND	4254	ND	5852	-2245	86							
06:45	76463	76000	76700	0	3367	2947	58690	1878	ND	5490	ND	5861	-1771	85							
07:00	78405	77800	78400	0	3551	2956	58888	1863	ND	7173	ND	5860	-1888	85	ND	ND	ND	ND	ND	ND	
07:15	79983	79500	79900	0	3549	3039	59136	1879	ND	8764	ND	5881	-2267	83							
07:30	81444	81200	81400	0	3757	3062	59301	1906	ND	10283	ND	5875	-2742	84							
07:45	82195	82250	82350	0	3665	3103	59332	1949	ND	10359	ND	5894	-2108	83							
08:00	83172	83300	83300	0	3719	3172	59281	1989	ND	11126	ND	5897	-2014	83	ND	ND	ND	ND	ND	ND	
08:15	83065	83300	83200	0	3743	3193	59274	2019	ND	11024	ND	5907	-2096	83							
08:30	82810	83300	83100	0	3775	3166	59286	2049	ND	10940	ND	5904	-2312	84							
08:45	82738	83150	83050	0	3814	3174	59296	2011	ND	10917	ND	5850	-2326	84							
09:00	82966	83000	83000	0	3817	3194	59247	2051	ND	10766	ND	5904	-2014	84	ND	ND	ND	ND	ND	ND	
09:15	82875	83050	82950	0	3731	3166	59198	2119	ND	10908	ND	5935	-2183	83							
09:30	82892	83100	82900	0	3731	3166	59270	2136	ND	10985	ND	5930	-2328	83							
09:45	82993	83000	82750	0	3750	3184	59220	2196	ND	10989	ND	5933	-2280	83							
10:00	82635	82900	82600	0	3677	3197	59252	2164	ND	10841	ND	5934	-2432	83	ND	ND	ND	ND	ND	ND	
10:15	83031	82800	82600	0	3792	3196	59208	2203	ND	11669	ND	5992	-3031	84							
10:30	82578	82700	82600	0	3709	3178	59199	2125	ND	11190	ND	5992	-2818	83							
10:45	82533	82650	82550	0	3687	3205	59192	2122	ND	11227	ND	5992	-2894	83							
11:00	82455	82600	82500	0	3672	3196	59239	2125	ND	10679	ND	5983	-2440	83	ND	ND	ND	ND	ND	ND	
11:15	82836	82650	82650	0	3853	3208	59363	2184	ND	10860	ND	6064	-2699	85							
11:30	82756	82700	82800	0	3823	3172	59445	2201	ND	10660	ND	6051	-2598	85							
11:45	82773	82650	82850	0	3759	3211	59485	2238	ND	10625	ND	6028	-2575	84							
12:00	82881	82600	82900	0	3727	3184	59518	2238	ND	10497	ND	6065	-2351	84	ND	ND	ND	ND	ND	ND	
12:15	82641	82000	82250	0	3800	3191	59534	2215	ND	10609	ND	6102	-2811	85							
12:30	81761	81400	81600	0	3604	3154	59439	2164	ND	9994	ND	6103	-2698	83							
12:45	82896	81950	82300	0	3748	3194	59675	2155	ND	10795	ND	6090	-2762	84							
13:00	82128	82500	83000	0	3655	3202	59684	2175	ND	10286	ND	6097	-2973	83	ND	ND	ND	ND	ND	ND	
13:15	81730	81600	82000	0	3721	3206	59801	2082	ND	10407	ND	6094	-3583	84							
13:30	80997	80700	81000	0	3640	3217	59803	2063	ND	9766	ND	6071	-3565	84							
13:45	80836	80500	80700	0	3656	3159	59976	2058	ND	9510	ND	6099	-3624	84							
14:00	80428	80300	80400	0	3540	3201	59962	2022	ND	9099	ND	6082	-3480	83	ND	ND	ND	ND	ND	ND	
14:15	80680	80150	80150	0	3759	3195	59976	2042	ND	10086	ND	6037	-4417	84							
14:30	79888	80000	79900	0	3878	3228	59909	2126	ND	9339	ND	6019	-4613	86							
14:45	78936	79050	79000	0	3768	3176	59820	2076	ND	8631	ND	5985	-4521	86							
15:00	78080	78100	78100	0	3673	3206	59666	2091	ND	8094	ND	5979	-4631	86	ND	ND	ND	ND	ND	ND	
15:15	77712	77550	77600	0	3811	3234	59792	2074	ND	8733	ND	5928	-5862	86							
15:30	77449	77000	77100	0	3867	3282	59845	2098	ND	8645	ND	5945	-6233	87							
15:45	77101	76700	76850	0	3841	3268	59863	2138	ND	8161	ND	5937	-6108	87							
16:00	77039	76400	76600	0	3910	3243	59905	2112	ND	8085	ND	5930	-6149	88	ND	ND	ND	ND	ND	ND	
16:15	76876	76400	76600	0	4032	3225	60063	2067	ND	8832	ND	5815	-7159	88							
16:30	76862	76400	76600	0	3940	3232	60056	2083	ND	8732	ND	5804	-6986	87							
16:45	76923	76700	76800	0	3864	3272	60032	2053	ND	8653	ND	5873	-6825	86							
17:00	77210	77000	77000	0	3980	3199	60032	2109	ND	9092	ND	5875	-7077	87	ND	ND	ND	ND	ND	ND	
