Journée du 16/01/2001
Heures	Consommation	PrévisionJ-1		
00:00	58909	58799		
00:15	58700	58199		
00:30	57500	57599		
00:45	56619	56899		
01:00	56220	56200		
01:15	59759	58100		
01:30	59650	60000		
01:45	60310	60299		
02:00	59759	60599		
02:15	60299	60099		
02:30	59259	59599		
02:45	58509	59049		
03:00	57669	58500		
03:15	57330	57899		
03:30	56580	57299		
03:45	56099	56899		
04:00	55580	56500		
04:15	55439	56250		
04:30	55169	56000		
04:45	55250	56049		
05:00	55299	56099		
05:15	56240	56649		
05:30	56409	57200		
05:45	57349	57800		
06:00	57889	58400		
06:15	58979	59400		
06:30	60270	60400		
06:45	61090	61249		
07:00	62459	62099		
07:15	62840	63449		
07:30	64500	64800		
07:45	65489	65800		
08:00	66190	66800		
08:15	66750	66949		
08:30	66150	67099		
08:45	66230	66799		
09:00	66080	66500		
09:15	66180	66450		
09:30	65940	66400		
09:45	66059	66350		
10:00	65839	66300		
10:15	65620	66300		
10:30	65610	66300		
10:45	65389	66150		
11:00	65419	66000		
11:15	65699	66150		
11:30	65660	66300		
11:45	65580	66350		
12:00	65269	66400		
12:15	64529	65950		
12:30	64330	65500		
12:45	65680	66250		
13:00	64860	67000		
13:15	64919	66400		
13:30	64379	65800		
13:45	64370	65749		
14:00	64110	65699		
14:15	64430	65149		
14:30	63459	64599		
14:45	62409	64199		
15:00	62150	63799		
15:15	61569	63449		
15:30	61389	63099		
15:45	61240	62899		
16:00	61060	62700		
16:15	60880	62649		
16:30	61049	62599		
16:45	61150	62699		
17:00	61380	62799		
17:15	61990	63449		
17:30	63209	64099		
17:45	64550	65549		
18:00	65839	67000		
18:15	66629	67750		
18:30	67400	68500		
18:45	68040	69099		
19:00	68529	69699		
19:15	68059	69199		
19:30	67220	68699		
19:45	66220	67899		
20:00	65620	67099		
20:15	65250	66249		
20:30	64480	65400		
20:45	63740	64400		
21:00	62490	63400		
21:15	61479	62400		
21:30	60400	61400		
21:45	59799	60599		
22:00	59090	59799		
22:15	60459	60449		
22:30	60419	61099		
22:45	61889	61849		
23:00	60750	62599		
23:15	60240	61499		
23:30	59840	60400		
23:45	59849	59900		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
