Journée du 13/01/2009
Heures	Consommation	PrévisionJ-1	PrévisionJ		
00:00	76332	76800	76200		
00:15	76148	76000	75550		
00:30	75102	75200	74900		
00:45	73824	74250	74000		
01:00	73162	73300	73100		
01:15	74063	74200	73600		
01:30	73478	75100	74100		
01:45	73710	75150	74250		
02:00	73516	75200	74400		
02:15	74397	74600	73900		
02:30	73308	74000	73400		
02:45	72643	73250	72450		
03:00	71493	72500	71500		
03:15	71355	71950	70950		
03:30	70462	71400	70400		
03:45	69945	70800	69950		
04:00	69548	70200	69500		
04:15	69314	70000	69400		
04:30	69228	69800	69300		
04:45	69056	69850	69350		
05:00	69265	69900	69400		
05:15	70574	70700	70300		
05:30	71224	71500	71200		
05:45	72156	72200	72100		
06:00	72992	72900	73000		
06:15	74336	74250	74550		
06:30	76128	75600	76100		
06:45	77594	77600	77850		
07:00	79546	79600	79600		
07:15	81303	81300	81450		
07:30	83216	83000	83300		
07:45	84095	84100	84300		
08:00	85302	85200	85300		
08:15	85166	85400	85250		
08:30	85183	85600	85200		
08:45	84790	85300	84950		
09:00	84967	85000	84700		
09:15	84922	85150	84650		
09:30	84580	85300	84600		
09:45	84761	85200	84600		
10:00	84619	85100	84600		
10:15	84377	85050	84350		
10:30	84089	85000	84100		
10:45	83850	84950	83900		
11:00	83700	84900	83700		
11:15	83880	85100	83750		
11:30	83719	85300	83800		
11:45	83844	85250	83850		
12:00	83874	85200	83900		
12:15	83167	84600	83300		
12:30	82741	84000	82700		
12:45	83754	84550	83250		
13:00	83362	85100	83800		
13:15	82974	84450	82900		
13:30	81961	83800	82000		
13:45	81532	83650	81650		
14:00	81301	83500	81300		
14:15	81370	83150	81200		
14:30	80944	82800	81100		
14:45	80184	81950	80450		
15:00	79200	81100	79800		
15:15	79056	80700	79550		
15:30	78532	80300	79300		
15:45	78218	80000	79200		
16:00	77700	79700	79100		
16:15	77467	79500	79050		
16:30	77452	79300	79000		
16:45	77707	79600	79250		
17:00	78046	79900	79500		
17:15	78327	80700	80300		
17:30	79873	81500	81100		
17:45	81124	83000	82550		
18:00	82848	84500	84000		
18:15	83546	85300	84800		
18:30	83968	86100	85600		
18:45	84973	86750	86200		
19:00	85549	87400	86800		
19:15	85186	86450	85900		
19:30	84328	85500	85000		
19:45	83427	84650	84150		
20:00	82611	83800	83300		
20:15	81919	82900	82450		
20:30	80402	82000	81600		
20:45	79772	81050	80650		
21:00	78423	80100	79700		
21:15	77523	78900	78550		
21:30	76365	77700	77400		
21:45	75648	76750	76450		
22:00	74551	75800	75500		
22:15	75250	76450	76200		
22:30	75134	77100	76900		
22:45	77083	77750	77550		
23:00	76337	78400	78200		
23:15	75510	77300	77050		
23:30	74795	76200	75900		
23:45	75347	75600	75450		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
