Journée du 26/11/2006
Heures	Consommation	PrévisionJ-1		
00:00	52160	52100		
00:15	51929	51200		
00:30	50866	50300		
00:45	49798	49250		
01:00	48823	48200		
01:15	49589	48550		
01:30	49008	48900		
01:45	49245	48750		
02:00	48288	48600		
02:15	48758	47800		
02:30	47813	47000		
02:45	46723	46100		
03:00	45914	45200		
03:15	45378	44450		
03:30	44469	43700		
03:45	43717	43000		
04:00	43538	42300		
04:15	43154	41950		
04:30	42745	41600		
04:45	42566	41300		
05:00	42464	41000		
05:15	42479	41200		
05:30	42538	41400		
05:45	42505	41500		
06:00	42657	41600		
06:15	43032	41750		
06:30	42988	41900		
06:45	42965	42150		
07:00	43392	42400		
07:15	43841	42750		
07:30	44436	43100		
07:45	44420	43350		
08:00	44773	43600		
08:15	44784	44100		
08:30	45312	44600		
08:45	46180	45300		
09:00	46659	46000		
09:15	47436	46850		
09:30	47947	47700		
09:45	48610	48400		
10:00	48955	49100		
10:15	49576	49600		
10:30	49913	50100		
10:45	49880	50400		
11:00	50379	50700		
11:15	50577	51000		
11:30	50778	51300		
11:45	50793	51650		
12:00	51187	52000		
12:15	51925	52500		
12:30	52007	53000		
12:45	53433	53750		
13:00	52447	54500		
13:15	51647	53000		
13:30	50571	51500		
13:45	49663	50750		
14:00	48923	50000		
14:15	48714	49500		
14:30	47984	49000		
14:45	47147	48350		
15:00	46584	47700		
15:15	46428	47400		
15:30	45981	47100		
15:45	45623	46700		
16:00	45357	46300		
16:15	45025	46350		
16:30	45404	46400		
16:45	45563	46550		
17:00	46338	46700		
17:15	47721	48200		
17:30	50025	49700		
17:45	51936	51350		
18:00	53067	53000		
18:15	53950	53600		
18:30	54443	54200		
18:45	55280	55100		
19:00	56014	56000		
19:15	55856	55800		
19:30	55906	55600		
19:45	55763	55450		
20:00	55721	55300		
20:15	55474	55050		
20:30	55038	54800		
20:45	55021	54300		
21:00	54282	53800		
21:15	53344	53050		
21:30	52449	52300		
21:45	52023	51650		
22:00	51156	51000		
22:15	52307	51500		
22:30	52181	52000		
22:45	54129	53150		
23:00	53282	54300		
23:15	53392	53450		
23:30	52608	52600		
23:45	52869	52300		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
