Journée du 15/04/2004
Heures	Consommation	PrévisionJ-1		
00:00	56588	57200		
00:15	55960	56550		
00:30	55049	55900		
00:45	53948	54950		
01:00	53425	54000		
01:15	54234	54500		
01:30	53698	55000		
01:45	54122	55000		
02:00	53395	55000		
02:15	54137	54550		
02:30	53575	54100		
02:45	52785	53400		
03:00	51962	52700		
03:15	51627	52100		
03:30	51023	51500		
03:45	50486	51100		
04:00	50348	50700		
04:15	50081	50550		
04:30	49711	50400		
04:45	49942	50450		
05:00	50147	50500		
05:15	50927	51100		
05:30	51319	51700		
05:45	52408	52400		
06:00	53172	53100		
06:15	54696	54300		
06:30	55889	55500		
06:45	56700	56700		
07:00	57788	57900		
07:15	58650	58850		
07:30	59846	59800		
07:45	60693	60650		
08:00	61445	61500		
08:15	62393	62050		
08:30	62675	62600		
08:45	62898	62900		
09:00	63281	63200		
09:15	63757	63450		
09:30	63719	63700		
09:45	63477	63450		
10:00	63282	63200		
10:15	62975	62950		
10:30	63022	62700		
10:45	62028	62450		
11:00	62201	62200		
11:15	61966	62050		
11:30	61756	61900		
11:45	61747	61650		
12:00	61512	61400		
12:15	61242	60900		
12:30	60950	60400		
12:45	61981	61050		
13:00	61035	61700		
13:15	60926	61300		
13:30	60568	60900		
13:45	60484	60900		
14:00	60455	60900		
14:15	60357	60500		
14:30	59807	60100		
14:45	59128	59450		
15:00	58478	58800		
15:15	58143	58500		
15:30	58028	58200		
15:45	57067	57850		
16:00	56657	57500		
16:15	56185	57050		
16:30	56020	56600		
16:45	55644	56250		
17:00	55366	55900		
17:15	54531	55600		
17:30	54427	55300		
17:45	54544	55400		
18:00	54490	55500		
18:15	54446	55950		
18:30	54877	56400		
18:45	55471	57000		
19:00	55867	57600		
19:15	55349	57350		
19:30	54959	57100		
19:45	54823	57050		
20:00	54951	57000		
20:15	55109	57150		
20:30	55020	57300		
20:45	55942	57850		
21:00	56568	58400		
21:15	57042	57950		
21:30	56434	57500		
21:45	55829	56750		
22:00	55058	56000		
22:15	55956	56500		
22:30	55554	57000		
22:45	57450	57650		
23:00	56659	58300		
23:15	56342	57550		
23:30	55778	56800		
23:45	55586	56300		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
