Journée du 01/11/2000
Heures	Consommation	PrévisionJ-1		
00:00	49069	49599		
00:15	48340	48699		
00:30	47400	47799		
00:45	46130	46899		
01:00	45680	46000		
01:15	46459	46350		
01:30	45770	46700		
01:45	46080	46350		
02:00	45430	46000		
02:15	45790	45399		
02:30	44409	44799		
02:45	43880	44099		
03:00	42939	43400		
03:15	42360	42800		
03:30	41430	42200		
03:45	40919	41700		
04:00	40209	41200		
04:15	40040	40850		
04:30	39360	40500		
04:45	39110	40200		
05:00	38470	39900		
05:15	38689	39700		
05:30	38560	39500		
05:45	38619	39500		
06:00	38650	39500		
06:15	38680	39549		
06:30	38889	39599		
06:45	39099	39899		
07:00	39200	40200		
07:15	39349	40300		
07:30	39650	40400		
07:45	39840	40650		
08:00	40209	40900		
08:15	40490	41499		
08:30	41310	42099		
08:45	41900	42749		
09:00	42549	43400		
09:15	42860	43950		
09:30	43340	44500		
09:45	43830	44850		
10:00	43950	45200		
10:15	44330	45450		
10:30	44200	45700		
10:45	44229	45850		
11:00	44139	46000		
11:15	44360	46100		
11:30	44369	46200		
11:45	44590	46350		
12:00	44900	46500		
12:15	45759	46850		
12:30	45650	47200		
12:45	47000	48100		
13:00	46229	49000		
13:15	45509	47750		
13:30	44479	46500		
13:45	43860	46000		
14:00	43229	45500		
14:15	42799	45000		
14:30	42119	44500		
14:45	41209	43850		
15:00	40900	43200		
15:15	40310	42749		
15:30	39959	42299		
15:45	39580	41999		
16:00	39200	41700		
16:15	39290	41600		
16:30	39360	41500		
16:45	39209	41600		
17:00	39590	41700		
17:15	40099	42550		
17:30	40860	43400		
17:45	42490	45150		
18:00	44560	46900		
18:15	46259	48450		
18:30	47569	50000		
18:45	48330	50600		
19:00	48669	51200		
19:15	48599	50700		
19:30	48279	50200		
19:45	47970	49749		
20:00	47919	49299		
20:15	47810	48849		
20:30	47169	48400		
20:45	46630	47900		
21:00	46459	47400		
21:15	45779	46849		
21:30	44970	46299		
21:45	44560	45899		
22:00	43990	45500		
22:15	45060	45899		
22:30	45139	46299		
22:45	46669	47149		
23:00	46009	48000		
23:15	45900	47500		
23:30	45139	47000		
23:45	45349	46549		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
