Journée du 24/09/2010
Heures	Fioul + pointe	Charbon	Gaz	Nucléaire	Eolien	Hydraulique	Autres	Solde	Co2	Consommation	PrévisionJ-1	PrévisionJ		
00:00	103	1893	1705	44030	933	3009	1567	-5574	3140	47667	47900	47700		
00:15	61	1958	1464	44880	937	3378	1561	-7350	3080	46891	46750	46500		
00:30	51	1796	1268	44451	909	3304	1560	-7851	2845	45490	45600	45300		
00:45	3	1696	1243	43938	849	2452	1559	-7454	2701	44287	44350	44250		
01:00	3	1668	1244	43342	806	2427	1557	-7701	2674	43347	43100	43200		
01:15	3	1672	1190	44028	758	2272	1553	-8169	2657	43307	43300	43400		
01:30	3	1706	1190	44000	770	1806	1555	-8322	2690	42709	43500	43600		
01:45	3	1685	1186	44199	762	1598	1555	-8113	2669	42876	43350	43250		
02:00	3	1637	1185	43451	830	1433	1553	-7829	2621	42263	43200	42900		
02:15	3	1726	1083	44320	769	1373	1554	-8348	2671	42480	42600	42250		
02:30	3	1660	1102	43829	791	1087	1554	-8288	2614	41739	42000	41600		
02:45	3	1603	1066	43317	806	426	1557	-8059	2547	40719	41200	40750		
03:00	3	1564	1063	42976	803	460	1556	-8506	2509	39920	40400	39900		
03:15	3	1610	1059	43594	809	243	1556	-9381	2551	39494	39800	39450		
03:30	3	1576	1063	43205	761	858	1556	-10019	2520	39005	39200	39000		
03:45	3	1562	1068	43205	749	745	1556	-9979	2508	38909	38750	38800		
04:00	3	1556	1092	43085	732	484	1555	-9947	2511	38560	38300	38600		
04:15	3	1565	1063	43659	687	393	1557	-10527	2510	38400	38150	38450		
04:30	3	1593	1059	43711	724	402	1555	-10577	2535	38471	38000	38300		
04:45	3	1602	1062	43997	718	323	1555	-10808	2544	38453	38350	38550		
05:00	3	1590	1062	43780	743	338	1555	-10290	2533	38782	38700	38800		
05:15	3	1627	1060	43597	715	310	1555	-9137	2568	39731	39350	39550		
05:30	20	1812	1060	44265	676	283	1563	-9367	2762	40313	40000	40300		
05:45	52	1914	1158	44247	656	758	1563	-9285	2921	41063	41000	41250		
06:00	58	1975	1158	43967	645	883	1561	-8008	2983	42240	42000	42200		
06:15	65	2045	1448	43648	637	926	1568	-6323	3164	44015	43600	43850		
06:30	87	2226	1621	44239	623	1416	1570	-6251	3418	45531	45200	45500		
06:45	113	2471	1635	44920	638	2209	1565	-6318	3677	47233	47050	47200		
07:00	152	2552	1651	45098	684	2995	1571	-5755	3794	48947	48900	48900		
07:15	184	2828	1752	45416	699	4163	1572	-5509	4121	51106	49950	50550		
07:30	208	2995	1850	45378	745	5131	1561	-5810	4332	52058	51000	52200		
07:45	227	3172	1962	45299	755	5313	1564	-5976	4559	52318	51500	52500		
08:00	234	3175	2060	45100	768	5334	1570	-5443	4604	52798	52000	52800		
08:15	240	3176	2071	45353	782	5054	1590	-4910	4622	53358	52450	53300		
08:30	236	3309	2070	45522	797	5218	1590	-4946	4746	53797	52900	53800		
08:45	239	3331	2076	45560	786	5481	1589	-4826	4772	54237	53450	54100		
09:00	238	3333	2074	45449	808	5468	1588	-4593	4772	54365	54000	54400		
09:15	239	3416	2075	45572	807	5552	1648	-4154	4877	55156	54450	54900		
09:30	357	3431	2079	45565	814	5668	1647	-4116	4986	55447	54900	55400		
09:45	411	3402	2063	45463	810	5909	1647	-4121	4996	55585	55050	55450		
10:00	411	3221	2071	45408	810	5743	1651	-3826	4826	55490	55200	55500		
10:15	243	3224	2074	45505	841	5865	1734	-3580	4729	55907	55450	55650		
10:30	245	3240	2095	45546	836	5953	1734	-3668	4754	55982	55700	55800		
10:45	246	3151	2114	45492	835	5871	1730	-3492	4674	55948	55750	55950		
11:00	244	3152	2118	45456	918	6034	1731	-3547	4676	56107	55800	56100		
11:15	242	3210	2136	45581	1004	6105	1795	-3510	4762	56564	55900	56250		
11:30	240	3268	2146	45619	1056	6295	1794	-3996	4819	56423	56000	56400		
11:45	242	3290	2150	45669	1138	6541	1795	-3818	4844	57007	56250	56650		
12:00	245	3204	2125	45553	1172	6253	1796	-3480	4755	56869	56500	56900		
12:15	245	3140	2166	45540	1210	5621	1838	-3110	4725	56652	56100	56500		
12:30	245	3074	2144	45501	1125	5562	1838	-3008	4654	56483	55700	56100		
12:45	244	3213	2147	45524	1111	6102	1838	-3094	4788	57086	56300	56700		
13:00	246	3247	2147	45554	1123	5865	1838	-3414	4822	56607	56900	57300		
13:15	244	3351	2146	45638	1152	6251	1849	-4482	4924	56150	56000	56350		
13:30	246	3210	2138	45530	1108	5688	1848	-4324	4787	55445	55100	55400		
13:45	244	3047	2141	45568	1106	5417	1846	-4171	4629	55200	55050	55200		
14:00	246	3097	2149	45541	1143	5117	1846	-4122	4682	55018	55000	55000		
14:15	246	3214	2094	45605	1164	5545	1831	-4299	4768	55402	54950	55050		
14:30	245	3154	2143	45494	1168	5407	1831	-4486	4727	54957	54900	55100		
14:45	242	3182	2129	45486	1246	4539	1829	-4221	4746	54433	54300	54450		
15:00	240	3174	2133	45320	1253	4477	1827	-4640	4737	53785	53700	53800		
15:15	240	3154	2130	45244	1287	4823	1792	-5226	4703	53444	53250	53300		
15:30	240	3152	2131	45160	1264	4733	1789	-5050	4701	53420	52800	52800		
15:45	241	3155	2141	45006	1269	4328	1792	-5074	4709	52859	52400	52400		
16:00	236	3112	2131	44873	1253	4208	1790	-5286	4659	52317	52000	52000		
16:15	236	3106	2140	44830	1279	3948	1733	-5614	4634	51658	51600	51550		
16:30	236	3059	2130	44528	1311	3898	1730	-5735	4584	51158	51200	51100		
16:45	237	3066	2146	44695	1305	3292	1732	-5472	4598	51002	50900	50750		
17:00	235	3061	2159	44513	1275	3362	1734	-5833	4597	50506	50600	50400		
17:15	237	3102	2162	44885	1267	3338	1661	-6401	4610	50251	50450	50200		
17:30	236	3074	2152	44639	1328	3384	1663	-6106	4579	50370	50300	50000		
17:45	237	3083	2164	44679	1302	3858	1663	-6540	4593	50446	50550	50250		
18:00	237	3084	2156	44830	1298	3455	1663	-6035	4591	50688	50800	50500		
18:15	205	3014	2146	44682	1334	3633	1595	-5886	4468	50725	50900	50600		
18:30	182	3051	2136	44970	1292	3711	1596	-5828	4482	51111	51000	50700		
18:45	154	3003	2144	45184	1275	3920	1596	-5850	4416	51426	51400	51100		
19:00	144	3163	2140	45447	1294	4201	1597	-5700	4561	52287	51800	51500		
19:15	136	3099	2139	45500	1326	4634	1569	-6566	4481	51838	51750	51450		
19:30	154	3213	2146	45664	1367	4843	1569	-6523	4608	52434	51700	51400		
19:45	125	2983	2145	45177	1418	5534	1568	-6122	4363	52829	52900	52600		
20:00	145	3149	2139	45453	1457	6070	1567	-6268	4536	53713	54100	53800		
20:15	131	2971	2140	45198	1528	5906	1562	-5903	4352	53534	53900	53600		
20:30	129	2868	2132	45258	1568	5888	1565	-6342	4250	53067	53700	53400		
20:45	78	2766	2166	45238	1674	4763	1558	-5631	4121	52613	53050	52750		
21:00	47	2585	2130	45039	1704	4716	1555	-6557	3908	51220	52400	52100		
21:15	51	2535	2138	45195	1678	4590	1553	-6975	3865	50766	51600	51300		
21:30	50	2397	2132	45030	1629	4156	1555	-7207	3730	49743	50800	50500		
21:45	46	2207	2147	44650	1681	3723	1555	-7101	3550	48909	50000	49650		
22:00	60	2142	2089	44408	1675	3610	1555	-7420	3478	48119	49200	48800		
22:15	112	2173	1905	44832	1670	2998	1555	-6761	3483	48486	49250	48850		
22:30	155	2132	1904	44782	1652	3263	1555	-6560	3478	48884	49300	48900		
22:45	198	2274	1759	44989	1680	4748	1551	-6422	3595	50779	50500	50100		
23:00	227	2184	1550	44497	1693	4791	1551	-6411	3456	50083	51700	51300		
23:15	235	1858	1517	44579	1673	4495	1549	-5856	3137	50051	50750	50400		
23:30	237	1727	1497	44139	1651	4368	1552	-5970	3007	49202	49800	49500		
23:45	235	1683	1253	44596	1589	4279	1552	-5957	2875	49230	49100	48950		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
