Journée du 13/10/2010
Heures	Fioul + pointe	Charbon	Gaz	Nucléaire	Eolien	Hydraulique	Autres	Solde	Co2	Consommation	PrévisionJ-1	PrévisionJ		
00:00	182	2228	2298	42727	1765	2882	1752	-3251	3812	50584	51300	50600		
00:15	176	2343	2325	43821	1765	3485	1745	-5403	3925	50258	50300	49550		
00:30	176	2153	2274	42382	1705	3194	1759	-5091	3730	48553	49300	48500		
00:45	18	2203	2220	42575	1701	1561	1766	-4970	3635	47075	48100	47450		
01:00	0	2147	2177	42071	1650	1396	1763	-4732	3550	46474	46900	46400		
01:15	0	2244	2141	42584	1605	807	1762	-4366	3630	46778	47050	46600		
01:30	0	2218	2085	42361	1605	678	1757	-4536	3582	46168	47200	46800		
01:45	0	2212	2088	42230	1603	802	1753	-4195	3576	46493	47100	46550		
02:00	89	2188	2078	41853	1595	847	1755	-4805	3622	45603	47000	46300		
02:15	128	2300	2001	42872	1555	972	1756	-5508	3733	46076	46400	45650		
02:30	128	2208	1958	42425	1531	907	1757	-5933	3630	44982	45800	45000		
02:45	128	2184	1949	41718	1500	1027	1762	-6112	3605	44157	44950	44300		
03:00	128	2040	1979	41449	1444	719	1765	-5944	3479	43582	44100	43600		
03:15	128	2082	1736	42586	1460	914	1765	-7405	3432	43266	43600	43150		
03:30	128	2101	1755	42291	1489	887	1769	-7763	3458	42658	43100	42700		
03:45	128	2111	1723	42196	1561	394	1768	-7556	3456	42325	42850	42300		
04:00	128	2086	1680	41954	1580	410	1767	-7600	3416	42005	42600	41900		
04:15	128	2172	1714	42225	1557	0	1766	-7164	3511	42251	42500	42100		
04:30	128	2257	1708	42666	1547	0	1763	-7686	3589	42264	42400	42300		
04:45	128	2254	1775	42515	1523	0	1763	-7406	3610	42437	42750	42650		
05:00	128	2248	1785	42500	1536	0	1761	-6908	3607	42936	43100	43000		
05:15	128	2273	1969	42387	1541	127	1763	-6688	3698	43502	43850	43650		
05:30	128	2364	2006	43057	1519	183	1762	-6677	3799	44344	44600	44300		
05:45	128	2343	1972	42744	1498	1394	1761	-6708	3766	45133	45650	45300		
06:00	128	2358	2001	42485	1526	1653	1760	-5616	3790	46297	46700	46300		
06:15	128	2555	2104	42652	1514	1957	1759	-4584	4016	48086	48250	47800		
06:30	128	2823	2129	43209	1485	2907	1775	-5129	4289	49328	49800	49300		
06:45	128	2981	2268	43157	1466	4198	1777	-4847	4491	51129	51750	51100		
07:00	128	3237	2411	43489	1457	4763	1775	-4332	4788	52929	53700	52900		
07:15	128	3414	2411	43467	1439	5085	1788	-2783	4963	54950	55350	54650		
07:30	128	3604	2423	44037	1419	5332	1790	-2457	5150	56277	57000	56400		
07:45	128	3583	2445	44058	1315	6755	1787	-3180	5137	56892	57500	56850		
08:00	128	3488	2372	43788	1315	6535	1791	-2069	5021	57348	58000	57300		
08:15	128	3410	2406	43648	1307	5848	1820	-970	4970	57597	58550	57750		
08:30	128	3472	2416	43834	1303	5949	1860	-804	5049	58158	59100	58200		
08:45	125	3499	2447	44184	1287	6445	1855	-866	5082	58977	59450	58700		
09:00	125	3533	2418	44177	1290	6684	1805	-512	5084	59521	59800	59200		
09:15	170	3231	2407	43972	1237	6987	1888	66	4859	59960	60100	59700		
09:30	170	3369	2412	44116	1184	6919	1888	115	4993	60175	60400	60200		
09:45	170	3387	2413	44187	1138	6957	1889	29	5012	60172	60550	60150		
10:00	170	3381	2404	44209	1101	6944	1886	-5	5001	60091	60700	60100		
10:15	182	3394	2403	44220	1101	6807	1968	111	5056	60188	60700	60200		
10:30	182	3343	2445	44171	1109	6721	1967	319	5021	60258	60700	60300		
10:45	150	3419	2407	44142	1090	6690	1963	477	5054	60340	60600	60250		
11:00	185	3413	2458	44171	1099	6702	1942	151	5086	60122	60500	60200		
11:15	155	3327	2416	44099	1120	6861	2007	312	4990	60300	60550	60250		
11:30	155	3327	2493	44092	1110	6878	1991	154	5012	60202	60600	60300		
