Journée du 10/03/2009
Heures	Consommation	PrévisionJ-1	PrévisionJ		
00:00	63080	64500	63000		
00:15	62148	63650	61950		
00:30	60997	62800	60900		
00:45	59891	61850	59950		
01:00	59194	60900	59000		
01:15	60673	61700	59850		
01:30	60393	62500	60700		
01:45	61006	62550	60950		
02:00	60006	62600	61200		
02:15	61152	62150	60650		
02:30	60098	61700	60100		
02:45	59544	60800	59300		
03:00	58497	59900	58500		
03:15	58053	59350	58000		
03:30	57565	58800	57500		
03:45	56993	58350	57000		
04:00	56503	57900	56500		
04:15	56611	57800	56400		
04:30	56449	57700	56300		
04:45	56394	57900	56450		
05:00	56693	58100	56600		
05:15	57988	58900	57550		
05:30	58599	59700	58500		
05:45	59438	60550	59500		
06:00	60569	61400	60500		
06:15	62534	63100	62400		
06:30	64303	64800	64300		
06:45	65423	66050	65500		
07:00	66639	67300	66700		
07:15	67657	68050	67650		
07:30	68565	68800	68600		
07:45	69034	69200	69200		
08:00	69775	69600	69800		
08:15	70292	69950	70100		
08:30	70392	70300	70400		
08:45	70423	70400	70500		
09:00	70702	70500	70600		
09:15	71034	70650	70900		
09:30	71078	70800	71200		
09:45	71159	70700	71100		
10:00	71064	70600	71000		
10:15	70692	70450	70900		
10:30	70751	70300	70800		
10:45	70535	70200	70850		
11:00	70863	70100	70900		
11:15	70710	70150	70850		
11:30	70797	70200	70800		
11:45	70771	70200	70850		
12:00	70792	70200	70900		
12:15	70198	69500	70150		
12:30	69714	68800	69400		
12:45	70521	69500	70000		
13:00	69934	70200	70600		
13:15	69831	69350	69850		
13:30	69124	68500	69100		
13:45	69130	68400	69050		
14:00	68842	68300	69000		
14:15	68948	68050	68650		
14:30	66750	67800	68300		
14:45	67311	66900	67350		
15:00	66663	66000	66400		
15:15	66460	65550	65900		
15:30	66025	65100	65400		
15:45	65401	64600	64850		
16:00	64829	64100	64300		
16:15	64757	63800	63950		
16:30	64656	63500	63600		
16:45	64131	63250	63300		
17:00	64155	63000	63000		
17:15	64062	63100	63100		
17:30	64244	63200	63200		
17:45	64592	63800	63800		
18:00	65090	64400	64400		
18:15	65891	65400	65400		
18:30	67081	66400	66400		
18:45	69152	68550	68550		
19:00	71313	70700	70700		
19:15	72616	71500	71500		
19:30	72655	72300	72300		
19:45	72312	71650	71600		
20:00	71612	71000	70900		
20:15	70742	69850	69700		
20:30	69241	68700	68500		
20:45	68590	67850	67600		
21:00	67011	67000	66700		
21:15	65832	65800	65500		
21:30	65076	64600	64300		
21:45	64022	63850	63500		
22:00	62721	63100	62700		
22:15	63733	63500	63050		
22:30	63541	63900	63400		
22:45	65721	64850	64300		
23:00	64619	65800	65200		
23:15	64207	64600	64000		
23:30	63329	63400	62800		
23:45	63661	62900	62600		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
