Journée du 07/03/2009
Heures	Consommation	PrévisionJ-1	PrévisionJ		
00:00	65982	66000	66000		
00:15	66267	65150	65550		
00:30	65011	64300	65100		
00:45	63781	63200	63950		
01:00	62887	62100	62800		
01:15	64103	62700	63450		
01:30	63644	63300	64100		
01:45	64428	63400	64300		
02:00	63373	63500	64500		
02:15	63737	63000	63550		
02:30	62570	62500	62600		
02:45	61805	61550	61600		
03:00	60539	60600	60600		
03:15	60096	60000	59800		
03:30	59448	59400	59000		
03:45	58710	58700	58500		
04:00	57967	58000	58000		
04:15	58231	57650	57800		
04:30	57643	57300	57600		
04:45	57577	57150	57300		
05:00	57044	57000	57000		
05:15	57629	57200	57300		
05:30	57646	57400	57600		
05:45	57903	57500	57900		
06:00	58264	57600	58200		
06:15	58469	58200	58500		
06:30	58860	58800	58800		
06:45	59007	59300	59300		
07:00	59802	59800	59800		
07:15	59807	60000	59700		
07:30	59639	60200	59600		
07:45	59648	60750	60250		
08:00	60738	61300	60900		
08:15	61627	61900	61600		
08:30	62262	62500	62300		
08:45	62852	63300	63000		
09:00	63663	64100	63700		
09:15	64446	64600	64250		
09:30	64818	65100	64800		
09:45	64947	65100	64950		
10:00	65077	65100	65100		
10:15	64827	65000	64950		
10:30	64777	64900	64800		
10:45	64351	64700	64550		
11:00	64283	64500	64300		
11:15	64147	64200	64100		
11:30	63990	63900	63900		
11:45	63938	64000	64100		
12:00	64412	64100	64300		
12:15	64823	64200	64600		
12:30	64908	64300	64900		
12:45	65983	65000	65450		
13:00	65149	65700	66000		
13:15	64474	64550	64800		
13:30	63602	63400	63600		
13:45	62509	62850	62800		
14:00	61971	62300	62000		
14:15	61703	61900	61750		
14:30	61315	61500	61500		
14:45	60032	60800	60750		
15:00	59455	60100	60000		
15:15	59294	59550	59400		
15:30	58524	59000	58800		
15:45	57973	58550	58300		
16:00	57468	58100	57800		
16:15	57311	57850	57500		
16:30	57276	57600	57200		
16:45	56948	57350	56900		
17:00	56874	57100	56600		
17:15	56905	57350	56800		
17:30	56981	57600	57000		
17:45	57556	58250	57750		
18:00	58189	58900	58500		
18:15	59136	60050	59700		
18:30	60358	61200	60900		
18:45	61860	63150	62950		
19:00	64783	65100	65000		
19:15	65987	65750	65700		
19:30	66267	66400	66400		
19:45	66254	65900	65950		
20:00	65962	65400	65500		
20:15	65842	64600	64700		
20:30	64939	63800	63900		
20:45	64220	63100	63250		
21:00	63132	62400	62600		
21:15	62553	61700	61950		
21:30	61810	61000	61300		
21:45	61048	60450	60800		
22:00	60990	59900	60300		
22:15	61660	60650	61050		
22:30	61748	61400	61800		
22:45	64272	62550	63000		
23:00	63707	63700	64200		
23:15	63629	63100	63650		
23:30	63154	62500	63100		
23:45	63750	62450	62750		

RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises.
